0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
2.048e-05,0.023283065
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.8432e-05,0.025870069
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
2.2528e-05,0.021166422
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.8432e-05,0.025870069
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
2.1504e-05,0.022174347
2.048e-05,0.023283065
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.8432e-05,0.025870069
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
2.048e-05,0.023283065
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
1.9456e-05,0.024508489
