0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
6.096e-06,4.6e-06,7.69e-06,6.03e-06,7.69e-06
6.08e-06,4.7e-06,7.47e-06,6.155e-06,7.47e-06
6.247e-06,5.1e-06,7.6e-06,6.24e-06,7.6e-06
6.137e-06,5.52e-06,6.97e-06,5.99e-06,6.97e-06
6.036e-06,5.75e-06,6.36e-06,6.05e-06,6.36e-06
6.054e-06,5.55e-06,6.51e-06,6.05e-06,6.09e-06
6.076e-06,5.43e-06,6.66e-06,6.11e-06,5.91e-06
6.109e-06,5.39e-06,6.81e-06,6.045e-06,5.86e-06
6.074e-06,5.39e-06,6.96e-06,6.06e-06,5.97e-06
6.044e-06,5.13e-06,6.98e-06,6.1e-06,5.68e-06
6.046e-06,4.98e-06,7.01e-06,6.025e-06,5.4e-06
6.037e-06,4.68e-06,7.28e-06,6.155e-06,5.45e-06
6.059e-06,4.62e-06,7.69e-06,6.03e-06,4.99e-06
5.97e-06,4.53e-06,7.58e-06,5.96e-06,4.9e-06
6.357e-06,5.45e-06,7.62e-06,6.11e-06,5.84e-06
5.994e-06,5.29e-06,6.88e-06,5.875e-06,5.29e-06
6.061e-06,4.98e-06,7.22e-06,5.99e-06,5.36e-06
6.021e-06,4.79e-06,7.25e-06,5.99e-06,5.23e-06
6.076e-06,4.79e-06,7.35e-06,6.105e-06,5.28e-06
6.083e-06,4.67e-06,7.64e-06,6.045e-06,5.17e-06
6.021e-06,4.3e-06,7.68e-06,5.97e-06,4.92e-06
6.094e-06,4.37e-06,8.04e-06,6.05e-06,4.44e-06
6.049e-06,4.14e-06,8.03e-06,6.065e-06,4.52e-06
6.106e-06,3.6e-06,8.47e-06,6.105e-06,4.19e-06
6.154e-06,3.44e-06,8.69e-06,6.165e-06,3.88e-06
6.099e-06,3.47e-06,8.89e-06,6.01e-06,3.77e-06
6.078e-06,3.5e-06,8.76e-06,6.13e-06,3.94e-06
6.67e-06,5.68e-06,8.51e-06,6.305e-06,6.58e-06
5.962e-06,5.73e-06,6.25e-06,5.905e-06,6.07e-06
1.4097e-05,8.29e-06,1.659e-05,1.5035e-05,8.29e-06
6.266e-06,3.47e-06,9.76e-06,6.06e-06,3.9e-06
6.159e-06,3.52e-06,8.82e-06,6.145e-06,4e-06
6.086e-06,3.66e-06,8.82e-06,5.94e-06,3.73e-06
6.1e-06,3.5e-06,8.49e-06,6.185e-06,4.11e-06
5.996e-06,3.74e-06,8.56e-06,5.895e-06,4.06e-06
6.066e-06,3.91e-06,8.33e-06,5.945e-06,4.1e-06
6.105e-06,3.98e-06,8.45e-06,6.06e-06,3.98e-06
6.06e-06,3.73e-06,9.01e-06,5.885e-06,3.92e-06
6.249e-06,3.14e-06,8.97e-06,6.255e-06,4.15e-06
6.115e-06,3.4e-06,8.86e-06,6.11e-06,3.65e-06
6.139e-06,3.42e-06,8.53e-06,6.315e-06,4.22e-06
6.115e-06,3.63e-06,8.52e-06,6.215e-06,3.76e-06
6.197e-06,3.91e-06,8.72e-06,6.2e-06,4.55e-06
6.03e-06,3.86e-06,8.44e-06,5.92e-06,4.36e-06
6.05e-06,3.63e-06,8.47e-06,6.105e-06,4.13e-06
6.091e-06,3.36e-06,8.65e-06,6.14e-06,3.95e-06
6.108e-06,3.49e-06,8.82e-06,6.06e-06,3.79e-06
6.04e-06,3.32e-06,8.93e-06,6.02e-06,3.96e-06
6.094e-06,3.34e-06,8.84e-06,6.07e-06,3.85e-06
6e-06,3.41e-06,8.65e-06,6.015e-06,3.67e-06
6.011e-06,3.5e-06,8.58e-06,6e-06,3.7e-06
6.036e-06,3.42e-06,8.63e-06,5.99e-06,3.73e-06
6.06e-06,3.48e-06,8.61e-06,6.04e-06,3.61e-06
6.13e-06,3.27e-06,8.85e-06,6.135e-06,3.61e-06
6.152e-06,3.25e-06,8.81e-06,6.275e-06,4.02e-06
6.194e-06,3.11e-06,8.84e-06,6.195e-06,3.96e-06
6.172e-06,3.44e-06,8.67e-06,6.31e-06,4.04e-06
6.07e-06,3.5e-06,8.93e-06,6.015e-06,3.96e-06
6.082e-06,3.42e-06,8.81e-06,6.07e-06,4.09e-06
6.035e-06,3.57e-06,8.51e-06,6e-06,3.91e-06
6.08e-06,3.58e-06,8.66e-06,6.01e-06,3.95e-06
6.117e-06,3.47e-06,8.77e-06,6.07e-06,3.78e-06
6.144e-06,3.48e-06,8.73e-06,6.18e-06,3.48e-06
6.154e-06,3.3e-06,8.67e-06,6.215e-06,4.3e-06
6.139e-06,3.49e-06,8.8e-06,6.09e-06,3.86e-06
5.994e-06,3.46e-06,8.55e-06,6.03e-06,3.76e-06
6.071e-06,3.52e-06,8.58e-06,6.17e-06,4.06e-06
6.144e-06,3.67e-06,8.73e-06,6.035e-06,3.94e-06
6.128e-06,3.17e-06,8.8e-06,6.13e-06,3.71e-06
6.135e-06,3.35e-06,8.79e-06,6.185e-06,3.84e-06
6.24e-06,3.15e-06,9e-06,6.295e-06,3.84e-06
6.104e-06,3.21e-06,8.67e-06,6.19e-06,3.89e-06
6.254e-06,3.59e-06,8.77e-06,6.535e-06,3.86e-06
6.188e-06,3.96e-06,8.72e-06,5.94e-06,4.34e-06
5.979e-06,3.75e-06,8.18e-06,5.93e-06,4.1e-06
6.051e-06,3.5e-06,8.5e-06,6.06e-06,4.06e-06
6.036e-06,3.35e-06,8.64e-06,6.07e-06,3.86e-06
6.062e-06,3.11e-06,8.83e-06,6.085e-06,3.52e-06
6.139e-06,3.29e-06,8.83e-06,6.18e-06,3.81e-06
6.03e-06,3.42e-06,8.69e-06,6.1e-06,3.79e-06
6.105e-06,3.55e-06,8.8e-06,5.965e-06,3.66e-06
6.12e-06,3.14e-06,9.06e-06,6.18e-06,3.8e-06
6.184e-06,3.39e-06,9.04e-06,6.145e-06,3.62e-06
6.281e-06,3.16e-06,9.12e-06,6.285e-06,3.72e-06
6.14e-06,3.5e-06,8.7e-06,6.21e-06,3.63e-06
5.964e-06,3.47e-06,8.64e-06,5.895e-06,3.59e-06
5.972e-06,3.4e-06,8.53e-06,5.94e-06,3.83e-06
6.051e-06,3.49e-06,8.9e-06,6.015e-06,3.72e-06
6.098e-06,3.28e-06,8.81e-06,6.135e-06,3.77e-06
6.015e-06,3.36e-06,8.75e-06,6e-06,3.67e-06
6.073e-06,3.48e-06,8.85e-06,6.065e-06,3.74e-06
6.096e-06,3.37e-06,9.08e-06,5.99e-06,3.62e-06
6.144e-06,3.21e-06,9.03e-06,6.06e-06,3.66e-06
