size,"('cn-eth', 'cn-ib')","('cn-eth', 'haicgu2')","('cn-ib', 'cn-eth')","('cn-ib', 'haicgu2')","('haicgu2', 'cn-eth')","('haicgu2', 'cn-ib')",cn-eth,cn-ib,haicgu2
1B,0.3470655493010604,0.7958176689672345,2.881300094503343,2.292989524802723,1.256569235636275,0.43611189200091743,5.0220849145393794e-05,0.0001447013373886613,6.310597402363216e-05
256KiB,,,,2.560657328041208,,0.3905247254481164,,0.24310310474192373,0.09493777323492444
2MiB,,,,1.1059002440829977,,0.9042406901982292,,0.31323945172130324,0.28324385802178614
32KiB,,,,2.4200072721371857,,0.4132218987577124,,0.12721344195639656,0.05256738003272623
4B,0.544756729686013,1.1892573578403722,1.8356817740946134,2.1830980564954867,0.8408608897034252,0.45806462839570916,0.0003146274902675041,0.0005775559495131877,0.00026455795139148925
4KiB,0.4587590938261352,1.2588708145139218,2.1797933021007085,2.74407816968751,0.7943626847732763,0.36442110543588413,0.0680001327917529,0.1482262340014217,0.05401676804939614
512B,0.4280988583750078,1.0959419808851827,2.335909055669604,2.5600207976381824,0.9124570619991296,0.39062182655804106,0.015163856326897538,0.03542138931287278,0.013836367792617842
64B,0.46095307716310013,0.909799494320912,2.169418210969373,1.9737355913105132,1.0991432796370313,0.5066534769918315,0.003922616260119171,0.008509795149347105,0.004311517300904932
8B,0.40145126667289316,0.8794747544172447,2.490962373310459,2.1907385215298127,1.1370423027806154,0.45646707271194137,0.0005061153863061841,0.0012607143838421922,0.0005754746043182843
