size,"('cn-eth', 'cn-ib')","('cn-eth', 'haicgu2')","('cn-ib', 'cn-eth')","('cn-ib', 'haicgu2')","('haicgu2', 'cn-eth')","('haicgu2', 'cn-ib')",cn-eth,cn-ib,haicgu2
1B,1.2369052841208503,0.6306180893123431,0.8084693410544894,0.5098353911233913,1.5857458213582947,1.9614173857106327,1.334617516621888e-05,1.0789973442230768e-05,2.1163641500947432e-05
256KiB,,,,,,,,,0.4091396963896471
2MiB,,,,,,,,,0.6493282463172134
32KiB,,,,,,,,,0.08086109576786121
4B,0.7486402447497299,0.6833526702968196,1.3357550666198816,0.9127917916372024,1.4633732236176704,1.095540088289334,7.323153519280176e-05,9.781939417013713e-05,0.0001071650677255612
4KiB,0.5707630531225897,1.26725561654029,1.7520405263254102,2.220283197392082,0.7891067807851432,0.45039299544066635,0.021337733549234388,0.03738457391819198,0.016837750230287492
512B,0.3257919302398749,0.7720935264926253,3.0694437374913415,2.369897639650394,1.2951798787158353,0.42195915269467904,0.003357671236003267,0.01030618294790504,0.00434878822421436
64B,2.259185856269347,0.9744674568462965,0.44263733203930655,0.43133567525757277,1.026201534976176,2.3183799935000704,0.000935767167175326,0.00041420548228846606,0.0009602857033356273
8B,1.7218089095429987,0.8368870300071243,0.5807845426153703,0.4860510509434234,1.1949044066216288,2.0573970533733106,0.0001756408334487681,0.00010200948111912522,0.00020987400587062859
