size,"('cn-eth', 'cn-ib')","('cn-eth', 'haicgu2')","('cn-ib', 'cn-eth')","('cn-ib', 'haicgu2')","('haicgu2', 'cn-eth')","('haicgu2', 'cn-ib')",cn-eth,cn-ib,haicgu2
1B,0.15226383864078083,0.8103300025686313,6.567547547249146,5.321880820832009,1.2340651300459586,0.18790349383353208,3.637635010137505e-05,0.0002389034088861619,4.489078521845072e-05
256KiB,,,,1.3415178528897798,,0.7454242952085117,,0.294905723783993,0.219829891304639
2MiB,,,,1.147717181010057,,0.871294789819163,,0.5684766611070684,0.4953107529563827
32KiB,,,,1.4081811398143336,,0.7101359134321656,,0.0792362884519233,0.05626853407678111
4B,0.17323146978904375,0.8448941541478964,5.772623191489231,4.877255588587823,1.1835802095335042,0.20503333931071333,0.00012837510120347915,0.0007410610864169808,0.00015194222918129866
4KiB,,,,5.700102956669518,,0.1754354276759037,,0.15690469638614074,0.027526642514860422
512B,0.11744625773642121,0.6014271864468788,8.514532683061304,5.120871435483554,1.6627116674053533,0.19527926303144377,0.004923042968434838,0.04191741025485357,0.008185600982754488
64B,0.2654834554433722,0.9257369415429525,3.76671306439772,3.4869854319054276,1.0802204763842211,0.28678066471116864,0.0025817719517600927,0.009724794139990342,0.0027888829276457076
8B,0.1986616185893456,1.3101242972684086,5.033684951833121,6.594752960190931,0.7632863554129836,0.15163570281350586,0.00033832855212041253,0.0017030393415840082,0.0002582415674801413
