0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1.4583e-05,1.018e-05,1.918e-05,1.478e-05,1.918e-05
1.4435e-05,9.1e-06,2.018e-05,1.469e-05,2.018e-05
1.4177e-05,7.34e-06,2.056e-05,1.4305e-05,2.056e-05
1.4245e-05,6.75e-06,2.23e-05,1.434e-05,2.23e-05
1.4301e-05,5.41e-06,2.382e-05,1.4375e-05,2.382e-05
1.4458e-05,5.14e-06,2.413e-05,1.456e-05,2.413e-05
1.3409e-05,4.61e-06,2.253e-05,1.3365e-05,2.253e-05
1.4497e-05,5.36e-06,2.426e-05,1.447e-05,2.426e-05
1.4335e-05,4.86e-06,2.409e-05,1.419e-05,2.409e-05
1.4034e-05,4.9e-06,2.306e-05,1.4145e-05,2.306e-05
1.4509e-05,6.72e-06,2.257e-05,1.4785e-05,2.257e-05
1.4429e-05,7e-06,2.234e-05,1.438e-05,2.234e-05
1.4395e-05,7.01e-06,2.184e-05,1.4485e-05,2.184e-05
1.3851e-05,7.54e-06,2.03e-05,1.3415e-05,1.917e-05
1.4379e-05,7.94e-06,2.166e-05,1.4115e-05,2.166e-05
1.457e-05,6.63e-06,2.265e-05,1.4595e-05,2.265e-05
1.4049e-05,7.04e-06,2.062e-05,1.412e-05,2.062e-05
1.3702e-05,7.83e-06,1.954e-05,1.3545e-05,1.954e-05
1.4358e-05,8.7e-06,2.006e-05,1.435e-05,2.006e-05
1.4424e-05,7.93e-06,2.108e-05,1.434e-05,1.954e-05
1.4428e-05,8.76e-06,2.064e-05,1.416e-05,1.752e-05
1.4515e-05,8.28e-06,2.037e-05,1.456e-05,1.826e-05
1.4182e-05,7.49e-06,2.094e-05,1.4115e-05,1.871e-05
1.4425e-05,7.41e-06,2.108e-05,1.449e-05,1.962e-05
1.3733e-05,8.37e-06,1.923e-05,1.37e-05,1.876e-05
1.4504e-05,8.15e-06,2.067e-05,1.4585e-05,1.996e-05
1.4473e-05,8.03e-06,2.037e-05,1.462e-05,1.971e-05
1.3787e-05,8.77e-06,1.985e-05,1.336e-05,1.76e-05
1.4193e-05,8.61e-06,1.973e-05,1.392e-05,1.973e-05
1.4339e-05,8.31e-06,2.103e-05,1.443e-05,2.103e-05
1.4369e-05,8.24e-06,2.084e-05,1.42e-05,2.084e-05
1.3405e-05,8.06e-06,1.9e-05,1.354e-05,1.9e-05
1.4228e-05,8.58e-06,2.035e-05,1.39e-05,2.005e-05
