0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
2.176e-06,1.882352948
2.273e-06,1.802023649
2.186e-06,1.873741984
2.295e-06,1.784749389
2.21e-06,1.853393674
2.124e-06,1.928436875
2.091e-06,1.958403111
2.117e-06,1.934813499
2.232e-06,1.835125446
2.374e-06,1.724994779
2.252e-06,1.818827629
2.045e-06,2.002444506
2.255e-06,1.816407919
2.049e-06,1.999024034
2.11e-06,1.941232204
2.148e-06,1.907334089
2.154e-06,1.901137233
2.069e-06,1.979700446
2.162e-06,1.894980192
2.066e-06,1.982095361
2.073e-06,1.975880504
2.115e-06,1.93618536
2.039e-06,2.008827925
2.171e-06,1.886688113
2.258e-06,1.814396501
2.247e-06,1.822874904
2.097e-06,1.953266501
2.107e-06,1.943996191
2.078e-06,1.97112596
2.101e-06,1.950011849
2.111e-06,1.940312743
2.158e-06,1.897614121
2.118e-06,1.93389976
2.155e-06,1.900255203
2.083e-06,1.966866732
2.336e-06,1.753800035
2.131e-06,1.921651483
2.108e-06,1.942613244
2.15e-06,1.905559421
2.104e-06,1.947230816
2.105e-06,1.946305513
2.113e-06,1.938017607
2.068e-06,1.980657697
2.033e-06,2.015252113
2.048e-06,1.999511957
2.099e-06,1.951870322
2.076e-06,1.973024964
2.074e-06,1.974927783
2.091e-06,1.958871365
2.185e-06,1.875028491
2.135e-06,1.918052077
2.064e-06,1.984015465
2.068e-06,1.980178952
2.072e-06,1.976834059
2.072e-06,1.976834059
2.084e-06,1.965922713
2.099e-06,1.951405406
2.14e-06,1.914465904
2.122e-06,1.930709362
2.041e-06,2.00735116
2.104e-06,1.946768045
2.026e-06,2.021717787
2.111e-06,1.940312743
2.054e-06,1.994157672
2.113e-06,1.938476205
2.117e-06,1.934356689
2.078e-06,1.971600413
2.048e-06,2.0
2.073e-06,1.975404024
2.073e-06,1.975880504
2.088e-06,1.961216211
2.058e-06,1.99028182
2.112e-06,1.938934922
2.084e-06,1.965451002
2.073e-06,1.975880504
2.067e-06,1.98113668
2.115e-06,1.936643124
2.045e-06,2.002444506
2.15e-06,1.905559421
2.102e-06,1.949083924
