0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.3008e-05,0.011087174
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.608e-05,0.010348029
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.608e-05,0.010348029
4.4032e-05,0.010829332
4.608e-05,0.010348029
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.608e-05,0.010348029
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.608e-05,0.010348029
4.5056e-05,0.010583211
4.608e-05,0.010348029
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.608e-05,0.010348029
4.3008e-05,0.011087174
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.608e-05,0.010348029
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.3008e-05,0.011087174
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.608e-05,0.010348029
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.5056e-05,0.010583211
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.4032e-05,0.010829332
4.5056e-05,0.010583211
4.5056e-05,0.010583211
