0_Transfer Time_s,0_Bandwidth_GB/s
0.000464928,33.607354246
0.000464141,33.664339065
0.000464892,33.609920584
0.000464417,33.644368786
0.000464872,33.61136657
0.000464186,33.661039273
0.000464918,33.608113265
0.000465343,33.577346637
0.000465349,33.576985848
0.000464106,33.666877827
0.000464888,33.610245916
0.000464452,33.641797218
0.000464582,33.632383523
0.000465358,33.576264326
0.000464071,33.669416972
0.000465229,33.585646611
0.000464337,33.65016534
0.000464802,33.616464636
0.000469511,33.279270058
0.000467918,33.392567302
0.000467998,33.386859148
0.000464457,33.641435042
0.000463675,33.698172212
0.000462943,33.75141891
0.000463785,33.690143399
0.000462533,33.781373436
0.00046346,33.71380486
0.000463204,33.732401134
0.00046345,33.714532321
0.000463029,33.745186586
0.000463195,33.733129382
0.000462433,33.788715097
0.000462628,33.774436469
0.00046322,33.731308805
0.000463484,33.712022735
0.000463235,33.730216546
0.000462598,33.776626789
0.000463129,33.737900234
0.000463054,33.743364707
0.0004635,33.71089536
0.000462673,33.77111506
0.000463354,33.721481071
0.000462548,33.780277949
0.000463244,33.729488424
0.000462453,33.787217299
0.000463234,33.730252953
0.000462899,33.754700003
0.000463229,33.730617027
0.000462242,33.802640165
0.000463044,33.744093429
0.000464001,33.674496394
0.000462212,33.804797577
0.000463926,33.679940347
0.000462202,33.805528971
0.000463049,33.743729064
0.000462684,33.770385154
0.000462953,33.750689872
0.000462979,33.748830952
0.000462938,33.751783457
0.000464066,33.669779717
0.000462463,33.786486697
0.000463159,33.735714949
0.000462313,33.797448926
0.00046323,33.730580619
0.000462634,33.774034948
0.000463495,33.711259016
0.000462248,33.802237973
0.000463304,33.725120318
0.000462603,33.776225216
0.00046338,33.719625367
0.000463039,33.744457818
0.000463039,33.744457801
0.000462999,33.747373114
0.00046345,33.714532321
0.000462934,33.752111525
0.000462538,33.781008266
0.000462914,33.753569788
0.000462849,33.758346407
0.000463269,33.727668239
0.000462808,33.76126412
0.000463079,33.741543025
0.000462503,33.783564639
0.000463314,33.724392399
0.000462398,33.791272654
0.000463384,33.719297914
0.000462598,33.776626789
0.000463069,33.742271668
0.000463234,33.730252969
0.000462463,33.786486714
0.0004635,33.710931725
0.000462448,33.787619134
0.000463174,33.734622405
0.000462699,33.769290363
0.000463585,33.704714343
0.000462508,33.783199422
0.000463174,33.734622405
0.00046344,33.715259798
0.000462403,33.79090727
0.000463309,33.724756346
0.000462313,33.797448909
