0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
3.522e-06,0.002271437
3.327e-06,0.00240493
3.231e-06,0.00247563
2.876e-06,0.002782125
3.186e-06,0.002510986
3.146e-06,0.002542912
3.537e-06,0.002261804
3.397e-06,0.002355366
3.437e-06,0.00232795
3.477e-06,0.002300834
3.632e-06,0.002202643
3.482e-06,0.00229753
3.171e-06,0.002522863
3.166e-06,0.002526449
3.327e-06,0.00240493
3.171e-06,0.002522863
3.421e-06,0.002338156
3.507e-06,0.002281152
3.316e-06,0.002412182
3.507e-06,0.002281152
3.397e-06,0.002355366
3.462e-06,0.002310803
3.146e-06,0.002542912
3.627e-06,0.00220568
3.692e-06,0.002166847
3.367e-06,0.002376355
3.392e-06,0.002358838
3.457e-06,0.00231448
3.201e-06,0.002499219
3.322e-06,0.00240855
3.016e-06,0.00265252
3.692e-06,0.002166847
3.311e-06,0.002415824
3.527e-06,0.002268217
3.322e-06,0.00240855
3.547e-06,0.002255427
3.247e-06,0.002464192
3.417e-06,0.002341578
3.276e-06,0.00244163
3.477e-06,0.002301165
3.206e-06,0.002494932
3.356e-06,0.002383435
3.247e-06,0.002464192
3.322e-06,0.00240855
3.367e-06,0.002376355
3.367e-06,0.002376355
3.021e-06,0.00264813
3.512e-06,0.002277904
3.347e-06,0.002390557
3.557e-06,0.002249086
3.602e-06,0.002220988
3.161e-06,0.002530845
3.367e-06,0.002376355
3.156e-06,0.002534854
3.141e-06,0.00254696
2.871e-06,0.002786971
3.547e-06,0.002255427
3.166e-06,0.002526848
3.392e-06,0.002358491
3.336e-06,0.002397722
3.026e-06,0.002644191
3.306e-06,0.002419843
3.502e-06,0.002284409
3.352e-06,0.002386991
3.341e-06,0.002394134
3.542e-06,0.002258611
3.197e-06,0.002502737
2.811e-06,0.002846468
3.006e-06,0.002661787
3.506e-06,0.002281477
3.332e-06,0.002401321
3.262e-06,0.002452859
3.271e-06,0.002445362
3.327e-06,0.00240493
3.466e-06,0.002307803
3.291e-06,0.002430503
3.457e-06,0.002314145
3.697e-06,0.002163917
3.176e-06,0.002518892
3.376e-06,0.002369317
3.311e-06,0.002415824
3.231e-06,0.002476014
3.356e-06,0.002383435
3.201e-06,0.002499219
3.341e-06,0.002394134
3.672e-06,0.002178649
3.141e-06,0.00254696
3.432e-06,0.002331342
3.322e-06,0.00240855
3.492e-06,0.002290951
3.251e-06,0.002460781
3.026e-06,0.002644191
3.026e-06,0.002643754
3.522e-06,0.002271437
3.512e-06,0.002277904
3.332e-06,0.002401321
3.537e-06,0.002261804
3.181e-06,0.002514932
3.697e-06,0.002163917
3.326e-06,0.002405292
3.522e-06,0.002271759
3.157e-06,0.002534453
3.296e-06,0.002427184
3.301e-06,0.002423508
3.372e-06,0.002372479
3.401e-06,0.002351904
3.196e-06,0.002503129
3.372e-06,0.002372479
3.221e-06,0.002483701
3.031e-06,0.002639393
3.332e-06,0.002401321
3.026e-06,0.002643754
3.176e-06,0.002518892
3.046e-06,0.002626395
3.136e-06,0.00255102
3.356e-06,0.002383435
3.221e-06,0.002483701
3.862e-06,0.002071197
3.367e-06,0.002376355
3.171e-06,0.002522863
3.512e-06,0.002277904
3.327e-06,0.00240493
3.041e-06,0.002630714
3.04e-06,0.002631146
3.381e-06,0.002365814
3.511e-06,0.002278229
3.352e-06,0.002386991
3.001e-06,0.002666222
3.146e-06,0.002542508
3.502e-06,0.002284735
3.698e-06,0.002163624
3.506e-06,0.002281477
3.406e-06,0.002348452
3.186e-06,0.002510986
3.341e-06,0.002394134
3.452e-06,0.002317497
3.332e-06,0.002401321
3.352e-06,0.002386991
3.347e-06,0.002390557
3.262e-06,0.002452859
3.652e-06,0.002190581
3.151e-06,0.002538876
3.532e-06,0.002265006
3.577e-06,0.002236511
3.321e-06,0.00240855
2.816e-06,0.002841413
3.177e-06,0.002518495
3.176e-06,0.002518892
3.322e-06,0.00240855
3.336e-06,0.002397722
3.807e-06,0.002101116
3.356e-06,0.002383435
3.352e-06,0.002386991
3.341e-06,0.002394134
3.171e-06,0.002522466
3.637e-06,0.002199615
3.051e-06,0.002622091
3.522e-06,0.002271437
3.166e-06,0.002526848
3.327e-06,0.00240493
3.361e-06,0.00237989
3.307e-06,0.002419477
3.347e-06,0.002390557
3.372e-06,0.002372831
3.341e-06,0.002394134
3.412e-06,0.002345009
3.597e-06,0.002224076
3.332e-06,0.002401321
3.507e-06,0.002281152
3.206e-06,0.002495321
3.151e-06,0.002538876
3.181e-06,0.002514932
3.372e-06,0.002372831
3.171e-06,0.002522863
3.031e-06,0.002639828
3.417e-06,0.002341235
3.511e-06,0.002278229
3.386e-06,0.002362321
3.392e-06,0.002358838
3.056e-06,0.002617801
3.486e-06,0.002294565
3.462e-06,0.002311137
3.327e-06,0.00240493
3.452e-06,0.002317497
3.156e-06,0.002534854
3.477e-06,0.002301165
3.321e-06,0.002408913
3.352e-06,0.002386991
3.537e-06,0.002262123
3.466e-06,0.002307803
3.517e-06,0.002274666
3.336e-06,0.002397722
3.006e-06,0.002661344
3.471e-06,0.002304479
3.191e-06,0.002506658
3.482e-06,0.00229786
3.487e-06,0.002294236
3.361e-06,0.00237989
3.181e-06,0.002514932
3.672e-06,0.002178649
3.356e-06,0.002383435
3.347e-06,0.002390557
3.392e-06,0.002358838
3.287e-06,0.002434201
3.006e-06,0.002661344
3.341e-06,0.002394134
3.151e-06,0.002538876
3.462e-06,0.002310803
3.492e-06,0.002290951
3.632e-06,0.002202643
3.376e-06,0.002369317
2.991e-06,0.002674691
3.522e-06,0.002271759
3.316e-06,0.002412545
3.477e-06,0.002300834
3.502e-06,0.002284409
3.352e-06,0.002386991
3.076e-06,0.00260078
3.241e-06,0.002468374
3.356e-06,0.002383435
3.506e-06,0.002281477
3.467e-06,0.00230747
3.492e-06,0.002290951
3.01e-06,0.002657366
3.327e-06,0.00240493
3.527e-06,0.002268217
3.051e-06,0.002622091
3.151e-06,0.002538876
2.986e-06,0.002679618
3.452e-06,0.002317497
3.316e-06,0.002412182
3.286e-06,0.002434571
3.176e-06,0.002518892
3.347e-06,0.002390557
3.502e-06,0.002284409
3.186e-06,0.002510986
3.011e-06,0.002656925
3.146e-06,0.002542912
3.296e-06,0.002426816
3.482e-06,0.00229753
3.136e-06,0.00255102
3.197e-06,0.002502737
3.707e-06,0.002158079
3.217e-06,0.002487175
3.542e-06,0.00225893
3.446e-06,0.002321196
3.016e-06,0.00265252
3.347e-06,0.002390557
3.011e-06,0.002656925
3.502e-06,0.002284735
3.206e-06,0.002494932
3.471e-06,0.002304479
3.446e-06,0.002321196
3.502e-06,0.002284409
3.356e-06,0.002383435
3.056e-06,0.002617801
3.231e-06,0.002476014
3.171e-06,0.002522466
3.502e-06,0.002284735
3.226e-06,0.002479851
3.397e-06,0.002355366
3.452e-06,0.002317497
3.242e-06,0.002467993
3.652e-06,0.002190581
3.347e-06,0.002390557
3.727e-06,0.002146499
3.201e-06,0.002499219
3.507e-06,0.002281152
3.332e-06,0.002401321
3.532e-06,0.002265006
3.491e-06,0.002291279
3.186e-06,0.002510592
3.201e-06,0.002499219
3.386e-06,0.002362321
3.331e-06,0.002401681
3.531e-06,0.002265326
3.146e-06,0.002542508
3.156e-06,0.002534854
3.171e-06,0.002522863
8.567e-06,0.000933816
3.046e-06,0.002626395
3.04e-06,0.002631146
3.471e-06,0.002304479
3.392e-06,0.002358838
3.482e-06,0.00229753
3.206e-06,0.002495321
3.341e-06,0.002394134
3.421e-06,0.002338156
3.386e-06,0.002362321
3.197e-06,0.002502737
3.186e-06,0.002510986
3.146e-06,0.002542912
3.326e-06,0.002405292
3.211e-06,0.002491436
3.031e-06,0.002639393
3.632e-06,0.002202643
3.367e-06,0.002376355
3.322e-06,0.00240855
3.522e-06,0.002271437
3.527e-06,0.002268217
3.356e-06,0.002383435
3.186e-06,0.002510986
3.492e-06,0.002290951
9.398e-06,0.000851245
3.191e-06,0.002507051
3.181e-06,0.002514932
3.226e-06,0.002479851
3.512e-06,0.002277904
3.376e-06,0.002369317
3.161e-06,0.002530845
3.356e-06,0.002383435
3.116e-06,0.002567394
3.361e-06,0.00237989
3.191e-06,0.002507051
3.157e-06,0.002534453
3.311e-06,0.002415824
2.99e-06,0.002675138
3.161e-06,0.002530444
3.332e-06,0.002401321
2.995e-06,0.002670673
3.547e-06,0.002255745
3.447e-06,0.002320859
3.341e-06,0.002394134
3.332e-06,0.002401321
3.316e-06,0.002412182
3.311e-06,0.002415824
3.171e-06,0.002522863
3.126e-06,0.002559181
3.161e-06,0.002530845
3.156e-06,0.002534854
3.662e-06,0.002184599
3.506e-06,0.002281477
3.171e-06,0.002522466
3.226e-06,0.002479851
3.021e-06,0.00264813
3.146e-06,0.002542912
3.347e-06,0.002390557
3.471e-06,0.002304479
3.226e-06,0.002479467
3.522e-06,0.002271759
3.181e-06,0.002514932
3.341e-06,0.002394134
3.361e-06,0.00237989
2.966e-06,0.002697235
3.522e-06,0.002271759
3.221e-06,0.002483701
3.186e-06,0.002510592
3.457e-06,0.00231448
3.166e-06,0.002526848
3.206e-06,0.002495321
3.381e-06,0.002365814
3.356e-06,0.002383435
3.166e-06,0.002526449
3.327e-06,0.00240493
3.196e-06,0.002503129
3.637e-06,0.002199615
3.506e-06,0.002281477
3.447e-06,0.002320859
3.016e-06,0.00265252
3.031e-06,0.002639828
3.347e-06,0.002390557
3.531e-06,0.002265326
3.718e-06,0.002151984
3.517e-06,0.002274666
3.356e-06,0.002383435
3.006e-06,0.002661787
3.446e-06,0.002321196
3.341e-06,0.002394134
3.742e-06,0.002137609
3.526e-06,0.002268538
3.326e-06,0.002405292
3.506e-06,0.002281477
3.397e-06,0.002355366
3.506e-06,0.002281477
3.347e-06,0.002390557
3.166e-06,0.002526449
3.602e-06,0.002220988
3.191e-06,0.002507051
3.152e-06,0.002538474
3.392e-06,0.002358838
3.046e-06,0.002626395
3.316e-06,0.002412182
3.352e-06,0.002386991
3.482e-06,0.00229786
3.562e-06,0.002246245
3.472e-06,0.002304147
3.542e-06,0.002258611
2.91e-06,0.002748669
3.226e-06,0.002479467
3.527e-06,0.002268217
3.201e-06,0.002499219
3.467e-06,0.00230747
3.376e-06,0.002369317
3.381e-06,0.002365814
3.587e-06,0.002230276
3.341e-06,0.002394134
3.336e-06,0.002397722
