0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
0.010836896,99.082046509
0.010836446,99.086166382
0.01083588,99.091331482
0.010836291,99.08757782
0.01083667,99.084114075
0.010836566,99.085067749
0.010836441,99.086204529
0.010836296,99.087532043
0.010836235,99.088088989
0.010836436,99.086250305
0.01083625,99.08795166
0.010835781,99.092247009
0.010836281,99.087669373
0.01083614,99.08895874
0.010836401,99.08657074
0.010835876,99.091377258
0.01083659,99.084846497
0.010836946,99.081588745
0.010836455,99.086074829
0.010835831,99.091781616
0.0108361,99.089324951
0.010836465,99.085983276
0.010836301,99.087486267
0.010835665,99.093299866
0.010836331,99.087211609
0.010836805,99.082878113
0.010836416,99.086433411
0.010845196,99.006210327
0.010839256,99.06047821
0.010836501,99.085662842
0.010836146,99.088905334
0.01083625,99.08795166
0.010836406,99.086532593
0.010836165,99.088722229
0.010836446,99.086166382
0.01083659,99.084846497
0.010836461,99.086029053
0.010836116,99.089179993
0.010836416,99.086433411
0.010836571,99.085021973
0.010836211,99.088310242
0.01083573,99.092704773
0.010836286,99.087623596
0.01083682,99.082740784
0.010836085,99.089454651
0.010835831,99.091781616
0.010836051,99.089775085
0.010836816,99.082771301
0.010836235,99.088088989
0.010835745,99.092567444
0.010836301,99.087486267
0.01083873,99.0652771
0.010837396,99.077476501
0.010836431,99.086296082
0.01083652,99.085479736
0.010835756,99.092475891
0.010836311,99.087394714
0.01083664,99.084381104
0.010836686,99.083969116
0.010835766,99.092376709
0.010836256,99.087898254
0.010836321,99.087303162
0.01083611,99.089225769
0.010835936,99.090820312
0.010836416,99.086433411
0.010836406,99.086532593
0.010836441,99.086204529
0.010836545,99.085250854
0.010836071,99.089584351
0.010836431,99.086296082
0.010836305,99.08744812
0.010836536,99.085334778
0.010836706,99.083786011
0.01083641,99.086486816
0.010836181,99.0885849
0.010836545,99.085250854
0.010835651,99.093429565
0.010836625,99.084518433
0.010836345,99.087081909
0.010836346,99.08707428
0.01083645,99.086120605
0.010836271,99.087760925
0.01084733,98.986740112
0.010838191,99.070205688
0.010836921,99.081817627
0.010836281,99.087669373
0.010835956,99.090644836
0.01083679,99.083015442
0.010836326,99.087265015
0.010836616,99.084602356
0.010836336,99.087165833
0.010836531,99.085380554
0.01083606,99.089691162
0.010836286,99.087623596
0.010836256,99.087898254
0.010836556,99.085159302
0.010836281,99.087669373
0.01083683,99.082649231
0.010836416,99.086433411
0.010836391,99.086662292
0.010836341,99.087120056
0.010836701,99.083831787
0.010837221,99.079078674
0.010836195,99.0884552
0.010836321,99.087303162
0.010836336,99.087165833
0.01083629,99.087585449
0.010836201,99.088401794
0.010836406,99.086532593
0.0108364,99.086578369
0.010836666,99.084144592
0.01083698,99.08127594
0.010836305,99.08744812
0.010836376,99.086799622
0.010836315,99.087356567
0.010836271,99.087760925
0.010836431,99.086296082
0.010836486,99.085800171
0.010836511,99.08556366
0.0108364,99.086578369
0.01083694,99.081642151
0.010836566,99.085067749
0.01083625,99.08795166
0.010836301,99.087486267
0.010836366,99.086898804
0.010836391,99.086662292
0.010836371,99.086845398
0.010840955,99.044944763
0.010843306,99.023475647
0.010836621,99.084564209
0.010836346,99.08707428
0.010836311,99.087394714
0.0108366,99.084747314
0.010836436,99.086250305
0.010836811,99.082824707
0.010836286,99.087623596
