0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
1.174e-05,22.329130173
1.2835e-05,20.424152374
1.0605e-05,24.718906403
9.465e-06,27.696142197
1.045e-05,25.085548401
1.1195e-05,23.416168213
1.2585e-05,20.829875946
1.3115e-05,19.988105774
9.305e-06,28.172380447
9.72e-06,26.969547272
1.127e-05,23.26033783
1.229e-05,21.329860687
1.2585e-05,20.829875946
8.885e-06,29.504108429
9.16e-06,28.618339539
1.007e-05,26.032175064
1.1315e-05,23.167829514
1.295e-05,20.242778778
1.0555e-05,24.83600235
9.4e-06,27.88766098
1.0175e-05,25.763538361
1.1145e-05,23.521221161
1.225e-05,21.399511337
1.308e-05,20.041589737
9.085e-06,28.854595184
1.0075e-05,26.019254684
1.0845e-05,24.171875
1.2245e-05,21.408248901
1.225e-05,21.399511337
8.92e-06,29.388339996
9.09e-06,28.838722229
1.032e-05,25.401550293
1.137e-05,23.055761337
1.2445e-05,21.064203262
1.053e-05,24.894968033
9.435e-06,27.784208298
9.655e-06,27.15111351
1.101e-05,23.809627533
1.2365e-05,21.200485229
1.2735e-05,20.584529877
8.83e-06,29.68788147
1.009e-05,25.980575562
1.067e-05,24.568323135
1.191e-05,22.010412216
1.193e-05,21.973510742
8.785e-06,29.839952469
9.54e-06,27.478406906
1.0015e-05,26.175136566
1.159e-05,22.618118286
1.284e-05,20.416200638
1.0435e-05,25.121608734
9.015e-06,29.078647614
9.9e-06,26.479192734
1.1255e-05,23.291337967
1.2265e-05,21.373338699
1.2285e-05,21.338542938
8.725e-06,30.045158386
9.675e-06,27.094987869
1.0865e-05,24.127380371
1.1765e-05,22.281682968
1.216e-05,21.55789566
9.01e-06,29.094783783
9.355e-06,28.021806717
1.029e-05,25.475606918
1.147e-05,22.854751587
1.2665e-05,20.698301315
1.0505e-05,24.954212189
9e-06,29.127109528
9.8e-06,26.749387741
1.117e-05,23.468576431
1.2045e-05,21.763719559
1.2345e-05,21.234832764
8.94e-06,29.322595596
9.495e-06,27.608634949
1.0405e-05,25.194042206
1.1665e-05,22.472696304
1.226e-05,21.382055283
8.93e-06,29.355430603
9.34e-06,28.066808701
1.0535e-05,24.883152008
1.1355e-05,23.086215973
1.2485e-05,20.996715546
1.078e-05,24.317625046
9.07e-06,28.902317047
1.001e-05,26.188213348
1.105e-05,23.72344017
1.215e-05,21.575637817
1.226e-05,21.382055283
8.95e-06,29.289833069
9.615e-06,27.264066696
1.1625e-05,22.550020218
1.238e-05,21.174797058
