0_Transfer Time_s,0_Bandwidth_GB/s
0.000130171,45.012906132
0.000129788,45.145737711
0.000132284,44.293905512
0.000144732,40.484308907
0.000127228,46.054131208
0.000121692,48.149220987
0.000127964,45.789245474
0.00012838,45.64087086
0.000131771,44.466346983
0.000129308,45.313321702
0.00013158,44.530893748
0.000127964,45.789245392
0.000129852,45.123486783
0.00012886,45.470859801
0.000124828,46.939588865
0.000120892,48.467847318
0.00012246,47.847256225
0.000126588,46.286970308
0.000125372,46.735913936
0.000124188,47.181490976
0.000122428,47.859762407
0.000123676,47.376815167
0.000125116,46.831540355
0.000124124,47.205818388
0.000120444,48.648126929
0.000118108,49.610314225
0.000123452,47.462779046
0.000117244,49.975904868
0.000110172,53.183885222
0.000119932,48.855809975
0.000120508,48.622290633
0.000112924,51.887774101
0.000126364,46.369021268
0.000117116,50.03052531
0.000115868,50.569397851
0.000111868,52.377578943
0.000117276,49.962268556
0.000113276,51.72653525
0.000116381,50.346491267
0.000116669,50.222209881
0.000116509,50.291179218
0.000120092,48.790718746
0.000106301,55.120600956
0.000119068,49.210325191
0.000116252,50.40235867
0.000117212,49.989548916
0.00011766,49.799209538
0.00011622,50.416236401
0.000118012,49.650671106
0.000115516,50.723492927
0.000117084,50.044199008
0.000116413,50.3326519
0.000116925,50.112251376
0.000117725,49.77171379
0.000115197,50.863954784
0.000117884,49.704582559
0.000113885,51.44992755
0.00011654,50.277801653
0.000115964,50.527534468
0.000116828,50.153858644
0.0001151,50.906820099
0.000115068,50.920977155
0.000116124,50.457915682
0.000110524,53.014503593
0.00011942,49.065273763
0.000115581,50.694967146
0.000115709,50.638887283
0.000111804,52.40756146
0.000116444,50.319252167
0.000120156,48.764730904
0.000112604,52.03522969
0.000116764,50.181348686
0.000117052,50.05788028
0.000117116,50.03052531
0.000115644,50.667349771
0.000118012,49.650671106
0.000113117,51.799243282
0.000114525,51.162409922
0.000114077,51.363333625
0.0001151,50.906820099
0.000115324,50.80794109
0.000114172,51.320595269
0.000116924,50.11267996
0.000116348,50.360771083
0.000110268,53.137582945
0.000117212,49.989548819
0.000116541,50.27737024
0.000117021,50.071141153
0.000114141,51.334533585
0.000117532,49.853444221
0.0001151,50.906820199
0.000106172,55.187572897
0.00011718,50.003200221
0.000115836,50.58336793
0.000116508,50.291610966
0.000113469,51.638553217
0.000118749,49.342520793
0.000117469,49.880181117
0.000115421,50.765241963
0.000117213,49.989122338
