0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
2.7648e-05,0.137973712
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.7648e-05,0.137973712
3.072e-05,0.124176348
2.9696e-05,0.128458283
3.072e-05,0.124176348
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
3.1744e-05,0.120170659
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
3.072e-05,0.124176348
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.7648e-05,0.137973712
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.7648e-05,0.137973712
2.7648e-05,0.137973712
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.7648e-05,0.137973712
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.7648e-05,0.137973712
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.7648e-05,0.137973712
2.8672e-05,0.13304608
2.8672e-05,0.13304608
2.9696e-05,0.128458283
2.8672e-05,0.13304608
2.9696e-05,0.128458283
