0_Transfer Time_s,0_Bandwidth_GB/s
0.002117568,13.835151929
0.00211939,13.823258107
0.002116153,13.844403028
0.002109668,13.886959939
0.002110648,13.880512051
0.002106975,13.904709358
0.002106797,13.905884145
0.00210639,13.908571062
0.002117963,13.832571674
0.00210534,13.915507709
0.00210747,13.901443437
0.00211063,13.880630428
0.002105315,13.915672952
0.002109431,13.888520174
0.002107024,13.904385997
0.002102379,13.935106372
0.002113221,13.86361152
0.002105849,13.912144223
0.002107998,13.897961478
0.002098367,13.96174978
0.002100496,13.947598567
0.002106393,13.908551253
0.002102386,13.935059975
0.002106763,13.906108566
0.002103932,13.924820289
0.002104772,13.919262989
0.002103229,13.929474632
0.002105023,13.917603276
0.002106383,13.908617284
0.002101642,13.93999311
0.00210634,13.908901222
0.00209875,13.959201906
0.002108031,13.897743914
0.002103435,13.928110448
0.002109357,13.889007408
0.002105751,13.912791683
0.002109067,13.890917169
0.00210613,13.910288064
0.002106861,13.905461727
0.002108038,13.897697764
0.002102217,13.936180233
0.002104545,13.920764346
0.002098516,13.96075846
0.002107395,13.901938175
0.002110587,13.880913225
0.002111325,13.876061241
0.002106837,13.905620131
0.002101788,13.939024773
0.002103066,13.930554248
0.002102692,13.933032037
0.002109031,13.891154279
0.002102417,13.934854503
0.002099934,13.951331328
0.002102,13.937618934
0.002105999,13.911153329
0.002111185,13.876981411
0.002106904,13.905177929
0.002106671,13.906715856
0.002111545,13.874615507
0.002102792,13.93236944
0.00211033,13.882603669
0.002105893,13.911853546
0.002105038,13.917504102
0.002105553,13.914100001
0.00210254,13.934039305
0.002109414,13.888632104
0.002106696,13.906550827
0.002110296,13.882827338
0.002112157,13.87059532
0.002108197,13.896649602
0.002098314,13.962102431
0.002106788,13.90594355
0.002106072,13.910671145
0.002105634,13.913564751
0.002101876,13.938441183
0.002109381,13.888849383
0.002101257,13.942547247
0.00210588,13.911939427
0.002104836,13.918839758
0.002100732,13.946031669
0.002108452,13.894968916
0.002110816,13.8794073
0.002105792,13.9125208
0.002097474,13.967693998
0.002105106,13.917054533
0.002108879,13.892155501
0.002107095,13.903917479
0.002102684,13.933085047
0.002103187,13.929752799
0.002103232,13.929454763
0.00210037,13.948435276
0.002112965,13.86529119
0.002101586,13.940364563
0.002102637,13.933396492
0.002099685,13.952985805
0.002103877,13.925184314
0.002109129,13.890508831
0.002102717,13.932866382
0.00210087,13.945115595
0.002104211,13.922973979
0.002121126,13.811944694
0.002123006,13.799713708
0.002114037,13.858260286
0.002116716,13.84072072
0.002115181,13.850765017
0.002106724,13.906365998
0.00210789,13.898673555
0.00210793,13.898409814
0.002108557,13.894276987
0.002115351,13.849651902
0.002115921,13.845920996
0.002107513,13.901159803
0.002109871,13.885623813
0.002106904,13.905177929
0.002107293,13.902611075
0.002109587,13.887493144
0.00211646,13.842394848
0.002100206,13.949524475
0.002108641,13.893723493
0.002110503,13.881465698
0.002108837,13.892432179
0.002109988,13.884853848
0.002108335,13.895740003
0.002099896,13.951583793
0.002114776,13.853417572
0.002110267,13.88301812
0.002106817,13.905752137
0.00210253,13.934105578
0.00210818,13.896761662
0.002103582,13.92713714
0.002106259,13.909436114
0.002100725,13.94607814
0.00210617,13.910023882
0.002108291,13.896030007
0.00211157,13.874451238
0.00211023,13.88326154
0.002103017,13.930878828
0.002104205,13.92301368
0.002113452,13.862096229
0.002108467,13.894870064
0.002100306,13.948860309
0.002098934,13.957978193
0.002107516,13.901140015
0.002107166,13.903448993
0.002106854,13.905507928
0.002106641,13.906913898
0.002104782,13.919196857
0.002101584,13.940377829
0.002109221,13.889902955
0.002103434,13.92811707
0.002105249,13.916109211
0.002104501,13.921055395
0.002102013,13.937532736
0.002108552,13.894309934
0.00210271,13.932912765
0.00210685,13.905534328
0.002107944,13.898317507
0.002109025,13.891193798
0.002105672,13.913313659
0.002103276,13.929163362
0.002105925,13.911642152
0.002106514,13.907752334
0.002117496,13.835622358
0.002107361,13.902162468
0.002101618,13.940152302
0.002113751,13.860135371
0.002109331,13.889178607
0.002110142,13.883840519
0.002106965,13.904775352
0.002107825,13.899102155
0.002103253,13.929315684
0.002115205,13.850607861
0.002103795,13.925727079
0.002107311,13.902492323
0.002105421,13.91497235
0.002107587,13.900671716
0.00210812,13.897157183
0.002112853,13.866026174
0.002104697,13.919758996
0.002106669,13.906729059
0.002102059,13.937227737
0.002105232,13.916221585
0.002108569,13.894197913
0.00210544,13.914846778
0.00210663,13.906986514
0.002106312,13.909086118
0.002102385,13.935066603
0.002108785,13.892774749
0.002104196,13.923073231
0.00210675,13.906194375
0.002104731,13.919534135
0.002115767,13.846928797
0.002107452,13.901562171
0.002116324,13.843284393
0.002108559,13.894263808
0.002111636,13.874017586
0.002105393,13.915157408
0.002101069,13.943794802
0.002099877,13.951710029
0.002103829,13.925502025
0.002124374,13.790827321
0.002118913,13.826369936
0.002113194,13.863788654
0.002112917,13.865606174
0.002108243,13.896346389
0.002117625,13.834779529
0.002106169,13.910030487
0.002103133,13.930110459
0.002110313,13.882715502
0.002102601,13.933635055
0.002106599,13.907191165
0.002101993,13.937665349
0.002106893,13.905250528
0.002108655,13.893631248
0.002109883,13.885544838
0.002109024,13.891200385
0.002101222,13.942779487
0.00210534,13.915507709
0.002109617,13.887295656
0.002103748,13.926038195
0.002107456,13.901535785
0.002102858,13.931932161
0.002104829,13.918886047
0.002106436,13.908267329
0.00210346,13.92794491
0.002110982,13.878315874
0.002106817,13.905752137
0.002105107,13.917047922
0.002099623,13.953397824
0.002106086,13.910578675
0.002106933,13.904986537
0.002105432,13.91489965
0.002117441,13.835981735
0.002107956,13.898238388
0.002101726,13.939435968
0.002104695,13.919772224
0.002108012,13.897869177
0.002106102,13.910472997
0.002105611,13.913716731
0.002103282,13.929123627
0.002106514,13.907752334
0.002107337,13.902320796
0.002102037,13.937373605
0.002107755,13.899563754
0.002101697,13.93962831
0.002103174,13.929838901
0.002103288,13.929083892
0.002102308,13.935576994
0.002105862,13.91205834
0.002106429,13.908313549
0.002103818,13.925574836
0.002106363,13.908749347
0.002098782,13.958989071
0.002103563,13.927262934
0.002104172,13.923232036
0.00210355,13.927349005
0.002104435,13.921491992
0.002107813,13.899181284
0.002104704,13.919712701
0.00210209,13.937022202
0.002106208,13.909772919
0.002106196,13.90985217
0.002107525,13.901080651
0.002103849,13.925369644
0.002102465,13.934536366
0.002099516,13.954108947
0.002113664,13.860705864
0.002107274,13.902736426
0.002105761,13.912725613
0.002104418,13.921604453
0.002112795,13.866406821
0.002106969,13.904748955
0.002106484,13.907950405
0.002106079,13.91062491
0.002107595,13.900618952
0.002104085,13.923807736
0.002106774,13.906035958
0.002102819,13.93219055
0.002106411,13.9084324
0.002103722,13.926210307
0.002104579,13.920539452
0.002101829,13.938752867
0.002107082,13.904003261
0.002108198,13.89664301
0.002107118,13.903765712
0.00210086,13.945181973
0.002100126,13.950055854
0.00210583,13.912269746
0.002103166,13.929891887
0.002112837,13.866131178
0.002103886,13.925124745
0.002102203,13.936273043
0.002105527,13.914271819
0.002104974,13.917927252
0.002105312,13.915692781
0.002110664,13.880406829
0.002115683,13.847478568
0.002103392,13.928395183
0.002103371,13.928534243
0.002106604,13.907158156
0.002115676,13.847524385
0.002115984,13.845508756
0.002110872,13.879039089
0.002105388,13.915190454
0.002109298,13.889395903
0.002108991,13.891417744
0.00210632,13.90903329
0.002113367,13.862653765
0.002114039,13.858247175
0.00210891,13.891951292
0.002114102,13.857834201
