1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
197.16,394.95,0.753314
295.84000000000003,394.72,0.752866
295.79,394.69,0.752802
197.26,395.03,0.753463
197.23000000000002,395.02,0.753451
295.92,394.82,0.753058
295.9,394.78,0.7529960000000001
295.82,394.69000000000005,0.752796
98.65,395.24,0.7538670000000001
295.77,394.65,0.752728
