0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.01250816,9.993476656
0.012499968,10.000025928
0.012500992,9.999206427
0.012499968,10.000025928
0.012496896,10.002483746
0.01250816,9.993476656
0.012504064,9.996750219
0.012502016,9.99838706
0.012420096,10.064334094
0.01242624,10.059357962
0.012388352,10.090123119
0.012362752,10.111017263
0.013983743,8.938951297
0.012362752,10.111017263
0.012360704,10.112692503
0.012365824,10.108505824
0.012388352,10.090123119
0.012361728,10.111855194
0.012365824,10.108505824
0.012345344,10.1252749
0.012360704,10.112692503
0.012360704,10.112692503
0.013324289,9.381363859
0.012434432,10.052730768
0.01235456,10.117721555
0.012363777,10.11017947
0.012361728,10.111855194
0.012358656,10.114368298
0.012361728,10.111855194
0.0123648,10.109342578
0.012357632,10.115206785
0.0123648,10.109342578
0.012362752,10.111017263
0.012358656,10.114368298
0.012359681,10.11352995
0.012363777,10.11017947
0.012367873,10.10683121
0.012505088,9.995931255
0.012362752,10.111017263
0.012355584,10.116883413
0.012362752,10.111017263
0.012355584,10.116883413
0.012372992,10.102649382
0.012361728,10.111855194
0.012363777,10.11017947
0.012371968,10.103485167
0.01236992,10.105158672
0.012356608,10.116044649
0.012365824,10.108505824
0.012368895,10.105995633
0.012357632,10.115206785
0.012865536,9.71587976
0.012463104,10.029604198
0.012366848,10.107668448
0.012359681,10.11352995
0.012826624,9.745354414
0.012523521,9.98121875
0.01242112,10.063504774
0.012470272,10.023838798
0.012361728,10.111855194
0.012358656,10.114368298
0.012358656,10.114368298
0.012362752,10.111017263
0.01403904,8.903742952
0.01298432,9.626996558
0.0123648,10.109342578
0.012360704,10.112692503
0.012367873,10.10683121
0.012361728,10.111855194
0.012356608,10.116044649
0.012366848,10.107668448
0.012358656,10.114368298
0.0123648,10.109342578
0.012557312,9.954359727
0.012371968,10.103485167
0.012366848,10.107668448
0.012361728,10.111855194
0.012360704,10.112692503
0.012360704,10.112692503
0.012343296,10.126954868
0.01245696,10.03455093
0.012360704,10.112692503
0.012365824,10.108505824
0.012368895,10.105995633
0.0123648,10.109342578
0.012361728,10.111855194
0.014450688,8.650107229
0.0123648,10.109342578
0.012361728,10.111855194
0.012358656,10.114368298
0.012368895,10.105995633
0.012358656,10.114368298
0.012359681,10.11352995
0.0123648,10.109342578
0.012367873,10.10683121
0.012357632,10.115206785
0.012362752,10.111017263
0.013204481,9.466483729
0.012362752,10.111017263
0.012359681,10.11352995
