0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
8.061e-06,32.52003479
8.345e-06,31.411420822
8.646e-06,30.321437836
8.244e-06,31.798154831
8.345e-06,31.411420822
8.916e-06,29.399877548
1.2916e-05,20.296066284
8.279e-06,31.663726807
8.463e-06,30.97530365
8.292e-06,31.614088058
8.526e-06,30.746423721
8.429e-06,31.100248337
8.511e-06,30.800613403
7.977e-06,32.862480164
8.275e-06,31.680948257
7.929e-06,33.061420441
8.404e-06,31.192764282
8.143e-06,32.192558289
8.275e-06,31.679031372
8.488e-06,30.88407135
9.672e-06,27.104791641
8.275e-06,31.679031372
8.267e-06,31.711606979
8.128e-06,32.249984741
8.144e-06,32.186630249
8.295e-06,31.602651596
8.265e-06,31.71736145
8.207e-06,31.941513062
8.28e-06,31.65990448
8.269e-06,31.703935623
8.498e-06,30.847728729
8.504e-06,30.825963974
8.517e-06,30.780719757
8.438e-06,31.067077637
8.133e-06,32.232139587
8.304e-06,31.568399429
8.366e-06,31.334449768
8.245e-06,31.796226501
8.298e-06,31.589324951
8.413e-06,31.159397125
8.144e-06,32.188602448
8.423e-06,31.120555878
8.564e-06,30.60820961
8.448e-06,31.030303955
8.544e-06,30.679853439
8.222e-06,31.88130188
8.161e-06,32.119586945
8.104e-06,32.347484589
8.339e-06,31.43778801
8.742e-06,29.985017776
9.023e-06,29.05125618
1.3281e-05,19.738271713
1.5086e-05,17.377216339
1.5884e-05,16.503131866
1.4372e-05,18.239910126
3.212e-05,8.161521912
4.2114e-05,6.224702358
2.5949e-05,10.102276802
8.511e-06,30.800613403
8.589e-06,30.522674561
8.43e-06,31.096559525
8.404e-06,31.190910339
8.39e-06,31.242954254
8.055e-06,32.544258118
8.384e-06,31.269039154
8.216e-06,31.904582977
8.304e-06,31.566501617
8.544e-06,30.679853439
8.568e-06,30.593921661
8.353e-06,31.383214951
8.265e-06,31.71736145
8.411e-06,31.168657303
8.409e-06,31.172365189
8.185e-06,32.027366638
1.3691e-05,19.147176743
2.9162e-05,8.989233017
7.3408e-05,3.571030855
1.7248e-05,15.198075294
8.305e-06,31.564599991
8.187e-06,32.017589569
8.226e-06,31.865800858
8.167e-06,32.095989227
8.019e-06,32.692398071
8.509e-06,30.807851791
8.23e-06,31.852247238
8.369e-06,31.323215485
8.326e-06,31.484985352
8.257e-06,31.750013351
8.538e-06,30.705005646
8.329e-06,31.475534439
8.421e-06,31.131641388
8.636e-06,30.35303688
8.56e-06,30.626087189
8.373e-06,31.308252335
8.239e-06,31.815523148
8.411e-06,31.166807175
8.286e-06,31.635068893
8.638e-06,30.349521637
8.39e-06,31.244813919
8.294e-06,31.608366013
8.666e-06,30.249710083
8.865e-06,29.572338104
8.531e-06,30.730203629
8.367e-06,31.330703735
8.285e-06,31.640796661
8.282e-06,31.652259827
8.909e-06,29.424627304
8.707e-06,30.108999252
8.411e-06,31.164953232
8.417e-06,31.142738342
8.455e-06,31.004611969
8.214e-06,31.912351608
9.002e-06,29.122257233
8.146e-06,32.180702209
1.8165e-05,14.430871964
8.462e-06,30.980794907
8.927e-06,29.365297318
9.832e-06,26.660970688
8.237e-06,31.82324791
1.3261e-05,19.768787384
1.3547e-05,19.350704193
1.5007e-05,17.468114853
8.247e-06,31.788515091
8.394e-06,31.229925156
8.617e-06,30.419960022
8.452e-06,31.013782501
8.136e-06,32.222236633
8.391e-06,31.241092682
8.281e-06,31.656080246
8.347e-06,31.403894424
8.384e-06,31.269039154
8.331e-06,31.464202881
8.29e-06,31.62361908
8.427e-06,31.109476089
8.277e-06,31.669467926
8.364e-06,31.341941833
8.261e-06,31.734640121
8.262e-06,31.728879929
8.249e-06,31.776956558
8.265e-06,31.71736145
8.406e-06,31.183490753
8.204e-06,31.95513916
8.12e-06,32.285732269
8.347e-06,31.407655716
8.166e-06,32.101886749
8.048e-06,32.570541382
8.474e-06,30.933271408
8.362e-06,31.349439621
8.484e-06,30.896812439
8.499e-06,30.844100952
8.241e-06,31.811660767
8.879e-06,29.525707245
8.3e-06,31.581712723
1.3087e-05,20.030105591
1.6489e-05,15.89859581
3.6279e-05,7.225678444
8.098e-06,32.371448517
8.22e-06,31.890996933
8.267e-06,31.707773209
8.621e-06,30.405847549
8.257e-06,31.748090744
8.505e-06,30.82052803
8.161e-06,32.121555328
9.177e-06,28.565326691
8.228e-06,31.861927032
8.447e-06,31.032140732
8.991e-06,29.156267166
8.669e-06,30.24098587
8.336e-06,31.447216034
8.265e-06,31.71736145
8.308e-06,31.555099487
8.687e-06,30.178321838
8.807e-06,29.765413284
8.4e-06,31.205762863
8.283e-06,31.648435593
8.394e-06,31.228067398
8.332e-06,31.462312698
8.14e-06,32.204421997
8.175e-06,32.068504333
8.416e-06,31.148288727
8.411e-06,31.164953232
8.576e-06,30.567163467
8.093e-06,32.389450073
8.425e-06,31.113168716
2.2444e-05,11.679914474
1.9195e-05,13.657245636
8.556e-06,30.636827469
8.28e-06,31.661813736
8.533e-06,30.722999573
8.583e-06,30.542236328
8.443e-06,31.046842575
8.652e-06,30.300409317
8.535e-06,30.714000702
8.169e-06,32.090099335
1.0208e-05,25.680250168
8.486e-06,30.89317131
8.212e-06,31.920122147
