0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
22.82,0.0,0.0,22.69,0.0,0.0
22.94,0.0,0.0,22.87,0.0,0.0
74.92,0.0,0.0,34.75,0.0,0.0
22.95,0.0,0.0,22.89,0.0,0.0
22.89,0.0,0.0,22.72,0.0,0.0
23.0,0.0,0.0,22.81,0.0,0.0
22.84,0.0,0.0,22.85,0.0,0.0
22.82,0.0,0.0,22.79,0.0,0.0
22.87,0.0,0.0,22.85,0.0,0.0
22.96,0.0,0.0,22.78,0.0,0.0
22.75,0.0,0.0,22.78,0.0,0.0
22.96,0.0,0.0,23.03,0.0,0.0
22.67,0.0,0.0,22.6,0.0,0.0
22.85,0.0,0.0,22.83,0.0,0.0
22.73,0.0,0.0,22.72,0.0,0.0
23.0,0.0,0.0,22.88,0.0,0.0
22.76,0.0,0.0,22.77,0.0,0.0
22.92,0.0,0.0,22.78,0.0,0.0
23.03,0.0,0.0,22.8,0.0,0.0
22.99,0.0,0.0,22.86,0.0,0.0
22.66,0.0,0.0,22.67,0.0,0.0
22.75,0.0,0.0,22.68,0.0,0.0
22.57,0.0,0.0,22.52,0.0,0.0
34.35,0.0,0.0,26.68,0.0,0.0
22.72,0.0,0.0,24.67,0.0,0.0
23.64,0.0,0.0,22.87,0.0,0.0
22.97,0.0,0.0,22.81,0.0,0.0
22.78,0.0,0.0,22.79,0.0,0.0
22.95,0.0,0.0,22.8,0.0,0.0
