0_Transfer Time_s,0_Bandwidth_GB/s
0.016632795,2.818227484
0.01672204,2.803186693
0.017070795,2.745917809
0.017447166,2.686682754
0.016746935,2.799019641
0.017202536,2.724888935
0.017039085,2.751028004
0.016914129,2.771351691
0.016995567,2.758072149
0.016717368,2.803970099
0.01706158,2.747400886
0.016829684,2.785257287
0.016979727,2.760645092
0.017147433,2.733645322
0.016884723,2.776178206
0.016940816,2.766985959
0.017493373,2.67958615
0.017041484,2.750640731
0.016935281,2.7678903
0.017218215,2.722407636
0.017065707,2.746736482
0.017016974,2.754602552
0.01728522,2.711854405
0.017158921,2.73181513
0.016982543,2.760187329
0.017112011,2.739303989
0.016953648,2.764891662
0.017121962,2.737711952
0.016768406,2.795435654
0.016738648,2.800405385
0.016634779,2.817891359
0.017074411,2.745336281
0.016701209,2.806683037
0.01692629,2.769360563
0.01694776,2.765852242
0.016636379,2.817620349
0.016734712,2.80106404
0.016661306,2.813404904
0.016360933,2.865056657
0.016511456,2.838938008
0.016847412,2.782326449
0.016542335,2.833638661
0.016689114,2.808717107
0.016712121,2.804850444
0.016519679,2.83752487
0.01668153,2.809994047
0.016714873,2.804388642
0.016452321,2.849142075
0.01679855,2.790419411
0.016598396,2.824068061
0.016596221,2.824438166
0.01672668,2.802409085
0.016742136,2.799821958
0.016788982,2.792009664
0.016703065,2.806371166
0.016673369,2.811369436
0.016606492,2.82269127
0.016555454,2.831393207
0.017049932,2.749277827
0.016834004,2.784542525
0.016652666,2.814864599
0.01717748,2.728863605
0.016773271,2.794624853
0.016486497,2.843235892
0.016859283,2.78036735
0.017071148,2.745861028
0.016848627,2.782125808
0.017010125,2.755711672
0.016614652,2.821304954
0.016415522,2.855529054
0.016684953,2.809417563
0.016894579,2.774558632
0.016663674,2.813005103
0.016897522,2.774075394
0.017010637,2.755628728
0.01661206,2.821745166
0.016803861,2.789537476
0.016614396,2.821348426
0.016452833,2.849053412
0.016885074,2.776120496
0.016690425,2.808496488
0.017039182,2.751012343
0.016851155,2.781708435
0.016732792,2.801385447
0.017238502,2.719203792
0.016625467,2.819469673
0.016964847,2.763066475
0.017177416,2.728873772
0.016582748,2.82673294
0.01699371,2.758373539
0.016826518,2.785781348
0.016871027,2.778431924
0.016480193,2.844323486
0.016685593,2.809309804
0.016989583,2.759043586
0.016781206,2.793303413
0.016646075,2.815979142
0.016789334,2.791951128
0.016948144,2.765789576
0.01672172,2.803240337
