0_Transfer Time_s,0_Bandwidth_GB/s
1.6648e-05,14.665302557
1.6903e-05,14.443626808
1.6778e-05,14.55166887
1.7299e-05,14.113398481
1.6933e-05,14.418037279
1.6772e-05,14.556006878
1.6693e-05,14.625767538
1.7298e-05,14.113398574
1.9533e-05,12.498880101
1.6632e-05,14.678528503
1.7459e-05,13.983654478
1.7033e-05,14.333389544
1.6613e-05,14.696200083
1.6753e-05,14.573384506
1.6818e-05,14.516626477
1.7123e-05,14.258052113
1.6938e-05,14.413781105
1.7079e-05,14.295203003
1.6587e-05,14.718793328
1.6692e-05,14.62620564
1.6652e-05,14.661339479
1.6727e-05,14.59516515
1.7043e-05,14.324979404
1.8135e-05,13.462400052
1.7048e-05,14.320778082
1.7013e-05,14.350239483
1.9152e-05,12.74752641
1.6792e-05,14.538670545
1.7088e-05,14.28725573
1.6898e-05,14.447900628
1.6618e-05,14.691778225
1.6968e-05,14.388721022
1.6592e-05,14.713914467
1.6447e-05,14.844082501
1.6797e-05,14.534342961
1.8401e-05,13.26779121
1.7088e-05,14.287255635
1.6697e-05,14.621387956
1.7419e-05,14.015765863
1.6757e-05,14.569036333
1.8356e-05,13.300679589
1.6663e-05,14.652100523
1.6878e-05,14.465021036
1.6893e-05,14.452176881
1.6762e-05,14.564690558
1.6808e-05,14.525695322
1.6527e-05,14.772228816
1.6597e-05,14.709925076
1.6552e-05,14.749916898
1.8747e-05,13.02326433
1.6878e-05,14.465021036
1.7383e-05,14.044388362
1.9047e-05,12.817799452
1.6798e-05,14.533910246
1.6602e-05,14.70505199
1.6978e-05,14.379822449
1.8115e-05,13.477263326
1.7053e-05,14.316579128
1.7259e-05,14.14610911
1.8962e-05,12.875596591
1.6993e-05,14.367129086
1.6678e-05,14.638922138
1.6608e-05,14.700624704
1.6823e-05,14.512743337
1.8396e-05,13.271397334
1.6702e-05,14.617010996
1.7834e-05,13.689232948
1.6713e-05,14.608264735
1.6712e-05,14.608264835
1.6467e-05,14.826053704
1.8481e-05,13.210357947
1.7083e-05,14.291019126
1.6863e-05,14.478317232
1.6798e-05,14.533910246
1.6587e-05,14.718793328
1.6642e-05,14.66970859
1.6873e-05,14.46973621
1.6677e-05,14.638922238
1.6738e-05,14.586445104
1.6808e-05,14.525695322
1.7369e-05,14.056112875
1.6817e-05,14.517058163
1.6628e-05,14.682942387
1.6958e-05,14.3967818
1.6943e-05,14.409527541
1.6827e-05,14.508431172
1.6983e-05,14.375588901
1.7073e-05,14.299808193
1.6918e-05,14.430820699
1.7028e-05,14.337598366
1.6783e-05,14.546900156
1.6707e-05,14.612636557
1.6998e-05,14.362903007
1.6748e-05,14.577735472
1.7339e-05,14.080432831
1.6743e-05,14.582088938
1.6742e-05,14.582089037
1.6502e-05,14.794608235
1.6833e-05,14.504121471
1.7184e-05,14.207851957
