0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.8672e-05,0.01663076
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.6624e-05,0.017910049
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.6624e-05,0.017910049
2.6624e-05,0.017910049
2.6624e-05,0.017910049
2.9696e-05,0.016057285
2.8672e-05,0.01663076
2.8672e-05,0.01663076
2.8672e-05,0.01663076
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
2.7648e-05,0.017246714
