0_Transfer Time_s,0_Bandwidth_GB/s
0.01564192,111.878846712
0.015675904,111.636303361
0.015682785,111.587324433
0.015660159,111.748544035
0.015660416,111.746709831
0.015646592,111.84544368
0.015622176,112.020244442
0.015625952,111.99317783
0.01562432,112.004873488
0.015664352,111.718632751
0.015670016,111.678249367
0.015629727,111.966124293
0.015671711,111.66617057
0.015665632,111.709507085
0.015692351,111.519297329
0.015685376,111.568892232
0.015660608,111.745340862
0.015667168,111.698550286
0.015686432,111.561380637
0.01564992,111.82165552
0.015886495,110.156457553
0.015686816,111.558651808
0.015680095,111.606465383
0.015640959,111.885721581
0.015666272,111.704938171
0.015725631,111.283290973
0.015693152,111.513605676
0.015645919,111.850250463
0.015621376,112.025981253
0.015662463,111.732104799
0.015681792,111.594388853
0.015641088,111.884802218
0.015667552,111.695814742
0.015707713,111.410237905
0.015659584,111.752651277
0.015677312,111.626276021
0.015653856,111.793540772
0.015639361,111.89715492
0.015697088,111.485645597
0.015659168,111.755615591
0.01565424,111.790800573
0.015657568,111.767035649
0.0156624,111.732556581
0.015647393,111.839718688
0.01564976,111.822800102
0.015687136,111.55637347
0.015662048,111.735068023
0.015645215,111.855284047
0.015649792,111.822573846
0.015680704,111.602130257
0.015712321,111.377562982
0.015656097,111.777540441
0.015644385,111.861223727
0.015654815,111.786690527
0.015665984,111.706996793
0.015664672,111.716347874
0.015712,111.379834022
0.015663167,111.727082295
0.015646623,111.845217332
0.015647551,111.838587073
0.015633792,111.93701664
0.015668737,111.687369927
0.015690368,111.533396599
0.015705887,111.423186387
0.015673952,111.650206675
0.015679328,111.611927855
0.015655488,111.781889205
0.015673952,111.650206675
0.015676705,111.630599759
0.015674464,111.646558047
0.015693568,111.510654187
0.015677184,111.62719114
0.015657471,111.767727043
0.015641024,111.885255235
0.0157136,111.368492949
0.015634945,111.928762
0.015651744,111.808627573
0.0156576,111.766809618
0.015722496,111.305479205
0.015686881,111.558188185
0.015671233,111.66958157
0.015648512,111.831717995
0.01566832,111.690344056
0.0156864,111.561605838
0.015681632,111.595528787
0.015677152,111.627416606
0.015730273,111.250453338
0.015649088,111.827604939
0.015648352,111.832862782
0.015678208,111.619897129
0.01569888,111.472920665
0.015667329,111.697408247
0.015666176,111.705628797
0.015684512,111.575040039
0.0156592,111.755389606
0.015650241,111.819366427
0.015690912,111.529530529
0.015691712,111.523837832
0.015704704,111.431578081
0.015633568,111.938617034
