0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
23.65,0.0,0.0,23.68,0.0,0.0
24.93,0.0,0.0,23.23,0.0,0.0
29.23,0.0,0.0,24.31,0.0,0.0
53.5,0.0,0.0,46.42,0.0,0.0
70.13,0.0,0.0,53.74,0.0,0.0
22.69,0.0,0.0,22.6,0.0,0.0
31.52,0.0,0.0,55.03,0.0,0.0
50.93,0.0,0.0,29.79,0.0,0.0
22.69,0.0,0.0,22.63,0.0,0.0
62.06,0.0,0.0,56.81,0.0,0.0
50.11,0.0,0.0,36.21,0.0,0.0
22.72,0.0,0.0,22.68,0.0,0.0
46.14,0.0,0.0,98.84,0.0,0.0
22.99,0.0,0.0,23.0,0.0,0.0
22.73,0.0,0.0,22.85,0.0,0.0
23.89,0.0,0.0,31.06,0.0,0.0
98.07,0.0,0.0,68.51,0.0,0.0
22.88,0.0,0.0,22.93,0.0,0.0
23.63,0.0,0.0,32.17,0.0,0.0
45.41,0.0,0.0,67.32,0.0,0.0
22.74,0.0,0.0,22.73,0.0,0.0
76.48,0.0,0.0,52.86,0.0,0.0
24.07,0.0,0.0,34.02,0.0,0.0
22.91,0.0,0.0,22.8,0.0,0.0
22.88,0.0,0.0,22.88,0.0,0.0
23.05,0.0,0.0,23.11,0.0,0.0
22.88,0.0,0.0,22.76,0.0,0.0
22.92,0.0,0.0,22.73,0.0,0.0
