0_Transfer Time_s,0_Bandwidth_GB/s
1.8499e-05,0.003222047
1.8559e-05,0.00321163
1.8605e-05,0.00320369
1.8958e-05,0.003144037
1.8652e-05,0.003195617
1.8641e-05,0.003197503
1.8826e-05,0.003166081
1.8027e-05,0.00330641
1.8268e-05,0.00326279
1.7922e-05,0.003325781
1.8671e-05,0.003192365
1.832e-05,0.003253529
1.7648e-05,0.003377416
1.8277e-05,0.003261183
1.8513e-05,0.00321961
1.8157e-05,0.003282736
1.8179e-05,0.003278764
1.8093e-05,0.003294348
1.8164e-05,0.003281471
1.7976e-05,0.00331579
1.7963e-05,0.00331819
1.7928e-05,0.003324668
1.8781e-05,0.003173667
1.8528e-05,0.003217004
1.8412e-05,0.003237272
1.7971e-05,0.003316713
1.8731e-05,0.003182139
1.891e-05,0.003152017
1.8301e-05,0.003256906
1.849e-05,0.003223615
1.946e-05,0.003062931
1.8039e-05,0.00330421
1.8103e-05,0.003292529
1.8351e-05,0.003248033
1.8692e-05,0.003188778
1.8117e-05,0.003289984
1.8028e-05,0.003306226
1.8563e-05,0.003210938
1.8416e-05,0.003236568
1.839e-05,0.003241144
1.7942e-05,0.003322074
1.8182e-05,0.003278223
1.8563e-05,0.003210938
1.8242e-05,0.00326744
1.8033e-05,0.003305309
1.7995e-05,0.003312289
1.8804e-05,0.003169785
2.1402e-05,0.002785003
1.8791e-05,0.003171978
1.8097e-05,0.00329362
1.8706e-05,0.003186392
1.9223e-05,0.003100694
1.837e-05,0.003244673
1.7712e-05,0.003365213
1.8502e-05,0.003221524
1.8154e-05,0.003283279
1.8028e-05,0.003306226
1.8501e-05,0.003221699
1.8435e-05,0.003233233
1.798e-05,0.003315053
1.7959e-05,0.003318929
1.7784e-05,0.003351588
1.9122e-05,0.003117072
1.8107e-05,0.003291801
1.7931e-05,0.003324112
1.773e-05,0.003361796
1.8212e-05,0.003272823
1.8514e-05,0.003219436
1.7953e-05,0.003320038
1.7864e-05,0.003336579
1.8692e-05,0.003188778
1.8394e-05,0.00324044
1.8227e-05,0.003270129
1.8063e-05,0.00329982
1.8224e-05,0.003270668
1.8255e-05,0.003265113
1.8693e-05,0.003188608
1.837e-05,0.003244673
1.9314e-05,0.003086085
1.8168e-05,0.003280749
1.9876e-05,0.002998825
1.8179e-05,0.003278764
1.8645e-05,0.003196817
1.8316e-05,0.003254239
1.7965e-05,0.00331782
1.7847e-05,0.003339757
1.8621e-05,0.003200937
1.7566e-05,0.003393183
1.7959e-05,0.003318929
1.8091e-05,0.003294713
1.917e-05,0.003109267
1.9147e-05,0.003113002
1.8191e-05,0.003276601
1.7878e-05,0.003333966
1.8798e-05,0.003170797
1.8245e-05,0.003266903
2.1608e-05,0.002758453
1.8164e-05,0.003281471
1.8616e-05,0.003201797
1.8139e-05,0.003285994
