0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.021844992,5.722135198
0.031090688,4.020496432
0.021843968,5.722403559
0.021830656,5.725893079
0.021834752,5.724818965
0.02182656,5.726967596
0.021830656,5.725893079
0.022126593,5.649310841
0.021821439,5.728311431
0.021821439,5.728311431
0.021823488,5.727773626
0.021829631,5.726161792
0.02181939,5.728849338
0.021824513,5.727504761
0.021820415,5.728580372
0.021822464,5.728042516
0.021821439,5.728311431
0.021821439,5.728311431
0.021821439,5.728311431
0.021820415,5.728580372
0.021824513,5.727504761
0.021820415,5.728580372
0.021823488,5.727773626
0.022017023,5.67742525
0.021821439,5.728311431
0.021822464,5.728042516
0.021820415,5.728580372
0.022408191,5.578317293
0.021825537,5.727235921
0.021820415,5.728580372
0.026288128,4.754998235
0.022368256,5.588276528
0.021824513,5.727504761
0.021823488,5.727773626
0.021820415,5.728580372
0.02181939,5.728849338
0.02181939,5.728849338
0.021822464,5.728042516
0.021823488,5.727773626
0.022215679,5.626656668
0.021862401,5.717578858
0.021824513,5.727504761
0.02183168,5.72562439
0.022402048,5.579846958
0.02320384,5.387039275
0.021823488,5.727773626
0.021821439,5.728311431
0.02181939,5.728849338
0.021820415,5.728580372
0.022677504,5.512070579
0.021817345,5.729386367
0.021837823,5.724013766
0.021824513,5.727504761
0.021820415,5.728580372
0.021821439,5.728311431
0.021824513,5.727504761
0.021824513,5.727504761
0.022300672,5.605212309
0.02181837,5.729117351
0.021825537,5.727235921
0.021820415,5.728580372
0.021820415,5.728580372
0.021827584,5.726698806
0.021821439,5.728311431
0.021824513,5.727504761
0.021820415,5.728580372
0.021820415,5.728580372
0.021821439,5.728311431
0.021824513,5.727504761
0.021823488,5.727773626
0.021836801,5.724281815
0.021822464,5.728042516
0.02347008,5.325929972
0.021824513,5.727504761
0.02182656,5.726967596
0.021820415,5.728580372
0.021820415,5.728580372
0.021827584,5.726698806
0.021823488,5.727773626
0.02181837,5.729117351
0.02181939,5.728849338
0.022125568,5.649572415
0.021824513,5.727504761
0.02181939,5.728849338
0.021825537,5.727235921
0.022847489,5.471060851
0.021820415,5.728580372
0.021824513,5.727504761
0.021824513,5.727504761
0.021820415,5.728580372
0.021821439,5.728311431
0.021820415,5.728580372
0.021820415,5.728580372
0.021820415,5.728580372
0.021817345,5.729386367
0.021820415,5.728580372
0.021821439,5.728311431
0.021821439,5.728311431
0.021828607,5.726430531
0.021827584,5.726698806
