# ststem: haicgu, experiment: inc_b, nnodes: 8, process-per-node: 128
# msg_size, extra, datafile
1B, cn-eth, ./data/haicgu/2024-07-30_16:17:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_16:27:11/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_16:37:12/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_16:47:13/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_16:57:14/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_17:07:15/data.csv
1B, cn-ib, ./data/haicgu/2024-07-31_01:14:25/data.csv
4B, cn-ib, ./data/haicgu/2024-07-31_01:24:26/data.csv
8B, cn-ib, ./data/haicgu/2024-07-31_01:34:27/data.csv
64B, cn-ib, ./data/haicgu/2024-07-31_01:44:28/data.csv
512B, cn-ib, ./data/haicgu/2024-07-31_01:54:29/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-31_02:04:00/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_04:15:20/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_04:25:21/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_04:35:23/data.csv
64B, haicgu2, ./data/haicgu/2024-08-07_04:45:25/data.csv
512B, haicgu2, ./data/haicgu/2024-08-07_04:55:26/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-07_05:05:28/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-07_05:15:29/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-07_05:25:31/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-07_05:35:33/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-07_05:48:15/data.csv
1B, cn-eth, ./data/haicgu/2024-07-30_16:17:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_16:27:11/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_16:37:12/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_16:47:13/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_16:57:14/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_17:07:15/data.csv
1B, cn-ib, ./data/haicgu/2024-07-31_01:14:25/data.csv
4B, cn-ib, ./data/haicgu/2024-07-31_01:24:26/data.csv
8B, cn-ib, ./data/haicgu/2024-07-31_01:34:27/data.csv
64B, cn-ib, ./data/haicgu/2024-07-31_01:44:28/data.csv
512B, cn-ib, ./data/haicgu/2024-07-31_01:54:29/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-31_02:04:00/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_04:15:20/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_04:25:21/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_04:35:23/data.csv
64B, haicgu2, ./data/haicgu/2024-08-07_04:45:25/data.csv
512B, haicgu2, ./data/haicgu/2024-08-07_04:55:26/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-07_05:05:28/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-07_05:15:29/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-07_05:25:31/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-07_05:35:33/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-07_05:48:15/data.csv
1B, cn-eth, ./data/haicgu/2024-07-30_16:17:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_16:27:11/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_16:37:12/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_16:47:13/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_16:57:14/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_17:07:15/data.csv
1B, cn-ib, ./data/haicgu/2024-07-31_01:14:25/data.csv
4B, cn-ib, ./data/haicgu/2024-07-31_01:24:26/data.csv
8B, cn-ib, ./data/haicgu/2024-07-31_01:34:27/data.csv
64B, cn-ib, ./data/haicgu/2024-07-31_01:44:28/data.csv
512B, cn-ib, ./data/haicgu/2024-07-31_01:54:29/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-31_02:04:00/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_04:15:20/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_04:25:21/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_04:35:23/data.csv
64B, haicgu2, ./data/haicgu/2024-08-07_04:45:25/data.csv
512B, haicgu2, ./data/haicgu/2024-08-07_04:55:26/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-07_05:05:28/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-07_05:15:29/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-07_05:25:31/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-07_05:35:33/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-07_05:48:15/data.csv
