# ststem: haicgu, experiment: inc_b, nnodes: 4, process-per-node: 1
# msg_size, extra, datafile
1B, cn-eth, ./data/haicgu/2024-07-30_15:09:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_15:09:36/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_15:10:04/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_15:10:31/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_15:10:58/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_15:11:26/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_15:11:53/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_15:12:21/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_15:12:49/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_15:13:16/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_15:13:48/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_15:15:16/data.csv
1B, cn-ib, ./data/haicgu/2024-07-31_00:06:46/data.csv
4B, cn-ib, ./data/haicgu/2024-07-31_00:07:12/data.csv
8B, cn-ib, ./data/haicgu/2024-07-31_00:07:38/data.csv
64B, cn-ib, ./data/haicgu/2024-07-31_00:08:04/data.csv
512B, cn-ib, ./data/haicgu/2024-07-31_00:08:31/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-31_00:08:57/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-31_00:09:24/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-31_00:09:50/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-31_00:10:16/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-31_00:10:42/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-31_00:11:15/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-31_00:12:42/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_02:26:56/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_02:27:23/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_02:27:50/data.csv
64B, haicgu2, ./data/haicgu/2024-08-07_02:28:18/data.csv
512B, haicgu2, ./data/haicgu/2024-08-07_02:28:45/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-07_02:29:13/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-07_02:29:40/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-07_02:30:08/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-07_02:30:36/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-07_02:31:04/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-07_02:31:36/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-07_02:33:05/data.csv
1B, cn-eth, ./data/haicgu/2024-07-30_15:09:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_15:09:36/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_15:10:04/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_15:10:31/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_15:10:58/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_15:11:26/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_15:11:53/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_15:12:21/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_15:12:49/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_15:13:16/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_15:13:48/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_15:15:16/data.csv
1B, cn-ib, ./data/haicgu/2024-07-31_00:06:46/data.csv
4B, cn-ib, ./data/haicgu/2024-07-31_00:07:12/data.csv
8B, cn-ib, ./data/haicgu/2024-07-31_00:07:38/data.csv
64B, cn-ib, ./data/haicgu/2024-07-31_00:08:04/data.csv
512B, cn-ib, ./data/haicgu/2024-07-31_00:08:31/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-31_00:08:57/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-31_00:09:24/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-31_00:09:50/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-31_00:10:16/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-31_00:10:42/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-31_00:11:15/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-31_00:12:42/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_02:26:56/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_02:27:23/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_02:27:50/data.csv
64B, haicgu2, ./data/haicgu/2024-08-07_02:28:18/data.csv
512B, haicgu2, ./data/haicgu/2024-08-07_02:28:45/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-07_02:29:13/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-07_02:29:40/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-07_02:30:08/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-07_02:30:36/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-07_02:31:04/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-07_02:31:36/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-07_02:33:05/data.csv
1B, cn-eth, ./data/haicgu/2024-07-30_15:09:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_15:09:36/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_15:10:04/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_15:10:31/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_15:10:58/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_15:11:26/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_15:11:53/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_15:12:21/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_15:12:49/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_15:13:16/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_15:13:48/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_15:15:16/data.csv
1B, cn-ib, ./data/haicgu/2024-07-31_00:06:46/data.csv
4B, cn-ib, ./data/haicgu/2024-07-31_00:07:12/data.csv
8B, cn-ib, ./data/haicgu/2024-07-31_00:07:38/data.csv
64B, cn-ib, ./data/haicgu/2024-07-31_00:08:04/data.csv
512B, cn-ib, ./data/haicgu/2024-07-31_00:08:31/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-31_00:08:57/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-31_00:09:24/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-31_00:09:50/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-31_00:10:16/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-31_00:10:42/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-31_00:11:15/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-31_00:12:42/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_02:26:56/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_02:27:23/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_02:27:50/data.csv
64B, haicgu2, ./data/haicgu/2024-08-07_02:28:18/data.csv
512B, haicgu2, ./data/haicgu/2024-08-07_02:28:45/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-07_02:29:13/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-07_02:29:40/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-07_02:30:08/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-07_02:30:36/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-07_02:31:04/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-07_02:31:36/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-07_02:33:05/data.csv
