0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s
2.348e-06,4.76e-07,4.354e-06,2.597e-06
2.354e-06,4.35e-07,4.518e-06,2.549e-06
2.377e-06,4.61e-07,4.407e-06,2.64e-06
2.463e-06,4.27e-07,4.916e-06,2.529e-06
2.578e-06,4.33e-07,4.525e-06,2.829e-06
2.548e-06,4.95e-07,4.571e-06,2.651e-06
2.486e-06,6.61e-07,4.199e-06,2.745e-06
2.483e-06,8.1e-07,4.458e-06,2.59e-06
2.415e-06,7.66e-07,4.035e-06,2.696e-06
2.395e-06,5.13e-07,4.234e-06,2.62e-06
2.716e-06,5.73e-07,5.022e-06,2.919e-06
2.456e-06,4.35e-07,4.829e-06,2.697e-06
2.511e-06,4.82e-07,4.708e-06,2.852e-06
2.447e-06,4.21e-07,4.786e-06,2.656e-06
2.492e-06,4.2e-07,4.564e-06,2.768e-06
2.431e-06,4.54e-07,4.711e-06,2.597e-06
2.401e-06,4.66e-07,4.455e-06,2.626e-06
2.397e-06,3.85e-07,4.727e-06,2.567e-06
2.505e-06,4.84e-07,4.644e-06,2.598e-06
2.585e-06,4.54e-07,4.571e-06,2.604e-06
2.492e-06,5.73e-07,4.545e-06,2.567e-06
2.486e-06,5.06e-07,4.633e-06,2.571e-06
2.565e-06,7.05e-07,4.609e-06,2.794e-06
2.46e-06,4.55e-07,4.077e-06,2.78e-06
2.58e-06,4.34e-07,5.041e-06,2.895e-06
2.604e-06,4.69e-07,4.882e-06,2.819e-06
2.508e-06,5e-07,4.459e-06,2.824e-06
2.592e-06,4.9e-07,5.012e-06,2.672e-06
2.378e-06,4.09e-07,4.082e-06,2.591e-06
2.436e-06,4.27e-07,4.678e-06,2.733e-06
2.445e-06,4.21e-07,4.584e-06,2.592e-06
2.374e-06,4.42e-07,4.261e-06,2.659e-06
2.455e-06,4.82e-07,4.771e-06,2.618e-06
2.394e-06,3.99e-07,4.609e-06,2.594e-06
2.385e-06,5.81e-07,4.55e-06,2.539e-06
2.418e-06,5.88e-07,4.469e-06,2.517e-06
2.511e-06,5.27e-07,4.384e-06,2.774e-06
2.347e-06,4.89e-07,4.411e-06,2.542e-06
2.365e-06,4.97e-07,4.528e-06,2.554e-06
2.459e-06,6.41e-07,4.324e-06,2.603e-06
2.441e-06,5.56e-07,4.445e-06,2.678e-06
2.535e-06,5.25e-07,4.657e-06,2.678e-06
2.557e-06,4.71e-07,5.138e-06,2.711e-06
2.5e-06,5.56e-07,4.996e-06,2.578e-06
2.473e-06,6.21e-07,4.403e-06,2.607e-06
2.859e-06,1.03e-06,5.312e-06,2.585e-06
2.578e-06,4.72e-07,4.729e-06,2.815e-06
2.529e-06,4.4e-07,4.609e-06,2.889e-06
2.532e-06,5.53e-07,4.529e-06,2.66e-06
2.474e-06,7.63e-07,4.614e-06,2.538e-06
2.407e-06,5.06e-07,4.147e-06,2.534e-06
2.737e-06,4.85e-07,6.175e-06,2.541e-06
2.785e-06,4.36e-07,5.941e-06,2.627e-06
2.435e-06,4.27e-07,4.432e-06,2.698e-06
2.511e-06,5.17e-07,4.673e-06,2.692e-06
2.568e-06,6.81e-07,4.283e-06,2.54e-06
2.559e-06,4.33e-07,4.378e-06,2.845e-06
2.566e-06,6.88e-07,4.597e-06,2.579e-06
2.372e-06,5.21e-07,3.974e-06,2.511e-06
2.572e-06,4.99e-07,4.52e-06,2.822e-06
2.494e-06,5.2e-07,4.411e-06,2.695e-06
2.679e-06,4.69e-07,4.584e-06,3.126e-06
2.514e-06,5.21e-07,4.589e-06,2.568e-06
2.402e-06,4.67e-07,4.148e-06,2.64e-06
2.517e-06,6.59e-07,4.434e-06,2.666e-06
2.583e-06,7.56e-07,4.267e-06,2.744e-06
2.556e-06,5.22e-07,4.678e-06,2.665e-06
2.656e-06,5.13e-07,4.718e-06,2.886e-06
2.428e-06,5.02e-07,4.488e-06,2.566e-06
2.403e-06,4.65e-07,4.522e-06,2.686e-06
2.85e-06,5.77e-07,6.066e-06,2.634e-06
3.077e-06,5.74e-07,7.893e-06,2.629e-06
2.945e-06,5.62e-07,7.207e-06,2.63e-06
2.55e-06,7.3e-07,4.863e-06,2.531e-06
2.789e-06,7.83e-07,4.611e-06,2.584e-06
2.584e-06,1.878e-06,3.443e-06,2.542e-06
2.399e-06,1.86e-06,3.268e-06,2.253e-06
2.413e-06,1.95e-06,3.241e-06,2.078e-06
2.416e-06,1.827e-06,3.203e-06,2.253e-06
2.489e-06,1.359e-06,3.454e-06,2.532e-06
2.327e-06,5.84e-07,3.683e-06,2.51e-06
2.464e-06,7.13e-07,4.649e-06,2.509e-06
2.331e-06,5.16e-07,4.035e-06,2.593e-06
2.534e-06,5.1e-07,4.753e-06,2.759e-06
2.587e-06,6.14e-07,4.831e-06,2.687e-06
2.601e-06,4.91e-07,4.736e-06,2.621e-06
2.346e-06,1.025e-06,3.811e-06,2.525e-06
2.445e-06,5.52e-07,4.461e-06,2.539e-06
2.576e-06,7.1e-07,5.004e-06,2.771e-06
2.413e-06,6.34e-07,4.203e-06,2.526e-06
2.56e-06,4.75e-07,4.924e-06,2.535e-06
2.841e-06,4.26e-07,6.81e-06,2.576e-06
2.644e-06,4.3e-07,6.042e-06,2.543e-06
2.44e-06,4.17e-07,4.251e-06,2.647e-06
2.442e-06,5.03e-07,4.274e-06,2.608e-06
2.812e-06,4.69e-07,6.409e-06,2.651e-06
3.486e-06,4.04e-07,9.546e-06,2.731e-06
3.311e-06,5.1e-07,8.898e-06,2.621e-06
3.165e-06,4.56e-07,8.206e-06,2.739e-06
2.605e-06,5.29e-07,5.703e-06,2.561e-06
2.379e-06,4.21e-07,4.373e-06,2.55e-06
2.496e-06,4.82e-07,4.439e-06,2.722e-06
2.574e-06,5.72e-07,4.684e-06,2.729e-06
2.536e-06,8.8e-07,4.139e-06,2.518e-06
2.996e-06,2.061e-06,4.48e-06,2.95e-06
2.585e-06,7.24e-07,4.699e-06,2.746e-06
2.753e-06,8.49e-07,4.628e-06,2.747e-06
2.443e-06,1.641e-06,3.57e-06,2.316e-06
2.802e-06,1.658e-06,3.866e-06,2.699e-06
2.618e-06,5.07e-07,4.318e-06,2.862e-06
2.447e-06,7.3e-07,4.048e-06,2.565e-06
2.413e-06,5.52e-07,4.478e-06,2.615e-06
2.624e-06,6.84e-07,4.346e-06,2.635e-06
2.899e-06,4.37e-07,6.837e-06,2.665e-06
3.207e-06,4.08e-07,8.834e-06,2.585e-06
3.099e-06,4.05e-07,7.328e-06,2.532e-06
3.437e-06,4.28e-07,9.822e-06,2.607e-06
3.476e-06,4.14e-07,9.883e-06,2.641e-06
3.506e-06,5.74e-07,9.667e-06,2.75e-06
3.281e-06,5.73e-07,8.633e-06,2.654e-06
2.71e-06,7.55e-07,5.122e-06,2.716e-06
2.906e-06,5.96e-07,4.378e-06,3.284e-06
2.856e-06,6.32e-07,5.669e-06,2.658e-06
2.928e-06,7.64e-07,4.977e-06,2.758e-06
2.693e-06,6.21e-07,5.055e-06,2.542e-06
2.551e-06,1.542e-06,3.66e-06,2.286e-06
2.522e-06,1.331e-06,3.919e-06,2.47e-06
2.527e-06,1.243e-06,4.046e-06,2.761e-06
2.524e-06,1.517e-06,4.005e-06,2.37e-06
3.233e-06,1.733e-06,7.73e-06,2.342e-06
3.785e-06,4.5e-07,1.166e-05,2.646e-06
3.616e-06,4.5e-07,9.755e-06,2.934e-06
3.557e-06,5.1e-07,1.0353e-05,2.627e-06
3.452e-06,5.04e-07,9.66e-06,2.584e-06
2.446e-06,5.2e-07,4.458e-06,2.59e-06
2.37e-06,5.43e-07,4.472e-06,2.534e-06
2.427e-06,7.06e-07,4.106e-06,2.638e-06
2.456e-06,5.03e-07,4.678e-06,2.582e-06
2.298e-06,5.03e-07,4.246e-06,2.512e-06
2.392e-06,4.8e-07,4.637e-06,2.536e-06
2.351e-06,4.49e-07,4.297e-06,2.621e-06
2.364e-06,4.1e-07,4.682e-06,2.516e-06
2.39e-06,5.07e-07,4.466e-06,2.591e-06
2.355e-06,4.54e-07,4.54e-06,2.559e-06
2.45e-06,4.92e-07,4.372e-06,2.615e-06
2.469e-06,4.9e-07,4.37e-06,2.611e-06
2.441e-06,5.96e-07,4.366e-06,2.719e-06
2.418e-06,6.13e-07,4.494e-06,2.515e-06
2.444e-06,5.4e-07,4.114e-06,2.666e-06
2.415e-06,4.46e-07,4.674e-06,2.595e-06
2.339e-06,1.058e-06,4.11e-06,2.457e-06
2.453e-06,1.188e-06,3.868e-06,2.546e-06
2.394e-06,1.362e-06,3.664e-06,2.461e-06
2.326e-06,1.218e-06,4.082e-06,2.218e-06
2.382e-06,1.923e-06,3.467e-06,2.101e-06
2.569e-06,1.675e-06,4.016e-06,2.325e-06
2.345e-06,1.42e-06,3.037e-06,2.45e-06
2.423e-06,1.818e-06,3.67e-06,1.976e-06
2.435e-06,1.686e-06,3.536e-06,2.237e-06
2.41e-06,7.63e-07,3.921e-06,2.663e-06
2.406e-06,5.47e-07,3.673e-06,2.576e-06
2.473e-06,4.61e-07,4.014e-06,3.008e-06
2.673e-06,6.21e-07,4.536e-06,2.829e-06
2.548e-06,5.32e-07,4.543e-06,2.928e-06
2.386e-06,5.98e-07,4.54e-06,2.576e-06
2.436e-06,6.06e-07,4.543e-06,2.554e-06
2.364e-06,5.31e-07,3.823e-06,2.549e-06
2.382e-06,1.008e-06,4.102e-06,2.571e-06
2.343e-06,1.261e-06,3.8e-06,2.51e-06
2.344e-06,1.035e-06,3.757e-06,2.654e-06
2.453e-06,5.47e-07,4.682e-06,2.506e-06
2.424e-06,8.97e-07,3.97e-06,2.557e-06
2.468e-06,4.79e-07,4.477e-06,2.526e-06
2.42e-06,4.81e-07,4.288e-06,2.656e-06
2.44e-06,4e-07,4.786e-06,2.501e-06
2.505e-06,5.45e-07,4.926e-06,2.572e-06
2.45e-06,5.2e-07,4.881e-06,2.491e-06
2.384e-06,4.99e-07,4.173e-06,2.561e-06
2.488e-06,4.42e-07,4.663e-06,2.67e-06
2.355e-06,5.55e-07,4.078e-06,2.543e-06
2.391e-06,5.47e-07,4.439e-06,2.716e-06
2.46e-06,5.17e-07,4.875e-06,2.581e-06
2.375e-06,4.33e-07,4.782e-06,2.534e-06
2.349e-06,5.61e-07,4.432e-06,2.609e-06
2.564e-06,6.02e-07,5.337e-06,2.612e-06
2.483e-06,5.21e-07,4.372e-06,2.835e-06
2.423e-06,4.78e-07,4.581e-06,2.692e-06
2.408e-06,4.49e-07,4.352e-06,2.674e-06
2.411e-06,4.52e-07,4.587e-06,2.535e-06
2.383e-06,4.47e-07,4.316e-06,2.56e-06
2.416e-06,8.28e-07,4.275e-06,2.519e-06
2.317e-06,5.53e-07,4.08e-06,2.56e-06
2.374e-06,5.66e-07,4.401e-06,2.681e-06
2.375e-06,5.34e-07,4.325e-06,2.563e-06
2.414e-06,1.581e-06,3.768e-06,2.228e-06
2.379e-06,1.444e-06,3.557e-06,2.276e-06
2.346e-06,1.304e-06,3.354e-06,2.539e-06
2.455e-06,7.96e-07,4.083e-06,2.686e-06
2.399e-06,4.84e-07,4.357e-06,2.754e-06
2.407e-06,5.12e-07,4.337e-06,2.61e-06
2.387e-06,6.36e-07,4.467e-06,2.651e-06
2.301e-06,5.07e-07,4.236e-06,2.547e-06
2.364e-06,5.72e-07,4.368e-06,2.583e-06
2.315e-06,4.3e-07,4.17e-06,2.538e-06
2.356e-06,5.8e-07,4.465e-06,2.59e-06
2.484e-06,5.12e-07,4.514e-06,2.663e-06
2.604e-06,4.72e-07,5.136e-06,2.732e-06
2.506e-06,5.17e-07,4.961e-06,2.554e-06
2.632e-06,5.63e-07,4.829e-06,2.64e-06
2.337e-06,4.27e-07,4.302e-06,2.578e-06
2.434e-06,5.53e-07,4.694e-06,2.552e-06
2.33e-06,4.36e-07,4.357e-06,2.524e-06
2.451e-06,6.47e-07,4.643e-06,2.598e-06
2.328e-06,4.26e-07,4.493e-06,2.538e-06
2.418e-06,4.76e-07,4.652e-06,2.577e-06
2.478e-06,4.26e-07,4.53e-06,2.719e-06
2.53e-06,5.91e-07,4.451e-06,2.595e-06
2.445e-06,1.039e-06,4.047e-06,2.59e-06
2.531e-06,9.24e-07,3.958e-06,2.541e-06
2.425e-06,8.17e-07,3.921e-06,2.608e-06
2.481e-06,6.88e-07,4.244e-06,2.801e-06
2.494e-06,5.05e-07,4.445e-06,2.594e-06
2.392e-06,1.059e-06,3.99e-06,2.578e-06
2.423e-06,8.26e-07,4.209e-06,2.514e-06
2.471e-06,6.12e-07,4.013e-06,2.518e-06
2.407e-06,4.63e-07,4.185e-06,2.845e-06
2.6e-06,4.71e-07,4.944e-06,2.586e-06
2.484e-06,7.62e-07,4.266e-06,2.791e-06
2.43e-06,6.58e-07,4.469e-06,2.63e-06
2.604e-06,4.95e-07,4.85e-06,2.901e-06
2.563e-06,4.78e-07,4.639e-06,2.693e-06
2.343e-06,9.1e-07,4.022e-06,2.636e-06
2.374e-06,6.56e-07,4.264e-06,2.542e-06
2.397e-06,7.57e-07,4.552e-06,2.566e-06
2.335e-06,5.1e-07,4.021e-06,2.557e-06
2.618e-06,1.463e-06,4.656e-06,2.332e-06
2.361e-06,1.13e-06,3.776e-06,2.534e-06
2.327e-06,9.19e-07,3.927e-06,2.596e-06
2.382e-06,5.66e-07,4.23e-06,2.54e-06
2.298e-06,1.824e-06,3.023e-06,2.157e-06
2.398e-06,1.611e-06,3.381e-06,2.308e-06
2.346e-06,1.301e-06,3.451e-06,2.562e-06
2.392e-06,1.056e-06,3.802e-06,2.677e-06
2.347e-06,4.79e-07,4.532e-06,2.545e-06
2.398e-06,5.69e-07,4.293e-06,2.599e-06
2.398e-06,5.15e-07,4.375e-06,2.74e-06
2.447e-06,5.31e-07,4.612e-06,2.581e-06
2.372e-06,6.96e-07,4.138e-06,2.585e-06
2.444e-06,4.41e-07,4.709e-06,2.608e-06
2.41e-06,4.24e-07,4.502e-06,2.584e-06
2.315e-06,4.61e-07,4.301e-06,2.527e-06
2.452e-06,5.24e-07,4.731e-06,2.641e-06
2.527e-06,4.73e-07,4.781e-06,2.739e-06
2.435e-06,5.16e-07,4.621e-06,2.628e-06
2.575e-06,5.37e-07,4.884e-06,2.715e-06
2.54e-06,5.29e-07,4.45e-06,2.762e-06
2.464e-06,5.22e-07,4.749e-06,2.582e-06
2.368e-06,4.51e-07,4.428e-06,2.582e-06
2.388e-06,4.22e-07,4.588e-06,2.581e-06
2.381e-06,4.55e-07,4.48e-06,2.578e-06
2.377e-06,5.05e-07,4.606e-06,2.534e-06
2.476e-06,4.5e-07,4.556e-06,2.683e-06
2.462e-06,4.74e-07,4.864e-06,2.569e-06
2.581e-06,4.5e-07,4.622e-06,2.853e-06
2.457e-06,5.02e-07,4.778e-06,2.586e-06
2.387e-06,4.45e-07,4.597e-06,2.58e-06
3.622e-06,4.68e-07,7.29e-06,3.416e-06
3.095e-06,5.07e-07,6.21e-06,2.9e-06
3.125e-06,4.34e-07,6.555e-06,2.874e-06
2.437e-06,5.11e-07,4.397e-06,2.755e-06
6.072e-06,4.61e-07,1.1998e-05,6.123e-06
2.55e-06,4.41e-07,4.94e-06,2.583e-06
5.159e-06,4.44e-07,1.0367e-05,4.788e-06
9.828e-06,4.14e-07,2.216e-05,7.322e-06
8.212e-06,4.55e-07,1.6124e-05,1.0161e-05
6.829e-06,4.55e-07,1.071e-05,9.377e-06
1.5407e-05,4.53e-07,2.5448e-05,2.0433e-05
2.3607e-05,3.64e-07,4.4902e-05,2.5877e-05
1.6388e-05,4.41e-07,2.599e-05,2.3271e-05
3.2523e-05,4e-07,6.2139e-05,3.5671e-05
8.126e-06,5.42e-07,1.5832e-05,8.602e-06
1.4547e-05,4.47e-07,2.9334e-05,1.4345e-05
1.4245e-05,4.76e-07,2.864e-05,1.3992e-05
2.389e-06,4.56e-07,4.588e-06,2.588e-06
2.458e-06,5.43e-07,4.677e-06,2.599e-06
2.426e-06,4.76e-07,4.497e-06,2.711e-06
2.432e-06,4.78e-07,4.609e-06,2.522e-06
2.491e-06,4.59e-07,4.499e-06,2.679e-06
2.382e-06,5.3e-07,4.593e-06,2.538e-06
2.338e-06,4.18e-07,4.554e-06,2.563e-06
2.416e-06,4.75e-07,4.914e-06,2.505e-06
2.618e-06,4.94e-07,4.489e-06,2.933e-06
2.402e-06,4.69e-07,4.39e-06,2.629e-06
2.42e-06,4.38e-07,4.713e-06,2.653e-06
2.466e-06,6.2e-07,4.661e-06,2.616e-06
2.303e-06,4.41e-07,4.213e-06,2.611e-06
2.477e-06,5.31e-07,4.554e-06,2.646e-06
2.373e-06,5.08e-07,4.457e-06,2.612e-06
2.495e-06,5.29e-07,4.719e-06,2.534e-06
2.443e-06,4.35e-07,4.319e-06,2.632e-06
2.555e-06,4.92e-07,4.891e-06,2.726e-06
2.427e-06,4.24e-07,4.563e-06,2.666e-06
2.439e-06,4.59e-07,4.832e-06,2.535e-06
2.449e-06,4.42e-07,4.595e-06,2.518e-06
2.345e-06,5.51e-07,3.999e-06,2.604e-06
2.45e-06,4.93e-07,4.553e-06,2.683e-06
2.498e-06,5.76e-07,4.77e-06,2.661e-06
2.52e-06,5.94e-07,4.416e-06,2.603e-06
2.386e-06,5.69e-07,4.254e-06,2.562e-06
2.458e-06,4.48e-07,4.64e-06,2.606e-06
2.424e-06,5.15e-07,4.284e-06,2.697e-06
2.439e-06,4.4e-07,4.587e-06,2.567e-06
2.474e-06,6e-07,4.315e-06,2.747e-06
2.433e-06,5.08e-07,4.738e-06,2.538e-06
2.497e-06,4.75e-07,5.108e-06,2.714e-06
2.456e-06,4.25e-07,4.799e-06,2.53e-06
2.297e-06,4.7e-07,4.033e-06,2.53e-06
2.358e-06,4.45e-07,4.606e-06,2.553e-06
2.449e-06,5.72e-07,4.673e-06,2.587e-06
2.411e-06,5.23e-07,4.524e-06,2.646e-06
2.443e-06,5.12e-07,4.639e-06,2.593e-06
2.442e-06,4.24e-07,4.676e-06,2.572e-06
2.498e-06,4.58e-07,4.342e-06,2.616e-06
3.366e-06,4.85e-07,7.154e-06,2.597e-06
3.085e-06,4.55e-07,6.951e-06,2.555e-06
7.751e-06,4.31e-07,2.0271e-05,2.664e-06
2.2076e-05,4.13e-07,4.3993e-05,2.2533e-05
1.9374e-05,4.65e-07,4.6197e-05,1.1702e-05
2.3648e-05,4.01e-07,4.7416e-05,2.325e-05
