0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
1.6828e-05,124.626472473
1.7008e-05,123.303855896
1.6838e-05,124.552452087
1.6843e-05,124.511787415
1.6928e-05,123.890228271
1.6863e-05,124.364112854
1.6783e-05,124.960639954
1.7043e-05,123.050643921
1.6752e-05,125.184425354
1.6808e-05,124.771057129
1.6957e-05,123.671066284
1.6768e-05,125.068695068
1.6772e-05,125.035148621
1.6757e-05,125.147071838
1.6783e-05,124.960639954
1.6833e-05,124.589454651
1.6893e-05,124.143257141
1.6788e-05,124.923423767
1.6783e-05,124.960639954
1.6797e-05,124.849060059
1.7549e-05,119.50605011
1.6932e-05,123.853660583
1.6982e-05,123.489006042
1.6963e-05,123.630958557
1.6788e-05,124.923423767
1.6828e-05,124.626472473
1.6838e-05,124.552452087
1.6833e-05,124.585746765
1.6838e-05,124.54876709
1.6862e-05,124.367805481
1.6758e-05,125.143333435
1.6893e-05,124.143257141
1.6867e-05,124.330932617
1.6882e-05,124.220474243
1.7624e-05,118.990730286
1.6892e-05,124.14692688
1.6953e-05,123.703887939
1.6868e-05,124.32724762
1.6833e-05,124.589454651
1.6833e-05,124.589454651
1.6887e-05,124.183692932
1.6813e-05,124.737663269
1.6883e-05,124.216789246
1.6802e-05,124.811904907
1.6802e-05,124.811904907
1.6792e-05,124.886238098
1.6777e-05,124.997886658
1.6878e-05,124.257263184
1.6883e-05,124.216789246
1.6842e-05,124.515487671
1.6807e-05,124.778488159
1.6842e-05,124.515487671
1.6918e-05,123.95980072
1.6907e-05,124.03679657
1.6823e-05,124.659812927
1.6833e-05,124.589454651
1.6813e-05,124.733963013
1.6828e-05,124.622772217
1.6817e-05,124.700584412
1.6868e-05,124.32724762
1.6817e-05,124.700584412
1.6822e-05,124.663520813
1.6807e-05,124.778488159
1.6838e-05,124.552452087
1.6788e-05,124.923423767
1.6863e-05,124.364112854
1.6838e-05,124.552452087
1.6813e-05,124.733963013
1.6878e-05,124.253578186
1.6797e-05,124.849060059
1.7565e-05,119.397193909
1.6828e-05,124.622772217
1.6808e-05,124.774772644
1.6948e-05,123.740379333
1.6802e-05,124.811904907
1.6848e-05,124.474830627
1.6792e-05,124.886238098
1.6817e-05,124.700584412
1.6833e-05,124.585746765
1.6937e-05,123.817092896
1.6802e-05,124.811904907
1.8235e-05,115.003814697
1.6933e-05,123.849998474
1.6833e-05,124.585746765
1.6842e-05,124.515487671
1.6838e-05,124.552452087
1.6797e-05,124.849060059
1.6887e-05,124.183692932
1.6828e-05,124.622772217
1.6867e-05,124.330932617
1.6783e-05,124.960639954
1.6752e-05,125.184425354
1.6853e-05,124.437904358
1.6828e-05,124.626472473
1.6772e-05,125.035148621
1.6792e-05,124.886238098
1.6768e-05,125.072425842
1.6788e-05,124.923423767
1.6783e-05,124.960639954
1.8611e-05,112.68347168
1.6858e-05,124.400993347
1.6743e-05,125.259185791
1.6802e-05,124.811904907
1.6822e-05,124.663520813
1.6802e-05,124.811904907
1.6912e-05,124.00012207
1.6842e-05,124.515487671
1.6842e-05,124.515487671
1.6763e-05,125.109733582
1.6843e-05,124.511787415
1.6797e-05,124.849060059
1.6748e-05,125.221786499
1.6757e-05,125.147071838
1.6817e-05,124.700584412
1.6828e-05,124.622772217
1.6732e-05,125.33405304
1.6797e-05,124.849060059
1.6797e-05,124.849060059
1.6797e-05,124.849060059
1.6783e-05,124.960639954
1.6772e-05,125.035148621
1.6838e-05,124.552452087
1.6757e-05,125.147071838
1.6777e-05,124.997886658
1.6813e-05,124.737663269
1.6957e-05,123.671066284
1.6788e-05,124.919700623
1.6772e-05,125.035148621
1.6862e-05,124.367805481
1.6768e-05,125.072425842
1.6833e-05,124.589454651
1.6783e-05,124.960639954
1.6777e-05,124.997886658
1.6772e-05,125.035148621
1.6868e-05,124.32724762
1.6788e-05,124.923423767
1.6813e-05,124.737663269
1.6843e-05,124.511787415
1.6802e-05,124.811904907
1.6903e-05,124.069801331
1.6777e-05,124.997886658
1.6783e-05,124.960639954
1.6803e-05,124.808189392
1.6958e-05,123.667411804
1.6828e-05,124.622772217
1.6903e-05,124.073478699
1.6818e-05,124.696876526
1.6838e-05,124.552452087
1.6822e-05,124.663520813
1.6778e-05,124.994155884
1.6943e-05,123.780548096
1.6763e-05,125.109733582
1.6793e-05,124.882514954
1.6792e-05,124.886238098
1.6822e-05,124.663520813
1.6863e-05,124.364112854
1.6867e-05,124.330932617
1.6818e-05,124.696876526
1.6763e-05,125.109733582
1.6838e-05,124.552452087
1.6858e-05,124.400993347
1.6778e-05,124.994155884
1.6783e-05,124.960639954
1.6783e-05,124.960639954
1.6813e-05,124.737663269
1.6748e-05,125.221786499
1.6943e-05,123.776893616
1.6757e-05,125.147071838
1.6783e-05,124.960639954
1.6787e-05,124.927146912
1.6862e-05,124.367805481
1.6848e-05,124.474830627
1.6883e-05,124.216789246
1.6797e-05,124.849060059
1.6823e-05,124.659812927
1.6828e-05,124.626472473
1.6813e-05,124.737663269
1.6792e-05,124.886238098
1.6818e-05,124.696876526
1.6788e-05,124.923423767
1.6802e-05,124.811904907
1.6893e-05,124.143257141
1.6788e-05,124.923423767
1.6873e-05,124.294090271
1.6763e-05,125.109733582
1.6752e-05,125.184425354
1.6822e-05,124.663520813
1.6813e-05,124.737663269
1.6757e-05,125.147071838
1.6843e-05,124.511787415
1.6813e-05,124.737663269
1.6808e-05,124.774772644
1.6793e-05,124.882514954
1.6822e-05,124.663520813
1.6792e-05,124.886238098
1.6858e-05,124.404678345
1.6743e-05,125.259185791
1.6873e-05,124.294090271
1.6792e-05,124.886238098
1.6808e-05,124.774772644
1.7013e-05,123.267616272
1.6817e-05,124.700584412
1.6748e-05,125.221786499
1.6823e-05,124.659812927
1.6863e-05,124.364112854
1.6797e-05,124.849060059
1.6768e-05,125.072425842
1.6848e-05,124.474830627
1.6963e-05,123.630958557
1.6802e-05,124.811904907
1.6838e-05,124.552452087
1.6788e-05,124.919700623
1.6878e-05,124.257263184
1.6813e-05,124.737663269
1.6768e-05,125.072425842
1.6932e-05,123.853660583
1.6822e-05,124.663520813
1.6797e-05,124.849060059
1.6763e-05,125.109733582
1.6752e-05,125.184425354
1.6788e-05,124.923423767
1.6838e-05,124.552452087
1.6828e-05,124.626472473
1.6813e-05,124.737663269
1.6888e-05,124.180015564
1.6943e-05,123.780548096
1.6858e-05,124.404678345
1.6732e-05,125.33405304
1.6958e-05,123.667411804
1.6792e-05,124.886238098
1.6788e-05,124.923423767
1.6768e-05,125.068695068
1.6792e-05,124.886238098
1.6757e-05,125.147071838
1.6808e-05,124.774772644
1.6808e-05,124.774772644
1.6813e-05,124.737663269
1.6842e-05,124.515487671
1.6808e-05,124.774772644
1.6803e-05,124.808189392
1.6783e-05,124.960639954
1.6828e-05,124.626472473
1.7003e-05,123.340118408
1.6748e-05,125.221786499
1.6818e-05,124.696876526
1.6772e-05,125.035148621
1.6813e-05,124.737663269
1.6847e-05,124.478530884
1.6787e-05,124.927146912
1.6762e-05,125.113471985
1.6792e-05,124.886238098
1.6822e-05,124.663520813
1.6757e-05,125.147071838
1.6757e-05,125.147071838
1.6783e-05,124.956916809
1.6808e-05,124.771057129
1.6833e-05,124.589454651
1.8581e-05,112.865394592
1.6768e-05,125.072425842
1.6767e-05,125.076156616
1.6842e-05,124.515487671
1.6763e-05,125.109733582
1.6792e-05,124.886238098
1.6783e-05,124.960639954
1.6763e-05,125.109733582
1.6923e-05,123.926841736
1.6817e-05,124.700584412
1.6783e-05,124.960639954
1.6792e-05,124.886238098
1.7239e-05,121.655128479
1.6833e-05,124.589454651
1.6772e-05,125.035148621
1.6772e-05,125.035148621
1.6768e-05,125.068695068
1.6883e-05,124.216789246
1.6833e-05,124.585746765
1.6838e-05,124.54876709
1.6813e-05,124.737663269
1.6792e-05,124.886238098
1.6847e-05,124.478530884
1.6763e-05,125.109733582
1.6828e-05,124.626472473
1.6988e-05,123.449020386
1.6873e-05,124.290405273
1.6772e-05,125.035148621
1.6817e-05,124.700584412
1.6747e-05,125.221801758
1.6823e-05,124.659812927
1.6808e-05,124.774772644
1.6768e-05,125.072425842
1.6792e-05,124.886238098
1.6838e-05,124.54876709
1.6758e-05,125.143333435
1.6813e-05,124.737663269
