0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
0.0001024,2.384185933
9.9328e-05,2.457923563
0.000101376,2.408268536
9.9328e-05,2.457923563
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000101376,2.408268536
0.000100352,2.432842795
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000100352,2.432842795
0.0001024,2.384185933
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000100352,2.432842795
0.000101376,2.408268536
0.000101376,2.408268536
0.000101376,2.408268536
0.000100352,2.432842795
0.000101376,2.408268536
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000100352,2.432842795
9.9328e-05,2.457923563
9.9328e-05,2.457923563
0.000101376,2.408268536
0.000100352,2.432842795
9.9328e-05,2.457923563
9.8304e-05,2.483526844
0.000100352,2.432842795
9.9328e-05,2.457923563
9.9328e-05,2.457923563
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000101376,2.408268536
0.000100352,2.432842795
0.000101376,2.408268536
0.000100352,2.432842795
0.000101376,2.408268536
9.9328e-05,2.457923563
0.000101376,2.408268536
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
0.0001024,2.384185933
0.0001024,2.384185933
9.8304e-05,2.483526844
0.0001024,2.384185933
0.000100352,2.432842795
0.000101376,2.408268536
0.000101376,2.408268536
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000101376,2.408268536
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.8304e-05,2.483526844
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
0.000101376,2.408268536
9.9328e-05,2.457923563
0.000100352,2.432842795
0.000100352,2.432842795
9.9328e-05,2.457923563
9.9328e-05,2.457923563
9.9328e-05,2.457923563
0.000100352,2.432842795
0.0001024,2.384185933
0.000100352,2.432842795
0.000100352,2.432842795
0.000100352,2.432842795
9.9328e-05,2.457923563
0.000100352,2.432842795
9.9328e-05,2.457923563
9.9328e-05,2.457923563
0.000100352,2.432842795
