0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
1.06e-06,0.060377356
1.015e-06,0.063054189
1.09e-06,0.058715601
1.045e-06,0.061244022
1.065e-06,0.060093898
1.075e-06,0.059507206
1.155e-06,0.055411257
1.19e-06,0.053781509
1.295e-06,0.049420852
1.02e-06,0.062745094
1.115e-06,0.057399102
1.09e-06,0.058715601
1.105e-06,0.057918552
1.06e-06,0.060377356
1.12e-06,0.057142857
1.04e-06,0.061538462
1.11e-06,0.057657659
1.1e-06,0.058181819
1.13e-06,0.056637168
1.035e-06,0.061835751
1.095e-06,0.058447488
1.21e-06,0.052892558
1.09e-06,0.058715601
1.325e-06,0.048301887
1.175e-06,0.054468088
1.075e-06,0.059534885
1.245e-06,0.05140562
1.045e-06,0.061244022
1.085e-06,0.058986176
1.01e-06,0.063366339
1.095e-06,0.058447488
1.27e-06,0.050393701
1.095e-06,0.058447488
1.235e-06,0.051821861
1.145e-06,0.055895194
1.015e-06,0.063054189
1.05e-06,0.06095238
1.095e-06,0.058447488
1.08e-06,0.059259262
1.13e-06,0.056637168
1.12e-06,0.057117358
1.025e-06,0.062439028
1.08e-06,0.059259262
1.03e-06,0.06213592
1.055e-06,0.060663506
1.05e-06,0.06095238
1.08e-06,0.059259262
1.075e-06,0.059534885
1.045e-06,0.061244022
1.025e-06,0.062439028
1.09e-06,0.058715601
1.055e-06,0.060663506
1.065e-06,0.060093898
1.08e-06,0.059259262
1.07e-06,0.059813082
1.06e-06,0.060377356
1.135e-06,0.056387663
1.005e-06,0.063681595
1.105e-06,0.057918552
1.065e-06,0.060093898
1.05e-06,0.06095238
1.02e-06,0.062745094
1.09e-06,0.058715601
1.02e-06,0.062745094
1.09e-06,0.058715601
1.08e-06,0.059259262
1.05e-06,0.06095238
1.08e-06,0.059259262
1.06e-06,0.060377356
1.05e-06,0.06095238
1.07e-06,0.059813082
1.065e-06,0.060093898
1.13e-06,0.056637168
1.06e-06,0.060377356
1.09e-06,0.058715601
1.04e-06,0.061538462
1.065e-06,0.060093898
1.025e-06,0.062408585
1.085e-06,0.058986176
1.015e-06,0.063054189
1.08e-06,0.059259262
1.08e-06,0.059259262
1.075e-06,0.059534885
1.04e-06,0.061538462
1.12e-06,0.057142857
1.05e-06,0.06095238
1.075e-06,0.059534885
1.125e-06,0.056888886
1.15e-06,0.055652175
1.06e-06,0.060377356
1.06e-06,0.060377356
1.08e-06,0.059259262
1.07e-06,0.059813082
1.005e-06,0.063681595
1.045e-06,0.061244022
1.03e-06,0.06213592
1.08e-06,0.059259262
1.035e-06,0.061835751
1.095e-06,0.058447488
1.065e-06,0.060093898
1.085e-06,0.058986176
1.085e-06,0.058986176
1.055e-06,0.060663506
1.075e-06,0.059534885
1.085e-06,0.058986176
1.01e-06,0.063366339
1.105e-06,0.057918552
1.075e-06,0.059534885
1.175e-06,0.054468088
1.085e-06,0.058986176
1.045e-06,0.061244022
1.045e-06,0.061244022
1.085e-06,0.058986176
1.071e-06,0.059785146
1.08e-06,0.059259262
1.055e-06,0.060663506
1.105e-06,0.057918552
1.045e-06,0.061244022
1.07e-06,0.059813082
1.07e-06,0.059813082
1.095e-06,0.058447488
1.04e-06,0.061538462
1.18e-06,0.054237287
1.03e-06,0.06213592
1.06e-06,0.060377356
1.07e-06,0.059813082
1.12e-06,0.057142857
1.075e-06,0.059534885
1.095e-06,0.058447488
1.095e-06,0.058447488
1.1e-06,0.058181819
1.035e-06,0.061835751
1.035e-06,0.061835751
1.045e-06,0.061244022
1.08e-06,0.059259262
1.095e-06,0.058447488
1.135e-06,0.056387663
1.035e-06,0.061835751
1.05e-06,0.06095238
1.07e-06,0.059813082
1.09e-06,0.058715601
1.07e-06,0.059813082
1.17e-06,0.054700855
1.19e-06,0.053781509
1.055e-06,0.060663506
1.025e-06,0.062439028
1.055e-06,0.060663506
1.01e-06,0.063366339
1.115e-06,0.057399102
1.035e-06,0.061835751
1.071e-06,0.059785146
1.075e-06,0.059534885
1.11e-06,0.057657659
1.06e-06,0.060377356
1.17e-06,0.054700855
1e-06,0.064000003
1.1e-06,0.058181819
1.075e-06,0.059534885
1.05e-06,0.06095238
1.165e-06,0.054935623
1.085e-06,0.058986176
1.04e-06,0.061538462
1.065e-06,0.060093898
1.04e-06,0.061538462
1.095e-06,0.058447488
1.07e-06,0.059813082
1.08e-06,0.059259262
1.09e-06,0.058715601
1.15e-06,0.055652175
1.065e-06,0.060093898
1.045e-06,0.061244022
1.05e-06,0.06095238
1.055e-06,0.060663506
1.18e-06,0.054237287
1.195e-06,0.053556487
1.06e-06,0.060377356
1.065e-06,0.060093898
1.05e-06,0.06095238
1.075e-06,0.059534885
1.03e-06,0.06213592
1.085e-06,0.058986176
1.055e-06,0.060663506
1.1e-06,0.058181819
1.055e-06,0.060663506
1.125e-06,0.056888886
1.045e-06,0.061244022
1.065e-06,0.060065698
1.015e-06,0.063054189
1.11e-06,0.057657659
1.025e-06,0.062439028
1.075e-06,0.059534885
1.06e-06,0.060377356
1.055e-06,0.060663506
1.045e-06,0.061244022
1.07e-06,0.059813082
1.025e-06,0.062439028
1.06e-06,0.060377356
1.06e-06,0.060377356
1.145e-06,0.055895194
1.14e-06,0.056140352
1.06e-06,0.060377356
1.045e-06,0.061244022
1.1e-06,0.058181819
1.035e-06,0.061835751
1.075e-06,0.059534885
1.08e-06,0.059259262
1.07e-06,0.059813082
1.015e-06,0.063054189
1.04e-06,0.061538462
1.06e-06,0.060377356
1.055e-06,0.060663506
1.055e-06,0.060663506
1.045e-06,0.061244022
1.04e-06,0.061538462
1.04e-06,0.061538462
1.1e-06,0.058181819
1.12e-06,0.057142857
1.01e-06,0.063366339
1.08e-06,0.059259262
1.005e-06,0.063681595
1.085e-06,0.058986176
1.03e-06,0.06213592
1.065e-06,0.060093898
1.065e-06,0.060065698
1.105e-06,0.057918552
1.045e-06,0.061244022
1.09e-06,0.058715601
1.015e-06,0.063054189
1.05e-06,0.06095238
1.055e-06,0.060663506
1.1e-06,0.058181819
1.045e-06,0.061244022
1.07e-06,0.059813082
1.01e-06,0.063366339
1.095e-06,0.058447488
1.04e-06,0.061538462
1.07e-06,0.059813082
1.045e-06,0.061244022
1.095e-06,0.058447488
1.215e-06,0.052674897
1.045e-06,0.061244022
1.06e-06,0.060377356
1.055e-06,0.060663506
1.055e-06,0.060663506
1.15e-06,0.055652175
1.075e-06,0.059534885
1.085e-06,0.058986176
1.1e-06,0.058181819
1.46e-06,0.043835618
1.4e-06,0.045714285
1.05e-06,0.06095238
1.06e-06,0.060377356
1.065e-06,0.060093898
1.07e-06,0.059813082
1.09e-06,0.058715601
1.045e-06,0.061244022
1.075e-06,0.059534885
1.02e-06,0.062745094
1.045e-06,0.061244022
1.006e-06,0.063649923
1.085e-06,0.058986176
1.025e-06,0.062439028
1.08e-06,0.059259262
1.06e-06,0.060377356
1.135e-06,0.056387663
1.22e-06,0.05245902
1.08e-06,0.059259262
1.005e-06,0.063681595
1.055e-06,0.060663506
1.015e-06,0.063054189
1.055e-06,0.060663506
1.025e-06,0.062439028
1.07e-06,0.059813082
1.035e-06,0.061835751
1.065e-06,0.060093898
1.02e-06,0.062745094
1.09e-06,0.058715601
1.1e-06,0.058181819
1.085e-06,0.058986176
1.065e-06,0.060093898
1.15e-06,0.055652175
1.05e-06,0.06095238
1.24e-06,0.051612906
1.05e-06,0.06095238
1.09e-06,0.058715601
1.055e-06,0.060663506
1.04e-06,0.061538462
1.085e-06,0.058986176
1.075e-06,0.059534885
1.055e-06,0.060663506
1.1e-06,0.058181819
1.08e-06,0.059259262
1.105e-06,0.057918552
1.01e-06,0.063366339
1.06e-06,0.060377356
1.045e-06,0.061244022
1.15e-06,0.055627987
1.07e-06,0.059813082
1.065e-06,0.060093898
1.04e-06,0.061538462
1.06e-06,0.060377356
1.205e-06,0.053112034
1.07e-06,0.059813082
1.035e-06,0.061835751
1.105e-06,0.057918552
1.075e-06,0.059534885
1.105e-06,0.057918552
1.08e-06,0.059259262
1.075e-06,0.059534885
1.01e-06,0.063366339
1.105e-06,0.057918552
1.065e-06,0.060093898
1.145e-06,0.055895194
1.045e-06,0.061244022
1.065e-06,0.060093898
1.035e-06,0.061835751
1.07e-06,0.059813082
1.035e-06,0.061835751
1.135e-06,0.056387663
1.025e-06,0.062439028
1.08e-06,0.059259262
1.025e-06,0.062439028
1.02e-06,0.062745094
1.055e-06,0.060663506
1.055e-06,0.060663506
1.08e-06,0.059259262
1.085e-06,0.058986176
1.075e-06,0.059534885
1.155e-06,0.055411257
1.045e-06,0.061244022
1.045e-06,0.061244022
1.065e-06,0.060093898
1.071e-06,0.059785146
1.075e-06,0.059534885
1.1e-06,0.058181819
1.09e-06,0.058715601
1.02e-06,0.062745094
1.035e-06,0.061835751
1.095e-06,0.058447488
1.075e-06,0.059534885
1.05e-06,0.06095238
1.065e-06,0.060093898
1.105e-06,0.057918552
1.075e-06,0.059534885
1.11e-06,0.057657659
1.265e-06,0.050592884
1.1e-06,0.058181819
1.07e-06,0.059813082
1.075e-06,0.059534885
1.035e-06,0.061835751
1.1e-06,0.058181819
1.15e-06,0.055652175
1.09e-06,0.058715601
1.08e-06,0.059259262
1.075e-06,0.059534885
1.07e-06,0.059813082
1.105e-06,0.057918552
1.035e-06,0.061835751
1.01e-06,0.063366339
1.095e-06,0.058447488
1.095e-06,0.058447488
1.065e-06,0.060093898
1.07e-06,0.059813082
1.03e-06,0.06213592
1.095e-06,0.058447488
1.055e-06,0.060663506
1.08e-06,0.059259262
1.075e-06,0.059534885
1.075e-06,0.059534885
1.171e-06,0.054677486
1.11e-06,0.057657659
1.07e-06,0.059813082
1.05e-06,0.06095238
1.08e-06,0.059259262
1.09e-06,0.058715601
1.11e-06,0.057657659
1.13e-06,0.056637168
1.055e-06,0.060663506
1.09e-06,0.058715601
1.04e-06,0.061538462
1.09e-06,0.058715601
1.085e-06,0.058986176
1.11e-06,0.057657659
1.065e-06,0.060093898
1.055e-06,0.060663506
9.75e-07,0.065641023
1.05e-06,0.06095238
1.06e-06,0.060377356
1.09e-06,0.058715601
1.06e-06,0.060377356
1.065e-06,0.060093898
1.02e-06,0.062745094
1.145e-06,0.055895194
1.03e-06,0.06213592
1.03e-06,0.06213592
1.035e-06,0.061835751
1.075e-06,0.059534885
1.03e-06,0.06213592
1.05e-06,0.06095238
1.045e-06,0.061244022
1.09e-06,0.058715601
1.035e-06,0.061835751
1.045e-06,0.061244022
9.7e-07,0.065979384
1.105e-06,0.057918552
1.025e-06,0.062439028
1.09e-06,0.058688678
1.08e-06,0.059259262
1.115e-06,0.057399102
1.07e-06,0.059813082
1.075e-06,0.059534885
1.065e-06,0.060093898
1.04e-06,0.061538462
1.01e-06,0.063366339
1.09e-06,0.058715601
1.06e-06,0.060377356
1.055e-06,0.060663506
1.035e-06,0.061835751
1.045e-06,0.061244022
1.03e-06,0.06213592
