1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
582.1400000000001,396.78,1.513603
442.97,396.48,1.512458
294.15,396.19,1.511348
295.15999999999997,396.2,1.5113830000000001
581.51,396.78,1.513592
290.24,396.24,1.511547
434.5,396.51,1.512551
442.52,396.53999999999996,1.512648
444.41999999999996,396.55,1.5127229999999998
444.74,396.56,1.512743
