1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
418.71,395.28,0.02356
418.40999999999997,395.28,0.02356
314.54,395.36999999999995,0.023565
209.67000000000002,395.47,0.023572000000000003
419.18,395.28,0.02356
314.79,395.35999999999996,0.023565
313.4,395.38,0.023566000000000004
314.72,395.32,0.023563
209.7,395.47,0.023571
313.78,395.36,0.023565000000000003
