0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
9.3401e-05,8.7922e-05,9.8742e-05,9.3471e-05,9.1981e-05
9.5719e-05,8.8731e-05,0.000102142,9.6001e-05,9.5621e-05
0.000100372,9.5382e-05,0.000105312,0.000100396,9.8632e-05
8.7186e-05,8.061e-05,9.2422e-05,8.7856e-05,8.5541e-05
9.5421e-05,8.8011e-05,0.000102792,9.5441e-05,9.6341e-05
9.3621e-05,8.7042e-05,9.8991e-05,9.4226e-05,9.3191e-05
9.2198e-05,8.6961e-05,9.7181e-05,9.2326e-05,9.0081e-05
8.8479e-05,7.9172e-05,9.8412e-05,8.8166e-05,9.1791e-05
9.4446e-05,8.8241e-05,0.000100302,9.4621e-05,9.3921e-05
9.0737e-05,8.2532e-05,9.8362e-05,9.1027e-05,9.1702e-05
8.3698e-05,7.8331e-05,8.8491e-05,8.3985e-05,8.2071e-05
8.3139e-05,7.5382e-05,9.1101e-05,8.3036e-05,8.6281e-05
9.4094e-05,8.6561e-05,0.000101222,9.4296e-05,9.4361e-05
8.4186e-05,7.0851e-05,0.000103162,8.1366e-05,8.6142e-05
8.9539e-05,7.4811e-05,0.000100742,9.1301e-05,9.7541e-05
8.1738e-05,7.6561e-05,8.7351e-05,8.1521e-05,8.1501e-05
9.3134e-05,8.4731e-05,0.000100722,9.3541e-05,9.4411e-05
9.2391e-05,8.6591e-05,9.7032e-05,9.2971e-05,9.1511e-05
9.6139e-05,8.9062e-05,0.000102672,9.641e-05,9.6411e-05
8.8451e-05,8.3091e-05,9.3242e-05,8.8735e-05,8.6511e-05
9.0054e-05,8.3981e-05,9.5512e-05,9.0361e-05,9.5512e-05
9.1504e-05,8.3151e-05,9.8932e-05,9.1966e-05,9.2881e-05
9.4136e-05,8.7982e-05,9.9732e-05,9.4416e-05,9.3421e-05
7.9551e-05,7.2211e-05,8.6541e-05,7.9726e-05,8.0351e-05
9.3459e-05,8.5152e-05,0.000101552,9.3566e-05,9.5052e-05
8.3188e-05,7.3391e-05,9.2021e-05,8.367e-05,8.5611e-05
9.5654e-05,8.9112e-05,0.000102472,9.5515e-05,9.5171e-05
8.8714e-05,7.9651e-05,9.7032e-05,8.9086e-05,9.1221e-05
9.4251e-05,8.7381e-05,0.000100992,9.4316e-05,9.3791e-05
9.0727e-05,8.6972e-05,9.4751e-05,9.0592e-05,8.7421e-05
0.000101601,9.5711e-05,0.000107901,0.000101396,9.5711e-05
8.9469e-05,8.5642e-05,9.3901e-05,8.9167e-05,8.5941e-05
0.000107401,8.6931e-05,0.000135971,0.000103351,0.000100151
7.4911e-05,6.8181e-05,8.0081e-05,7.5691e-05,7.6471e-05
9.3894e-05,8.6572e-05,0.000100852,9.4076e-05,9.4631e-05
8.4984e-05,7.6071e-05,9.3512e-05,8.5176e-05,8.6801e-05
9.4614e-05,8.6812e-05,0.000102222,9.4711e-05,9.5321e-05
9.5371e-05,8.7911e-05,0.000102102,9.5736e-05,9.5381e-05
9.3819e-05,8.6721e-05,0.000100342,9.4106e-05,9.3851e-05
8.8321e-05,8.0601e-05,9.5432e-05,8.8626e-05,8.9041e-05
9.1138e-05,8.9391e-05,9.2901e-05,9.1131e-05,8.9391e-05
8.5611e-05,8.1491e-05,8.9141e-05,8.5906e-05,8.3141e-05
9.4974e-05,8.7311e-05,0.000102752,9.4916e-05,9.5951e-05
9.1276e-05,8.5272e-05,9.6701e-05,9.1565e-05,9.0701e-05
8.9358e-05,8.5431e-05,9.374e-05,8.9131e-05,8.5431e-05
8.0981e-05,7.3731e-05,8.6102e-05,8.2046e-05,8.2741e-05
9.4429e-05,8.6031e-05,0.000102502,9.4591e-05,9.5861e-05
9.2227e-05,8.6272e-05,9.7562e-05,9.2536e-05,9.0921e-05
8.6464e-05,7.6181e-05,9.7282e-05,8.6196e-05,9.0541e-05
9.2229e-05,8.5762e-05,9.7762e-05,9.2696e-05,9.2011e-05
9.4813e-05,8.7101e-05,0.000102142,9.5005e-05,9.6041e-05
8.8018e-05,8.2872e-05,9.404e-05,8.7581e-05,8.2872e-05
9.3426e-05,8.5611e-05,0.000100992,9.3551e-05,9.4451e-05
0.000104539,0.000100491,0.000109841,0.000103912,0.000100491
9.5042e-05,8.7412e-05,0.000102382,9.5186e-05,9.5311e-05
9.0361e-05,8.2401e-05,9.7562e-05,9.0741e-05,9.1541e-05
8.4491e-05,7.9142e-05,9.0172e-05,8.4326e-05,8.3701e-05
8.9041e-05,8.0251e-05,9.7242e-05,8.9336e-05,9.0811e-05
9.3759e-05,8.6132e-05,0.000101642,9.3631e-05,9.4511e-05
9.1826e-05,8.6321e-05,9.6772e-05,9.2105e-05,9.0471e-05
8.2161e-05,7.5481e-05,8.8232e-05,8.2466e-05,8.1411e-05
8.0258e-05,7.2341e-05,8.6881e-05,8.0906e-05,8.2681e-05
9.1251e-05,8.5742e-05,9.6341e-05,9.1461e-05,9.0051e-05
9.2676e-05,8.6351e-05,9.8711e-05,9.2821e-05,9.1941e-05
8.0914e-05,7.3412e-05,8.7781e-05,8.1231e-05,8.1401e-05
8.8676e-05,8.0261e-05,9.7632e-05,8.8405e-05,9.1331e-05
9.4599e-05,8.7842e-05,0.000101072,9.4741e-05,9.4971e-05
7.9244e-05,7.1631e-05,8.8482e-05,7.8431e-05,8.2071e-05
8.3987e-05,7.6402e-05,9.1352e-05,8.4096e-05,8.4891e-05
8.9949e-05,8.0611e-05,9.8612e-05,9.0286e-05,9.1971e-05
9.0389e-05,8.6051e-05,9.4921e-05,9.0292e-05,8.6051e-05
9.2426e-05,8.5631e-05,9.8142e-05,9.2966e-05,9.2151e-05
8.3571e-05,7.7521e-05,8.9492e-05,8.3635e-05,8.2741e-05
8.7369e-05,7.8581e-05,9.6892e-05,8.7001e-05,9.0371e-05
9.3839e-05,8.5212e-05,0.000102292,9.3926e-05,9.5571e-05
9.0749e-05,8.5321e-05,9.5462e-05,9.1106e-05,8.9301e-05
9.2966e-05,8.6111e-05,9.9822e-05,9.2966e-05,9.2211e-05
8.8749e-05,8.1161e-05,9.5062e-05,8.9387e-05,8.9132e-05
9.4771e-05,8.7861e-05,0.000101082,9.5071e-05,9.4731e-05
8.2901e-05,7.7581e-05,8.7552e-05,8.3235e-05,8.1441e-05
9.3718e-05,8.5341e-05,0.000101352,9.409e-05,9.4971e-05
7.9571e-05,7.3841e-05,8.5302e-05,7.9571e-05,8.0631e-05
9.4479e-05,8.6611e-05,0.000101462,9.4921e-05,9.5381e-05
8.3779e-05,7.2421e-05,9.5632e-05,8.3531e-05,8.8891e-05
9.4371e-05,8.7591e-05,0.000100482,9.4706e-05,9.4391e-05
9.1111e-05,8.5962e-05,9.4781e-05,9.1852e-05,8.8941e-05
9.3829e-05,8.6421e-05,0.000100672,9.4111e-05,9.3891e-05
8.2189e-05,7.1712e-05,9.1452e-05,8.2795e-05,8.4921e-05
9.3444e-05,8.5591e-05,0.000100772,9.3707e-05,9.4302e-05
8.4177e-05,8.0871e-05,8.7091e-05,8.4372e-05,8.0871e-05
9.3956e-05,8.6171e-05,0.000101942,9.3856e-05,9.4911e-05
8.7609e-05,7.9772e-05,9.4982e-05,8.7841e-05,8.8421e-05
9.3179e-05,8.5661e-05,0.000100352,9.3351e-05,9.3512e-05
7.8191e-05,7.3121e-05,8.3932e-05,7.7856e-05,7.7081e-05
9.3901e-05,8.6571e-05,0.000100562,9.4236e-05,9.4491e-05
8.5749e-05,7.5021e-05,9.5522e-05,8.6226e-05,8.9551e-05
9.4611e-05,8.6191e-05,0.000102382,9.4937e-05,9.5652e-05
7.9131e-05,7.3461e-05,8.4042e-05,7.9511e-05,7.8031e-05
9.3686e-05,8.6251e-05,0.000100692,9.3901e-05,9.4471e-05
8.6834e-05,8.0151e-05,9.2662e-05,8.7261e-05,8.6381e-05
9.3806e-05,8.5741e-05,0.000102002,9.3741e-05,9.5232e-05
9.2918e-05,8.6151e-05,9.8872e-05,9.3325e-05,9.2471e-05
9.1471e-05,8.5942e-05,9.6632e-05,9.1656e-05,8.9741e-05
8.6121e-05,7.6461e-05,9.4652e-05,8.6686e-05,8.8702e-05
9.3406e-05,8.5532e-05,0.000100822,9.3636e-05,9.3991e-05
8.9701e-05,8.3131e-05,9.5002e-05,9.0336e-05,8.8891e-05
9.2396e-05,8.6062e-05,9.8352e-05,9.2586e-05,9.1661e-05
8.4476e-05,7.4141e-05,9.3982e-05,8.4891e-05,8.8411e-05
9.1081e-05,8.5912e-05,9.6402e-05,9.1005e-05,8.8981e-05
8.7104e-05,8.0721e-05,9.2472e-05,8.7611e-05,8.6301e-05
8.7332e-05,8.1912e-05,9.2702e-05,8.7356e-05,8.6001e-05
9.2229e-05,8.6411e-05,9.7122e-05,9.2692e-05,9.0732e-05
9.3229e-05,8.4872e-05,0.000101352,9.3346e-05,9.4461e-05
7.4776e-05,6.5831e-05,8.4771e-05,7.4251e-05,7.8991e-05
8.5658e-05,7.6752e-05,9.4921e-05,8.548e-05,8.8471e-05
8.7221e-05,8.0271e-05,9.3302e-05,8.7656e-05,8.6762e-05
9.4912e-05,8.8422e-05,0.000101422,9.4901e-05,9.4681e-05
