0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
3.222e-06,3.146e-06,3.522e-06,3.176e-06,3.522e-06
3.31e-06,3.171e-06,3.627e-06,3.229e-06,3.532e-06
3.278e-06,3.157e-06,3.537e-06,3.237e-06,3.537e-06
3.25e-06,3.152e-06,3.502e-06,3.201e-06,3.502e-06
3.231e-06,3.136e-06,3.502e-06,3.178e-06,3.502e-06
4.087e-06,3.151e-06,5.245e-06,3.963e-06,5.01e-06
3.29e-06,3.156e-06,3.682e-06,3.188e-06,3.682e-06
3.23e-06,3.146e-06,3.592e-06,3.181e-06,3.592e-06
3.244e-06,3.156e-06,3.502e-06,3.189e-06,3.502e-06
3.291e-06,3.141e-06,3.597e-06,3.219e-06,3.597e-06
3.243e-06,3.171e-06,3.511e-06,3.201e-06,3.511e-06
3.225e-06,3.151e-06,3.497e-06,3.179e-06,3.497e-06
3.304e-06,3.167e-06,3.622e-06,3.269e-06,3.622e-06
3.231e-06,3.131e-06,3.693e-06,3.171e-06,3.693e-06
3.216e-06,3.161e-06,3.507e-06,3.176e-06,3.507e-06
3.225e-06,3.146e-06,3.572e-06,3.183e-06,3.572e-06
3.26e-06,3.141e-06,3.567e-06,3.194e-06,3.567e-06
3.279e-06,3.161e-06,3.562e-06,3.201e-06,3.562e-06
3.237e-06,3.151e-06,3.507e-06,3.191e-06,3.507e-06
3.284e-06,3.191e-06,3.487e-06,3.264e-06,3.487e-06
3.304e-06,3.146e-06,3.562e-06,3.201e-06,3.507e-06
3.21e-06,3.141e-06,3.522e-06,3.171e-06,3.522e-06
3.251e-06,3.161e-06,3.712e-06,3.194e-06,3.712e-06
3.218e-06,3.156e-06,3.497e-06,3.181e-06,3.497e-06
3.303e-06,3.166e-06,3.662e-06,3.259e-06,3.662e-06
3.256e-06,3.126e-06,3.652e-06,3.176e-06,3.652e-06
3.285e-06,3.177e-06,3.472e-06,3.276e-06,3.472e-06
3.251e-06,3.141e-06,3.692e-06,3.176e-06,3.692e-06
4.833e-06,3.146e-06,1.031e-05,3.236e-06,1.031e-05
3.247e-06,3.131e-06,3.782e-06,3.176e-06,3.782e-06
3.248e-06,3.136e-06,3.531e-06,3.196e-06,3.531e-06
3.221e-06,3.157e-06,3.547e-06,3.174e-06,3.547e-06
3.287e-06,3.166e-06,3.572e-06,3.266e-06,3.572e-06
3.278e-06,3.151e-06,3.502e-06,3.266e-06,3.502e-06
3.261e-06,3.156e-06,3.742e-06,3.182e-06,3.742e-06
3.235e-06,3.146e-06,3.512e-06,3.176e-06,3.512e-06
3.225e-06,3.147e-06,3.502e-06,3.181e-06,3.502e-06
3.213e-06,3.136e-06,3.486e-06,3.166e-06,3.486e-06
3.241e-06,3.146e-06,3.632e-06,3.174e-06,3.632e-06
3.214e-06,3.151e-06,3.507e-06,3.174e-06,3.507e-06
3.277e-06,3.171e-06,3.472e-06,3.274e-06,3.472e-06
3.262e-06,3.141e-06,3.667e-06,3.176e-06,3.667e-06
3.268e-06,3.146e-06,3.667e-06,3.211e-06,3.667e-06
3.231e-06,3.141e-06,3.602e-06,3.179e-06,3.602e-06
3.247e-06,3.156e-06,3.511e-06,3.196e-06,3.511e-06
3.229e-06,3.131e-06,3.667e-06,3.179e-06,3.667e-06
3.238e-06,3.147e-06,3.522e-06,3.189e-06,3.522e-06
3.3e-06,3.176e-06,3.627e-06,3.271e-06,3.627e-06
3.318e-06,3.171e-06,3.732e-06,3.241e-06,3.732e-06
3.295e-06,3.141e-06,3.662e-06,3.202e-06,3.662e-06
3.212e-06,3.151e-06,3.492e-06,3.179e-06,3.492e-06
3.238e-06,3.166e-06,3.517e-06,3.186e-06,3.517e-06
3.257e-06,3.126e-06,3.517e-06,3.194e-06,3.517e-06
3.221e-06,3.131e-06,3.512e-06,3.181e-06,3.512e-06
3.238e-06,3.181e-06,3.492e-06,3.191e-06,3.492e-06
3.233e-06,3.131e-06,3.502e-06,3.176e-06,3.502e-06
3.298e-06,3.176e-06,3.682e-06,3.247e-06,3.682e-06
3.267e-06,3.141e-06,3.516e-06,3.247e-06,3.516e-06
3.316e-06,3.176e-06,3.677e-06,3.271e-06,3.677e-06
3.24e-06,3.151e-06,3.667e-06,3.188e-06,3.667e-06
3.246e-06,3.126e-06,3.512e-06,3.189e-06,3.512e-06
3.283e-06,3.176e-06,3.693e-06,3.251e-06,3.693e-06
3.217e-06,3.121e-06,3.577e-06,3.176e-06,3.577e-06
3.241e-06,3.151e-06,3.592e-06,3.186e-06,3.592e-06
3.286e-06,3.161e-06,3.547e-06,3.248e-06,3.547e-06
3.32e-06,3.171e-06,3.673e-06,3.277e-06,3.673e-06
3.21e-06,3.146e-06,3.512e-06,3.176e-06,3.512e-06
3.794e-06,3.156e-06,7.619e-06,3.182e-06,3.662e-06
3.221e-06,3.166e-06,3.277e-06,3.214e-06,3.277e-06
