0_Transfer Time_s,0_Bandwidth_GB/s
0.00486036,12.457281971
0.004885391,12.393455304
0.004860569,12.456746319
0.004868815,12.435649126
0.004855287,12.470297842
0.004854951,12.471160883
0.004845221,12.496205023
0.004850644,12.482234318
0.004848055,12.488900188
0.004857407,12.46485522
0.00484673,12.492314406
0.004855874,12.468790376
0.004841757,12.505145343
0.00485108,12.481112453
0.004851089,12.481089298
0.004846378,12.493221742
0.004844967,12.496860144
0.004842439,12.503384142
0.004845667,12.49505486
0.004851025,12.481253962
0.004843896,12.499623237
0.004840762,12.507715727
0.004839783,12.510245811
0.004841568,12.505633506
0.004835342,12.521735794
0.004870325,12.431793566
0.004842243,12.503890243
0.004839933,12.509858091
0.004844771,12.497365717
0.004837894,12.515130551
0.004837638,12.515792831
0.004844747,12.497427626
0.00484379,12.499896775
0.004846904,12.491865942
0.00484727,12.490922726
0.004847825,12.489492711
0.004835107,12.522344387
0.004851004,12.481307993
0.004839121,12.511957234
0.004850706,12.482074774
0.004839393,12.511253994
0.004842394,12.503500335
0.004839075,12.512076172
0.004841194,12.506599612
0.00483956,12.510822265
0.004838349,12.513953623
0.004842255,12.503859256
0.004838738,12.512947591
0.004837689,12.515660887
0.004837898,12.515120203
0.004838408,12.513801027
0.004837594,12.515906668
0.004843986,12.499390997
0.004838308,12.514059667
0.004837308,12.516646656
0.004838921,12.512474372
0.004847214,12.491067034
0.00483854,12.513459639
0.004836091,12.519796464
0.00483906,12.512114956
0.004843861,12.499713555
0.004837919,12.515065879
0.004838326,12.514013111
0.004839669,12.510540494
0.004838177,12.514398502
0.004839104,12.512001189
0.004845867,12.494539161
0.004837244,12.516812259
0.004839077,12.512071
0.004840351,12.508777773
0.004842125,12.504194956
0.004847169,12.491182998
0.004836505,12.518724782
0.004838001,12.514853759
0.004837742,12.515523771
0.004841018,12.507054301
0.004843482,12.500691651
0.004846335,12.493332591
0.00484992,12.484097676
0.004843995,12.499367774
0.004838791,12.512810535
0.004841291,12.50634903
0.004839081,12.512060658
0.004837251,12.516794146
0.004841003,12.507093055
0.004844498,12.498069975
0.004860949,12.455772525
0.004848558,12.487604562
0.004839576,12.510780903
0.004836984,12.517485069
0.004836003,12.520024285
0.004848821,12.486927234
0.004847375,12.490652157
0.004839318,12.511447894
0.004844377,12.498382145
0.004840588,12.50816533
0.00483873,12.512968279
0.004838545,12.513446708
0.004836391,12.519019864
0.004841012,12.507069803
