0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
8.335e-06,2.99e-06,1.15e-05,7.915e-06,1.127e-05
8.274e-06,3.5e-06,1.125e-05,7.9e-06,1.125e-05
8.349e-06,3.76e-06,1.116e-05,8.14e-06,1.116e-05
8.509e-06,4.02e-06,1.144e-05,8.45e-06,1.144e-05
8.415e-06,4.45e-06,1.085e-05,8.725e-06,1.085e-05
8.491e-06,4.95e-06,1.052e-05,9.245e-06,1.052e-05
8.574e-06,5.51e-06,1.01e-05,9.525e-06,9.6e-06
8.586e-06,5.36e-06,1.045e-05,9.3e-06,9.31e-06
8.517e-06,4.78e-06,1.081e-05,9.035e-06,9.06e-06
8.474e-06,4.29e-06,1.12e-05,8.63e-06,8.5e-06
8.581e-06,3.2e-06,1.198e-05,7.99e-06,7.97e-06
8.436e-06,2.47e-06,1.216e-05,8.01e-06,7.46e-06
8.394e-06,1.77e-06,1.208e-05,8.35e-06,7.68e-06
8.494e-06,1.63e-06,1.209e-05,8.615e-06,7.48e-06
8.569e-06,1.64e-06,1.222e-05,8.76e-06,7.57e-06
8.55e-06,1.69e-06,1.214e-05,8.7e-06,7.64e-06
8.59e-06,1.59e-06,1.217e-05,8.795e-06,7.78e-06
8.411e-06,1.67e-06,1.212e-05,8.53e-06,7.34e-06
8.28e-06,1.65e-06,1.198e-05,8.4e-06,7.29e-06
8.497e-06,1.69e-06,1.224e-05,8.8e-06,7.56e-06
8.67e-06,1.55e-06,1.233e-05,8.885e-06,7.79e-06
8.709e-06,1.7e-06,1.248e-05,8.915e-06,7.63e-06
8.584e-06,1.61e-06,1.231e-05,8.795e-06,7.6e-06
8.77e-06,1.67e-06,1.225e-05,9.39e-06,7.64e-06
8.473e-06,1.73e-06,1.237e-05,8.765e-06,7.6e-06
8.429e-06,1.62e-06,1.215e-05,8.515e-06,7.58e-06
8.426e-06,1.63e-06,1.225e-05,8.59e-06,7.4e-06
8.662e-06,1.6e-06,1.241e-05,8.94e-06,7.68e-06
8.261e-06,1.78e-06,1.21e-05,8.4e-06,7.51e-06
8.401e-06,1.57e-06,1.21e-05,8.51e-06,7.5e-06
8.599e-06,1.78e-06,1.228e-05,8.73e-06,7.67e-06
8.371e-06,1.85e-06,1.213e-05,8.395e-06,7.51e-06
8.365e-06,1.51e-06,1.203e-05,8.495e-06,7.41e-06
8.56e-06,1.64e-06,1.218e-05,8.685e-06,7.65e-06
8.383e-06,1.67e-06,1.229e-05,8.465e-06,7.07e-06
8.689e-06,1.65e-06,1.243e-05,8.83e-06,7.81e-06
8.5e-06,1.67e-06,1.229e-05,8.65e-06,7.58e-06
8.468e-06,1.6e-06,1.218e-05,8.635e-06,7.52e-06
8.398e-06,1.61e-06,1.21e-05,8.65e-06,7.41e-06
8.566e-06,1.66e-06,1.223e-05,8.79e-06,7.53e-06
8.494e-06,1.51e-06,1.217e-05,8.71e-06,7.64e-06
8.523e-06,1.61e-06,1.222e-05,8.665e-06,7.48e-06
8.469e-06,1.62e-06,1.232e-05,8.73e-06,7.45e-06
8.501e-06,1.52e-06,1.229e-05,8.685e-06,7.38e-06
8.544e-06,1.59e-06,1.222e-05,8.705e-06,7.57e-06
8.368e-06,1.51e-06,1.219e-05,8.565e-06,7.12e-06
8.555e-06,1.73e-06,1.24e-05,8.72e-06,7.37e-06
8.521e-06,1.61e-06,1.21e-05,8.75e-06,7.49e-06
8.57e-06,1.67e-06,1.256e-05,8.9e-06,7.71e-06
8.577e-06,1.6e-06,1.224e-05,8.78e-06,7.56e-06
8.364e-06,1.61e-06,1.204e-05,8.53e-06,7.42e-06
1.224e-05,7.87e-06,1.426e-05,1.345e-05,1.372e-05
8.276e-06,3.51e-06,1.128e-05,7.84e-06,1.128e-05
8.353e-06,3.84e-06,1.115e-05,8.125e-06,1.115e-05
8.484e-06,4.34e-06,1.126e-05,8.595e-06,1.126e-05
8.416e-06,4.81e-06,1.046e-05,9.095e-06,1.046e-05
8.695e-06,5.36e-06,1.023e-05,9.56e-06,1.023e-05
8.185e-06,5.37e-06,9.64e-06,8.805e-06,9.48e-06
8.464e-06,4.87e-06,1.048e-05,9e-06,8.83e-06
8.478e-06,4.25e-06,1.105e-05,8.545e-06,8.68e-06
8.285e-06,3.43e-06,1.128e-05,7.735e-06,7.63e-06
8.596e-06,3.54e-06,1.227e-05,7.84e-06,7.86e-06
8.405e-06,2.86e-06,1.233e-05,7.82e-06,7.08e-06
8.529e-06,1.88e-06,1.239e-05,8.32e-06,7.49e-06
8.451e-06,1.59e-06,1.234e-05,8.53e-06,7.53e-06
8.512e-06,1.67e-06,1.192e-05,8.745e-06,7.52e-06
8.428e-06,1.6e-06,1.214e-05,8.65e-06,7.44e-06
8.609e-06,1.77e-06,1.226e-05,8.815e-06,7.5e-06
8.722e-06,2.02e-06,1.252e-05,8.99e-06,7.53e-06
8.706e-06,1.72e-06,1.269e-05,8.925e-06,8.09e-06
8.606e-06,1.66e-06,1.249e-05,8.7e-06,7.63e-06
8.649e-06,1.74e-06,1.239e-05,8.81e-06,7.47e-06
8.296e-06,1.55e-06,1.192e-05,8.46e-06,7.44e-06
8.523e-06,1.62e-06,1.21e-05,8.715e-06,7.71e-06
8.455e-06,1.54e-06,1.234e-05,8.57e-06,7.44e-06
8.424e-06,1.62e-06,1.199e-05,8.63e-06,7.47e-06
8.425e-06,1.63e-06,1.219e-05,8.535e-06,7.5e-06
8.526e-06,1.61e-06,1.23e-05,8.63e-06,7.55e-06
8.464e-06,1.64e-06,1.209e-05,8.555e-06,7.46e-06
8.411e-06,1.54e-06,1.194e-05,8.66e-06,7.55e-06
8.639e-06,1.72e-06,1.248e-05,8.78e-06,7.5e-06
8.215e-06,1.81e-06,1.201e-05,8.275e-06,7.4e-06
8.209e-06,1.59e-06,1.189e-05,8.285e-06,7.22e-06
8.484e-06,1.64e-06,1.223e-05,8.59e-06,7.63e-06
8.211e-06,1.5e-06,1.196e-05,8.43e-06,7.37e-06
8.57e-06,1.57e-06,1.232e-05,8.695e-06,7.61e-06
8.52e-06,1.74e-06,1.22e-05,8.725e-06,7.43e-06
8.418e-06,1.62e-06,1.203e-05,8.645e-06,7.39e-06
8.534e-06,1.63e-06,1.226e-05,8.675e-06,7.6e-06
8.526e-06,1.54e-06,1.231e-05,8.735e-06,7.64e-06
8.438e-06,1.57e-06,1.22e-05,8.705e-06,7.15e-06
