0_groupStartEnd_s,0_initRank_s
1.253253,0.084714
1.132136,0.205303
1.141348,0.196029
1.141692,0.195502
1.139653,0.199105
1.152712,0.183145
1.155995,0.182595
1.139569,0.197731
1.131886,0.205419
1.132181,0.205742
1.140133,0.197194
1.132758,0.205483
1.139409,0.198113
1.132387,0.205684
1.132353,0.205133
1.139189,0.198136
