0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
0.00234182,0.0022787,0.00241601,0.002331335,0.00241601
0.002378785,0.00229379,0.00246591,0.002374255,0.00246591
0.002594872,0.00245722,0.0026976,0.00260036,0.0026976
0.002334059,0.00227219,0.00241103,0.002324845,0.00241103
0.002387152,0.00230325,0.00248295,0.0023847,0.00248295
0.002363958,0.00228473,0.00246028,0.002360005,0.00246028
0.002319296,0.00225458,0.00239248,0.002309935,0.00239248
0.002315029,0.00224988,0.00239453,0.00230587,0.00239453
0.002320081,0.00225845,0.00239589,0.002311435,0.00239589
0.002307132,0.00224439,0.00238125,0.002299845,0.00238125
0.002326873,0.00226294,0.00240025,0.00231736,0.00240025
0.002320049,0.00226538,0.00239135,0.00231002,0.00239135
0.002325985,0.00227171,0.0023985,0.00231719,0.0023985
0.00232039,0.0022568,0.00239522,0.002312875,0.00239522
0.002323289,0.00226047,0.00239787,0.00231276,0.00239787
0.002314053,0.00226133,0.0023884,0.00230442,0.0023884
0.002322206,0.00225856,0.00239778,0.00231431,0.00239778
0.002315878,0.0022522,0.00239052,0.002308625,0.00239052
0.002319186,0.00225472,0.00239397,0.00231113,0.00239397
0.002329482,0.00226644,0.00240443,0.00231864,0.00240443
0.002324604,0.00226141,0.00240046,0.00231665,0.00240046
0.002313529,0.00225044,0.00239109,0.002304695,0.00239109
0.002320104,0.00225823,0.00239662,0.002310765,0.00239662
0.002321046,0.00225817,0.0023951,0.00231075,0.0023951
0.002314395,0.00225087,0.0023893,0.00230625,0.0023893
0.002312223,0.00224979,0.00238647,0.002304345,0.00238647
0.002317615,0.00225558,0.00239296,0.002309305,0.00239296
0.002309992,0.00224744,0.00238529,0.002301665,0.00238529
0.002325466,0.002272,0.00239824,0.00231638,0.00239824
0.00231298,0.00224916,0.00238706,0.002305655,0.00238706
0.002357606,0.00228279,0.00245138,0.00234984,0.00245138
0.002341861,0.00228953,0.00241467,0.002332685,0.00241467
0.002314345,0.00224905,0.0023935,0.002304945,0.0023935
0.002361126,0.0022864,0.00245403,0.00235299,0.00245403
0.002348703,0.0022826,0.00244702,0.00233392,0.00244702
0.002316396,0.00226294,0.00239067,0.002306665,0.00239067
0.002322715,0.00225787,0.00239674,0.002313185,0.00239674
0.002320727,0.00225648,0.00239761,0.00231294,0.00239761
0.002327526,0.00226372,0.00240245,0.00231977,0.00240245
0.002326397,0.00225734,0.00240588,0.00231875,0.00240588
0.002312069,0.00224885,0.0023853,0.002302445,0.0023853
0.002312051,0.00224921,0.00238752,0.002303705,0.00238752
0.002311558,0.00224873,0.00238634,0.00230368,0.00238634
0.002314708,0.00224974,0.00238832,0.002305435,0.00238832
0.002367496,0.00229175,0.0024595,0.002358035,0.0024595
0.002312357,0.00225022,0.00238788,0.00230378,0.00238788
0.002308104,0.00224547,0.00238276,0.00230018,0.00238276
0.002313233,0.00225096,0.00238892,0.002304765,0.00238892
0.002321324,0.00225804,0.00239572,0.002313815,0.00239572
0.002310844,0.00224748,0.00238552,0.00230326,0.00238552
0.002312746,0.00224939,0.0023873,0.00230527,0.0023873
0.002321986,0.00225574,0.00239618,0.002312555,0.00239618
0.002338319,0.00226006,0.00243495,0.00232715,0.00243495
0.002318251,0.00225458,0.002396,0.002307005,0.002396
0.002317244,0.00225372,0.0023923,0.00230976,0.0023923
0.002312884,0.00225779,0.00238524,0.0023027,0.00238524
0.002328747,0.00227715,0.00240249,0.00231907,0.00240249
0.002314175,0.00225046,0.00238918,0.00230668,0.00238918
0.00231583,0.00225112,0.00238931,0.00230651,0.00238931
0.002309783,0.00224694,0.00238574,0.00230136,0.00238574
0.002310815,0.00224811,0.00238597,0.002302255,0.00238597
0.002303902,0.00224286,0.00237969,0.00229491,0.00237969
0.00231301,0.00224936,0.00238595,0.00230374,0.00238595
0.00231699,0.00225414,0.00239174,0.002309545,0.00239174
0.002305364,0.0022428,0.00237943,0.002297715,0.00237943
0.002308053,0.00224549,0.00238309,0.00229982,0.00238309
0.002314218,0.00225117,0.00238922,0.002306475,0.00238922
0.002314643,0.00225146,0.00238971,0.00230677,0.00238971
0.00231916,0.00225636,0.00239386,0.00231134,0.00239386
0.002320569,0.00225518,0.0023963,0.002311535,0.0023963
0.002314511,0.00225081,0.00238855,0.002307145,0.00238855
0.002320405,0.00226633,0.00239282,0.002311915,0.00239282
0.00236698,0.00227988,0.00246132,0.002363335,0.00246132
0.002314845,0.00225154,0.00239052,0.00230673,0.00239052
0.00231225,0.00224942,0.002387,0.00230431,0.002387
0.002316654,0.00225266,0.00239124,0.002309165,0.00239124
0.00231544,0.00225168,0.00238985,0.00230744,0.00238985
0.002319086,0.00226566,0.00239189,0.00230714,0.00239189
0.002335601,0.00227193,0.00241011,0.002328185,0.00241011
0.002321044,0.0022591,0.0023954,0.002313175,0.0023954
0.002310369,0.00224759,0.0023848,0.002302165,0.0023848
0.002316422,0.00225293,0.0023915,0.002308295,0.0023915
0.00232396,0.00227089,0.00239692,0.00231531,0.00239692
0.002312701,0.002249,0.00238682,0.002305395,0.00238682
0.002316741,0.00225414,0.00239211,0.00230881,0.00239211
0.002361966,0.0022812,0.0024579,0.00235873,0.0024579
0.00231907,0.00225335,0.00239907,0.002309805,0.00239907
0.002317171,0.00225286,0.00238968,0.00230786,0.00238968
0.002336318,0.00227231,0.00240999,0.0023291,0.00240999
0.00230814,0.00225523,0.00238131,0.002298825,0.00238131
0.002324232,0.00226013,0.00239693,0.002314905,0.00239693
0.002314775,0.00225209,0.00238932,0.002307185,0.00238932
0.002324964,0.00226111,0.00240002,0.00231732,0.00240002
0.002318495,0.00225527,0.00239376,0.00231051,0.00239376
0.002321572,0.00226674,0.00239349,0.002310575,0.00239349
0.002310485,0.00224742,0.00238614,0.002302125,0.00238614
0.002315249,0.00226175,0.00238874,0.00230588,0.00238874
0.00232352,0.00226057,0.00239716,0.002313225,0.00239716
0.002329135,0.00226607,0.00240358,0.002321425,0.00240358
0.002316591,0.00225335,0.00239137,0.002308815,0.00239137
0.002320666,0.00225574,0.00239443,0.002311185,0.00239443
0.002312422,0.00224809,0.00238774,0.002302635,0.00238774
0.002307309,0.00224563,0.00238475,0.00229817,0.00238475
0.002364116,0.00228018,0.00245654,0.00236031,0.00245654
0.002313293,0.00225083,0.00238749,0.002305615,0.00238749
0.002303539,0.00224063,0.00237952,0.002294875,0.00237952
0.002361807,0.00228658,0.00245494,0.00235451,0.00245494
0.00232644,0.00226433,0.00240407,0.002317205,0.00240407
0.002332715,0.00226913,0.00240693,0.00232533,0.00240693
0.002305409,0.00224123,0.00237941,0.00229849,0.00237941
0.002363154,0.00228372,0.00245691,0.002359735,0.00245691
0.002316094,0.00226474,0.00238979,0.002306225,0.00238979
0.002309532,0.00225523,0.00238282,0.0023004,0.00238282
0.002324414,0.00226155,0.0023995,0.00231651,0.0023995
0.002318137,0.00225369,0.00239357,0.00231062,0.00239357
0.002320049,0.00225714,0.00239487,0.00231251,0.00239487
0.00231028,0.00224653,0.00238501,0.00230287,0.00238501
0.00231368,0.00225082,0.00239069,0.00230519,0.00239069
