0_Transfer Time_s,0_Bandwidth_GB/s
0.011237889,44.492343529
0.011251712,44.437681156
0.011221504,44.557307753
0.011239423,44.486267798
0.011229697,44.524800098
0.011207679,44.612268715
0.011232768,44.512625182
0.011203583,44.628578668
0.011214848,44.583753112
0.011186176,44.698027361
0.011233793,44.508565897
0.011224064,44.547144244
0.011219968,44.563406605
0.011165184,44.782065517
0.011235327,44.502485734
0.011227648,44.532925335
0.011223552,44.549177314
0.011197953,44.651019694
0.01126144,44.399295759
0.011229184,44.526831129
0.011201536,44.636734406
0.011222016,44.555273941
0.01121536,44.581716885
0.011231744,44.516685209
0.011193857,44.667357999
0.011211776,44.595966974
0.011230208,44.522772945
0.01120512,44.622458256
0.011213824,44.587822422
0.011211776,44.595966974
0.011215872,44.579680844
0.011226623,44.536989065
0.011239423,44.486267798
0.01122304,44.55121057
0.011220993,44.559338053
0.011152896,44.831404827
0.011226112,44.539017513
0.011232256,44.514655103
0.011220993,44.559338053
0.011206657,44.616339523
0.01119744,44.653062257
0.011265025,44.385167391
0.0111744,44.74513038
0.011218432,44.569507127
0.011216384,44.577644989
0.011241472,44.478159576
0.01124096,44.480186355
0.011219456,44.56544116
0.011223552,44.549177314
0.011219456,44.56544116
0.011239423,44.486267798
0.011216384,44.577644989
0.0112128,44.591896178
0.01121536,44.581716885
0.011225088,44.54307866
0.011185152,44.702117558
0.011203072,44.630615468
0.011165184,44.782065517
0.011213312,44.589859207
0.011165184,44.782065517
0.011269633,44.367018173
0.011194879,44.663277875
0.011249152,44.447794772
0.011256832,44.417471399
0.011204096,44.626538344
0.011221504,44.557307753
0.011215872,44.579680844
0.011219968,44.563406605
0.011246592,44.457912993
0.011213824,44.587822422
0.011211776,44.595966974
0.011204608,44.624498207
0.011243519,44.470061677
0.011207679,44.612268715
0.011221504,44.557307753
0.011218432,44.569507127
0.01121024,44.602076414
0.011231232,44.5187155
0.011236864,44.496399856
0.011224064,44.547144244
0.011215872,44.579680844
0.011222528,44.553240314
0.011234815,44.50451473
0.01122304,44.55121057
0.011208192,44.610229882
0.01122816,44.530893748
0.011222016,44.555273941
0.011204608,44.624498207
0.01121536,44.581716885
0.011211264,44.598004503
0.011226623,44.536989065
0.011237889,44.492343529
0.011231744,44.516685209
0.011202561,44.632652454
0.011214848,44.583753112
0.011213824,44.587822422
0.011221504,44.557307753
0.011213312,44.589859207
0.011224576,44.545111359
0.011226112,44.539017513
