0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.000146432,6.36e-06
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
5.7344e-05,1.6241e-05
7.8848e-05,1.1812e-05
6.0416e-05,1.5415e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.8128e-05,1.9351e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
5.4272e-05,1.716e-05
4.608e-05,2.0211e-05
8.8064e-05,1.0576e-05
8.3968e-05,1.1091e-05
5.632e-05,1.6536e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
5.4272e-05,1.716e-05
0.000116736,7.978e-06
0.000118784,7.84e-06
0.000136192,6.838e-06
0.00010752,8.662e-06
4.608e-05,2.0211e-05
0.000125952,7.394e-06
0.000128,7.276e-06
0.000111616,8.344e-06
6.5536e-05,1.4211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
7.3728e-05,1.2632e-05
7.168e-05,1.2993e-05
7.168e-05,1.2993e-05
6.7584e-05,1.378e-05
0.000123904,7.516e-06
0.000186368,4.997e-06
0.000176128,5.288e-06
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.4032e-05,2.1151e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.4032e-05,2.1151e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.4032e-05,2.1151e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
