0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
20.2,0.0,0.0,19.99,0.0,0.0
21.55,0.0,0.0,22.76,0.0,0.0
20.35,0.0,0.0,20.36,0.0,0.0
20.43,0.0,0.0,22.96,0.0,0.0
20.28,0.0,0.0,20.14,0.0,0.0
21.64,0.0,0.0,19.83,0.0,0.0
20.46,0.0,0.0,20.11,0.0,0.0
20.11,0.0,0.0,30.45,0.0,0.0
20.05,0.0,0.0,19.87,0.0,0.0
20.05,0.0,0.0,19.83,0.0,0.0
20.16,0.0,0.0,50.03,0.0,0.0
21.21,0.0,0.0,65.99,0.0,0.0
26.82,0.0,0.0,20.23,0.0,0.0
20.04,0.0,0.0,19.84,0.0,0.0
20.24,0.0,0.0,20.1,0.0,0.0
20.08,0.0,0.0,19.79,0.0,0.0
20.29,0.0,0.0,20.15,0.0,0.0
20.04,0.0,0.0,19.92,0.0,0.0
20.11,0.0,0.0,20.01,0.0,0.0
20.25,0.0,0.0,20.03,0.0,0.0
20.07,0.0,0.0,19.9,0.0,0.0
