0_Transfer Time_s,0_Bandwidth_GB/s
0.00023056,4.039e-06
0.000219776,4.238e-06
0.00023296,3.998e-06
5.232e-05,1.7801e-05
5.3408e-05,1.7438e-05
4.9664e-05,1.8752e-05
5.6448e-05,1.6499e-05
5.1168e-05,1.8201e-05
5.0816e-05,1.8327e-05
4.8704e-05,1.9122e-05
5.2064e-05,1.7888e-05
4.6912e-05,1.9853e-05
5.168e-05,1.8021e-05
4.9056e-05,1.8985e-05
4.9568e-05,1.8789e-05
5.2064e-05,1.7888e-05
5.2e-05,1.791e-05
5.7088e-05,1.6314e-05
5.2224e-05,1.7833e-05
4.9824e-05,1.8692e-05
5.0688e-05,1.8374e-05
5.1008e-05,1.8258e-05
4.7744e-05,1.9507e-05
5.2e-05,1.791e-05
5.0912e-05,1.8293e-05
5.1488e-05,1.8088e-05
5.2736e-05,1.766e-05
5.0624e-05,1.8397e-05
4.9888e-05,1.8668e-05
4.8384e-05,1.9249e-05
5.2384e-05,1.7779e-05
5.0208e-05,1.8549e-05
5.0368e-05,1.849e-05
4.7552e-05,1.9585e-05
5.1168e-05,1.8201e-05
4.8832e-05,1.9072e-05
4.9344e-05,1.8874e-05
4.9664e-05,1.8752e-05
4.9248e-05,1.8911e-05
4.8544e-05,1.9185e-05
5.152e-05,1.8077e-05
4.912e-05,1.896e-05
5.2736e-05,1.766e-05
4.784e-05,1.9467e-05
5.0016e-05,1.862e-05
5.008e-05,1.8597e-05
4.928e-05,1.8899e-05
4.8448e-05,1.9223e-05
5.0176e-05,1.8561e-05
4.9792e-05,1.8704e-05
5.0112e-05,1.8585e-05
4.9376e-05,1.8862e-05
4.8352e-05,1.9261e-05
4.8896e-05,1.9047e-05
5.0944e-05,1.8281e-05
4.9184e-05,1.8935e-05
4.9856e-05,1.868e-05
4.7776e-05,1.9494e-05
5.0464e-05,1.8455e-05
4.8992e-05,1.901e-05
4.9664e-05,1.8752e-05
4.864e-05,1.9147e-05
4.9472e-05,1.8825e-05
6.224e-05,1.4963e-05
5.1008e-05,1.8258e-05
4.9728e-05,1.8728e-05
5.0592e-05,1.8408e-05
4.8544e-05,1.9185e-05
4.8384e-05,1.9249e-05
5.0656e-05,1.8385e-05
4.9472e-05,1.8825e-05
4.8864e-05,1.9059e-05
4.9376e-05,1.8862e-05
4.8512e-05,1.9198e-05
5.0464e-05,1.8455e-05
5.0336e-05,1.8502e-05
4.9344e-05,1.8874e-05
5.0496e-05,1.8443e-05
4.8928e-05,1.9035e-05
5.1072e-05,1.8235e-05
5.1136e-05,1.8213e-05
4.8032e-05,1.939e-05
4.8512e-05,1.9198e-05
4.7712e-05,1.952e-05
5.0528e-05,1.8432e-05
4.8096e-05,1.9364e-05
6e-05,1.5522e-05
4.8544e-05,1.9185e-05
5.0144e-05,1.8573e-05
4.9248e-05,1.8911e-05
5.024e-05,1.8537e-05
4.9312e-05,1.8886e-05
4.8288e-05,1.9287e-05
4.9696e-05,1.874e-05
4.9664e-05,1.8752e-05
4.9408e-05,1.885e-05
5.2064e-05,1.7888e-05
4.9184e-05,1.8935e-05
4.9248e-05,1.8911e-05
4.8448e-05,1.9223e-05
0.000350528,2.657e-06
0.000185088,5.032e-06
0.000213344,4.365e-06
4.944e-05,1.8837e-05
5.296e-05,1.7585e-05
5.0592e-05,1.8408e-05
5.2032e-05,1.7899e-05
5.2256e-05,1.7822e-05
5.1456e-05,1.8099e-05
4.9664e-05,1.8752e-05
5.3696e-05,1.7344e-05
4.7008e-05,1.9812e-05
5.7536e-05,1.6187e-05
5.008e-05,1.8597e-05
5.136e-05,1.8133e-05
4.9088e-05,1.8973e-05
5.0144e-05,1.8573e-05
5.1136e-05,1.8213e-05
4.9792e-05,1.8704e-05
4.9184e-05,1.8935e-05
4.8128e-05,1.9351e-05
4.8416e-05,1.9236e-05
5.0464e-05,1.8455e-05
5.104e-05,1.8247e-05
4.976e-05,1.8716e-05
5.3504e-05,1.7407e-05
5.1488e-05,1.8088e-05
4.7648e-05,1.9546e-05
5.0816e-05,1.8327e-05
4.7712e-05,1.952e-05
4.9408e-05,1.885e-05
4.8544e-05,1.9185e-05
4.9792e-05,1.8704e-05
4.9024e-05,1.8997e-05
5.1744e-05,1.7999e-05
4.8256e-05,1.93e-05
4.9664e-05,1.8752e-05
5.216e-05,1.7855e-05
5.4016e-05,1.7242e-05
4.88e-05,1.9084e-05
5.168e-05,1.8021e-05
4.9952e-05,1.8644e-05
5.136e-05,1.8133e-05
4.64e-05,2.0072e-05
5.2256e-05,1.7822e-05
4.832e-05,1.9274e-05
4.9472e-05,1.8825e-05
5.0496e-05,1.8443e-05
5.1744e-05,1.7999e-05
4.8544e-05,1.9185e-05
4.9856e-05,1.868e-05
4.9088e-05,1.8973e-05
5.072e-05,1.8362e-05
4.9248e-05,1.8911e-05
4.9376e-05,1.8862e-05
4.992e-05,1.8656e-05
4.9088e-05,1.8973e-05
4.7072e-05,1.9785e-05
4.8608e-05,1.916e-05
5.0304e-05,1.8514e-05
5.2224e-05,1.7833e-05
4.8768e-05,1.9097e-05
5.0496e-05,1.8443e-05
5.008e-05,1.8597e-05
4.9952e-05,1.8644e-05
5.0176e-05,1.8561e-05
5.0272e-05,1.8526e-05
4.9152e-05,1.8948e-05
5.1552e-05,1.8066e-05
5.056e-05,1.842e-05
5.2128e-05,1.7866e-05
4.8512e-05,1.9198e-05
4.976e-05,1.8716e-05
4.8064e-05,1.9377e-05
5.3856e-05,1.7293e-05
4.8832e-05,1.9072e-05
5.1712e-05,1.801e-05
4.736e-05,1.9665e-05
4.928e-05,1.8899e-05
4.7264e-05,1.9705e-05
5.7152e-05,1.6296e-05
4.864e-05,1.9147e-05
4.9472e-05,1.8825e-05
4.7808e-05,1.948e-05
4.8224e-05,1.9312e-05
4.816e-05,1.9338e-05
4.8544e-05,1.9185e-05
4.848e-05,1.921e-05
4.9376e-05,1.8862e-05
4.9824e-05,1.8692e-05
4.8448e-05,1.9223e-05
4.8608e-05,1.916e-05
4.9216e-05,1.8923e-05
4.7456e-05,1.9625e-05
4.896e-05,1.9022e-05
4.8448e-05,1.9223e-05
5.056e-05,1.842e-05
4.8544e-05,1.9185e-05
4.7488e-05,1.9612e-05
4.7328e-05,1.9678e-05
0.000181248,5.138e-06
0.000242592,3.839e-06
0.000276608,3.367e-06
5.0272e-05,1.8526e-05
7.6704e-05,1.2142e-05
4.8384e-05,1.9249e-05
4.9952e-05,1.8644e-05
5.2192e-05,1.7844e-05
5.1616e-05,1.8043e-05
4.9504e-05,1.8813e-05
5.1328e-05,1.8145e-05
4.7904e-05,1.9441e-05
5.1296e-05,1.8156e-05
4.9888e-05,1.8668e-05
5.1744e-05,1.7999e-05
5.0176e-05,1.8561e-05
7.5904e-05,1.227e-05
4.7264e-05,1.9705e-05
5.0624e-05,1.8397e-05
5.0432e-05,1.8467e-05
5.2256e-05,1.7822e-05
4.9088e-05,1.8973e-05
4.9536e-05,1.8801e-05
4.9472e-05,1.8825e-05
5.2096e-05,1.7877e-05
5.1104e-05,1.8224e-05
5.136e-05,1.8133e-05
5.0176e-05,1.8561e-05
7.1552e-05,1.3016e-05
4.9792e-05,1.8704e-05
5.1456e-05,1.8099e-05
4.9312e-05,1.8886e-05
5.1776e-05,1.7988e-05
4.9344e-05,1.8874e-05
5.1136e-05,1.8213e-05
5.0048e-05,1.8609e-05
5.3504e-05,1.7407e-05
5.12e-05,1.819e-05
5.5904e-05,1.6659e-05
4.864e-05,1.9147e-05
5.248e-05,1.7746e-05
5.0688e-05,1.8374e-05
5.1264e-05,1.8167e-05
4.96e-05,1.8777e-05
4.9696e-05,1.874e-05
5.2288e-05,1.7811e-05
4.8544e-05,1.9185e-05
5.1136e-05,1.8213e-05
5.0368e-05,1.849e-05
5.0432e-05,1.8467e-05
4.9728e-05,1.8728e-05
5.1328e-05,1.8145e-05
4.9792e-05,1.8704e-05
5.024e-05,1.8537e-05
5.1232e-05,1.8179e-05
4.912e-05,1.896e-05
5.248e-05,1.7746e-05
5.2672e-05,1.7682e-05
5.1744e-05,1.7999e-05
5.0496e-05,1.8443e-05
4.9152e-05,1.8948e-05
4.8768e-05,1.9097e-05
5.0368e-05,1.849e-05
5.0848e-05,1.8316e-05
5.0944e-05,1.8281e-05
5.136e-05,1.8133e-05
5.184e-05,1.7965e-05
4.9408e-05,1.885e-05
5.0208e-05,1.8549e-05
4.88e-05,1.9084e-05
4.9312e-05,1.8886e-05
4.9504e-05,1.8813e-05
5.1264e-05,1.8167e-05
4.88e-05,1.9084e-05
4.9888e-05,1.8668e-05
4.9376e-05,1.8862e-05
5.2064e-05,1.7888e-05
4.8096e-05,1.9364e-05
4.928e-05,1.8899e-05
4.832e-05,1.9274e-05
5.1296e-05,1.8156e-05
4.8256e-05,1.93e-05
4.8896e-05,1.9047e-05
4.9824e-05,1.8692e-05
5.0976e-05,1.827e-05
4.8992e-05,1.901e-05
5.2416e-05,1.7768e-05
5.1104e-05,1.8224e-05
5.1424e-05,1.8111e-05
5.5264e-05,1.6852e-05
5.0912e-05,1.8293e-05
4.9664e-05,1.8752e-05
4.896e-05,1.9022e-05
4.9408e-05,1.885e-05
4.9504e-05,1.8813e-05
4.8544e-05,1.9185e-05
5.072e-05,1.8362e-05
4.9984e-05,1.8632e-05
5.2064e-05,1.7888e-05
5.0176e-05,1.8561e-05
