0_Transfer Time_s,0_Bandwidth_GB/s
1.214541674,6.573981917
1.207289219,6.613473288
1.215122581,6.57083913
1.233163834,6.474707401
1.215224981,6.570285439
1.214003086,6.576898437
1.212991595,6.582382789
1.215812445,6.56711077
1.214190602,6.57588272
1.232902169,6.476081557
1.2140342,6.576729883
1.214129806,6.576212003
1.214342594,6.575059657
1.214784026,6.572670391
1.22320962,6.527397163
1.213670611,6.578700123
1.213811994,6.57793385
1.212759852,6.583640598
1.214420795,6.574636263
1.213065624,6.58198109
1.206772327,6.616306008
1.214839339,6.572371129
1.2156111,6.568198496
1.21559763,6.568271281
1.233172536,6.47466171
1.223933101,6.523538742
1.214505672,6.574176787
1.21144402,6.59079154
1.214437008,6.574548493
1.207095504,6.61453462
1.214252114,6.575549596
1.206755519,6.616398164
1.222630978,6.530486423
1.215485215,6.568878749
1.214323759,6.575161641
1.204601288,6.628230503
1.206453085,6.618056765
1.215508819,6.568751191
1.215339184,6.569668045
1.224072933,6.522793523
1.215479016,6.56891225
1.214344501,6.575049329
1.214056492,6.576609123
1.223634005,6.525133308
1.232797503,6.476631383
1.223106146,6.527949375
1.215047717,6.571243983
1.207783103,6.610768921
1.207885027,6.61021109
1.207290888,6.613464146
1.214002848,6.576899729
1.214202523,6.575818158
1.212416649,6.585504255
1.215418458,6.569239547
1.207913995,6.610052565
1.206890702,6.615657064
1.212057233,6.58745708
1.223271728,6.527065753
1.215692043,6.567761173
1.214543104,6.573974174
1.21426177,6.575497307
1.206931591,6.615432937
1.214684963,6.573206421
1.224898577,6.51839683
1.215918779,6.566536462
1.215202212,6.570408545
1.224359632,6.521266133
1.215193033,6.570458176
1.213289976,6.580764003
1.215523481,6.568671953
1.214618087,6.573568339
1.214292169,6.575332697
1.220928073,6.539594901
1.213440776,6.579946182
1.206772447,6.616305354
1.215297461,6.569893593
1.214229941,6.575669672
1.2162503,6.56474658
1.233032465,6.475397223
1.213638186,6.578875887
1.213414907,6.580086458
1.233648777,6.472162214
1.202874899,6.637743465
1.214917302,6.571949371
1.214995265,6.571527668
1.21456027,6.57388126
1.231511474,6.483394731
1.214347243,6.575034484
1.21435082,6.57501512
1.207232714,6.613782835
1.21494782,6.571784294
1.22323525,6.527260397
1.214360356,6.574963485
1.213325739,6.580570035
1.214944124,6.571804284
1.223332882,6.526739466
1.2069875,6.615126502
1.22402215,6.523064145
1.213501334,6.579617818
1.205052495,6.625748698
