1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
296.65,395.36,0.000368
395.58000000000004,395.25,0.000368
395.54,395.25,0.000368
296.71000000000004,395.38,0.000368
395.4,395.06,0.000368
395.53999999999996,395.25,0.000368
197.78,395.45,0.000368
395.40999999999997,395.07,0.000368
395.44999999999993,395.12,0.000368
395.57,395.25,0.000368
