0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
36.32,0.0,0.0,21.21,0.0,0.0
27.36,0.0,0.0,23.97,0.0,0.0
31.44,0.0,0.0,24.34,0.0,0.0
33.15,0.0,0.0,20.92,0.0,0.0
33.67,0.0,0.0,21.23,0.0,0.0
21.34,0.0,0.0,21.35,0.0,0.0
21.42,0.0,0.0,21.36,0.0,0.0
27.44,0.0,0.0,21.28,0.0,0.0
24.59,0.0,0.0,21.14,0.0,0.0
21.98,0.0,0.0,21.44,0.0,0.0
21.34,0.0,0.0,21.32,0.0,0.0
23.79,0.0,0.0,24.32,0.0,0.0
21.38,0.0,0.0,21.36,0.0,0.0
34.42,0.0,0.0,26.69,0.0,0.0
21.39,0.0,0.0,60.96,0.0,0.0
