0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
1.09e-06,0.007336085
1.284e-06,0.006228105
1.067e-06,0.007494146
1.051e-06,0.007615421
1.057e-06,0.007568591
1.109e-06,0.007210455
1.108e-06,0.00721696
1.017e-06,0.007870142
1.19e-06,0.006722689
1.151e-06,0.006950478
1.039e-06,0.007699711
1.02e-06,0.007846984
1.007e-06,0.007948335
1e-06,0.007996002
1.004e-06,0.007968128
1.024e-06,0.0078125
1.006e-06,0.007952286
1.007e-06,0.007944389
1e-06,0.008
1.017e-06,0.007866273
1.013e-06,0.007897335
1.011e-06,0.007916872
1.012e-06,0.007905139
1.011e-06,0.007912957
1.09e-06,0.00733945
1.078e-06,0.00741771
1.005e-06,0.007960199
1.02e-06,0.007846984
1.023e-06,0.007820137
1.023e-06,0.007820137
1.02e-06,0.007843137
1.032e-06,0.007755695
1.045e-06,0.007655503
1.012e-06,0.007905139
1.021e-06,0.00783162
1.028e-06,0.007782101
1.014e-06,0.007889546
9.96e-07,0.008032128
1.025e-06,0.007801073
9.9e-07,0.008076729
1.036e-06,0.007722008
1.049e-06,0.007629947
1.004e-06,0.007968128
1.005e-06,0.007960199
1.006e-06,0.007952286
1.013e-06,0.007897335
9.99e-07,0.008008008
9.99e-07,0.008012018
1.021e-06,0.007835455
1.012e-06,0.007901235
1.01e-06,0.007920792
9.99e-07,0.008012018
1.002e-06,0.007980051
9.93e-07,0.008056395
1.011e-06,0.007912957
1e-06,0.008
1.055e-06,0.007582938
1.032e-06,0.007755695
1.001e-06,0.007992008
1.014e-06,0.007885658
1e-06,0.008
1.007e-06,0.007948335
1.015e-06,0.007881774
1.002e-06,0.007980051
1.01e-06,0.007924715
9.93e-07,0.008052341
1.184e-06,0.006753905
1.017e-06,0.007866273
1.011e-06,0.007916872
1.012e-06,0.007901235
1.005e-06,0.007960199
1.011e-06,0.007909046
1.036e-06,0.007718283
1.003e-06,0.007976072
1.029e-06,0.007778318
1.011e-06,0.007909046
1e-06,0.007996002
1.003e-06,0.007976072
1.006e-06,0.00795624
1e-06,0.007996002
1.046e-06,0.007648184
1.006e-06,0.007952286
9.96e-07,0.008036163
1.006e-06,0.00795624
1.006e-06,0.007952286
1.018e-06,0.007858546
1.01e-06,0.007920792
1.007e-06,0.007944389
1.027e-06,0.007789678
1.027e-06,0.007789678
9.86e-07,0.00811359
1.013e-06,0.007893438
1.001e-06,0.007988018
1.001e-06,0.007988018
1.017e-06,0.007866273
1.023e-06,0.007816317
1.01e-06,0.007920792
1.014e-06,0.007885658
1.003e-06,0.007972098
1.012e-06,0.007901235
1.002e-06,0.007980051
9.97e-07,0.008028098
1.016e-06,0.007874016
1.007e-06,0.007948335
1.007e-06,0.007944389
1.043e-06,0.007666507
1.009e-06,0.007928642
1.011e-06,0.007916872
1.002e-06,0.007980051
1.01e-06,0.007920792
1.012e-06,0.007901235
1.011e-06,0.007916872
9.95e-07,0.008044243
9.92e-07,0.008060453
1.019e-06,0.007850834
1.011e-06,0.007916872
1.007e-06,0.007944389
9.96e-07,0.008032128
1.009e-06,0.007928642
1.005e-06,0.007960199
1.03e-06,0.007770762
1.027e-06,0.007789678
1.01e-06,0.007920792
1.047e-06,0.007637232
1.018e-06,0.007858546
1.018e-06,0.007862408
1.013e-06,0.007897335
1.009e-06,0.007932573
1.085e-06,0.007376671
1.042e-06,0.007681229
1.097e-06,0.007292616
9.98e-07,0.008016032
1.086e-06,0.007369875
1.055e-06,0.007579347
1.053e-06,0.007597341
1.013e-06,0.007893438
1.085e-06,0.007376671
1.232e-06,0.006493506
1.019e-06,0.007850834
1.006e-06,0.00795624
1.006e-06,0.00795624
9.94e-07,0.00804829
9.99e-07,0.008008008
1.01e-06,0.007924715
1.01e-06,0.007920792
1.006e-06,0.00795624
1.011e-06,0.007912957
1.003e-06,0.007976072
1.031e-06,0.007759457
1.006e-06,0.007952286
1.021e-06,0.007839294
1.017e-06,0.007866273
1.034e-06,0.007736944
1.028e-06,0.007782101
1.038e-06,0.007710843
1.022e-06,0.007823961
1.012e-06,0.007901235
1.016e-06,0.007874016
1.034e-06,0.007736944
1.017e-06,0.007866273
1.033e-06,0.007740687
1.015e-06,0.007877893
9.99e-07,0.008012018
1.002e-06,0.007984032
1.006e-06,0.007952286
9.99e-07,0.008008008
1.001e-06,0.007992008
1.015e-06,0.007877893
1.032e-06,0.007748184
1.05e-06,0.007622677
1.006e-06,0.00795624
9.91e-07,0.008072654
1.018e-06,0.007862408
1.005e-06,0.007960199
1.023e-06,0.007820137
1.021e-06,0.007835455
1.017e-06,0.007866273
1.019e-06,0.007850834
1.012e-06,0.007901235
1.005e-06,0.007960199
1.011e-06,0.007912957
1.023e-06,0.007820137
1.009e-06,0.007932573
1.007e-06,0.007948335
1.035e-06,0.007725737
1.03e-06,0.00776699
1.01e-06,0.007924715
1.013e-06,0.007893438
1.013e-06,0.007893438
1.009e-06,0.007932573
9.97e-07,0.008024072
1.005e-06,0.007960199
1e-06,0.007996002
1.02e-06,0.007846984
9.97e-07,0.008024072
1.002e-06,0.007984032
1.001e-06,0.007988018
1.024e-06,0.007808688
1.011e-06,0.007909046
1.012e-06,0.007901235
1.031e-06,0.007759457
1.025e-06,0.007804879
1e-06,0.008
1.011e-06,0.007916872
1.017e-06,0.007870142
1.003e-06,0.007972098
1.021e-06,0.00783162
1.013e-06,0.007897335
1.026e-06,0.007797271
1.013e-06,0.007897335
9.99e-07,0.008012018
1.001e-06,0.007988018
9.99e-07,0.008008008
1.017e-06,0.007866273
1.02e-06,0.007843137
1.012e-06,0.007901235
1.029e-06,0.007778318
1.04e-06,0.007696007
9.99e-07,0.008008008
1.026e-06,0.007793474
9.99e-07,0.008012018
1.013e-06,0.007897335
1.002e-06,0.007980051
1.003e-06,0.007976072
9.89e-07,0.008088979
1.011e-06,0.007916872
1.026e-06,0.007797271
1.013e-06,0.007893438
1.016e-06,0.007874016
1.002e-06,0.007984032
9.99e-07,0.008008008
9.97e-07,0.008024072
1.025e-06,0.007801073
1.025e-06,0.007804879
1.015e-06,0.007881774
9.96e-07,0.008036163
1.003e-06,0.007972098
1.024e-06,0.0078125
1.013e-06,0.007897335
9.98e-07,0.00802005
9.95e-07,0.008040201
1e-06,0.008004002
1.021e-06,0.007835455
1.006e-06,0.007952286
1.031e-06,0.007759457
1.029e-06,0.007774538
1.021e-06,0.007835455
9.97e-07,0.008024072
1.036e-06,0.007722008
1.455e-06,0.005498282
1.054e-06,0.007590133
1.046e-06,0.007648184
1.036e-06,0.007718283
1.017e-06,0.007870142
1.026e-06,0.007793474
1.047e-06,0.007637232
1.013e-06,0.007893438
9.88e-07,0.008101266
1.048e-06,0.007633588
1.034e-06,0.007733205
1.022e-06,0.007823961
1.066e-06,0.00750469
1.048e-06,0.007633588
1.062e-06,0.007532957
1.067e-06,0.007494146
1.011e-06,0.007912957
1.027e-06,0.007789678
9.83e-07,0.008134215
1.003e-06,0.007972098
1.003e-06,0.007972098
1.008e-06,0.007936507
1.007e-06,0.007944389
1.008e-06,0.007936507
1.017e-06,0.007866273
1.007e-06,0.007948335
1.014e-06,0.007885658
1.011e-06,0.007912957
9.96e-07,0.008032128
1.011e-06,0.007909046
9.96e-07,0.008032128
1.036e-06,0.007722008
1.036e-06,0.007722008
1.022e-06,0.007823961
1.02e-06,0.007843137
9.91e-07,0.008072654
1.01e-06,0.007920792
1.015e-06,0.007877893
1.003e-06,0.007976072
9.99e-07,0.008008008
2.184e-06,0.003663003
1.014e-06,0.007889546
1.004e-06,0.007964161
9.96e-07,0.008036163
9.97e-07,0.008028098
9.99e-07,0.008008008
1.006e-06,0.007952286
1.016e-06,0.007874016
1.043e-06,0.007670182
1.004e-06,0.007964161
1.013e-06,0.007897335
1.007e-06,0.007948335
1.002e-06,0.007984032
9.93e-07,0.008052341
1.007e-06,0.007948335
9.94e-07,0.00804829
1.011e-06,0.007916872
1.012e-06,0.007901235
9.97e-07,0.008028098
9.95e-07,0.008044243
1.914e-06,0.004180821
1.012e-06,0.007905139
9.99e-07,0.008012018
1.038e-06,0.007707129
1.026e-06,0.007793474
1.016e-06,0.007874016
9.99e-07,0.008008008
1.021e-06,0.007839294
1.01e-06,0.007920792
9.96e-07,0.008036163
1.01e-06,0.007924715
9.8e-07,0.008163266
1.008e-06,0.007936507
1.002e-06,0.007980051
1.004e-06,0.007968128
1e-06,0.008
9.84e-07,0.008130081
1.011e-06,0.007916872
9.99e-07,0.008008008
1.038e-06,0.007707129
1.067e-06,0.007497657
1.004e-06,0.007964161
1.01e-06,0.007920792
1.001e-06,0.007988018
1e-06,0.008004002
9.85e-07,0.008125952
9.91e-07,0.008072654
1.015e-06,0.007881774
1.023e-06,0.007820137
1.02e-06,0.007843137
9.85e-07,0.008125952
1.024e-06,0.0078125
9.87e-07,0.008105369
1.034e-06,0.007733205
1.004e-06,0.007964161
1.229e-06,0.006509358
1.066e-06,0.007501172
1.003e-06,0.007976072
1.003e-06,0.007976072
9.97e-07,0.008024072
9.93e-07,0.008056395
1.003e-06,0.007972098
9.92e-07,0.008064517
1.034e-06,0.007736944
9.95e-07,0.008040201
1.036e-06,0.007722008
9.81e-07,0.00815079
1.037e-06,0.007714562
1.006e-06,0.00795624
1.012e-06,0.007901235
9.94e-07,0.00804829
1.045e-06,0.007655503
1.032e-06,0.007751938
1.01e-06,0.007924715
9.85e-07,0.008121827
1.007e-06,0.007948335
1.014e-06,0.007885658
1.002e-06,0.007984032
9.97e-07,0.008024072
9.92e-07,0.008060453
9.98e-07,0.00802005
9.97e-07,0.008028098
9.79e-07,0.008167433
1.006e-06,0.00795624
1.01e-06,0.007920792
9.96e-07,0.008032128
1.013e-06,0.007893438
1.022e-06,0.007827789
1.075e-06,0.007445323
1.002e-06,0.007980051
1e-06,0.007996002
1.002e-06,0.007980051
1.022e-06,0.007823961
1.011e-06,0.007909046
1.033e-06,0.007740687
1.03e-06,0.007770762
1.013e-06,0.007893438
1.042e-06,0.007677543
1.019e-06,0.007850834
1.006e-06,0.007952286
9.89e-07,0.008088979
1.026e-06,0.007797271
1.034e-06,0.007736944
1.068e-06,0.007490637
1.153e-06,0.006935414
1.012e-06,0.007905139
1.002e-06,0.007980051
1e-06,0.008
1.006e-06,0.007952286
1.011e-06,0.007912957
9.86e-07,0.00811359
9.99e-07,0.008008008
9.89e-07,0.008084891
1e-06,0.008004002
9.83e-07,0.008138352
9.98e-07,0.008016032
1.02e-06,0.007843137
9.9e-07,0.008080808
9.93e-07,0.008052341
1.032e-06,0.007751938
1.024e-06,0.0078125
9.86e-07,0.00811359
1.021e-06,0.007835455
1.003e-06,0.007972098
1.008e-06,0.007936507
1.015e-06,0.007881774
1.002e-06,0.007984032
1.002e-06,0.007984032
9.85e-07,0.008125952
9.98e-07,0.00802005
1.014e-06,0.007889546
9.82e-07,0.00814664
1.011e-06,0.007916872
9.83e-07,0.008134215
1.004e-06,0.007968128
1.035e-06,0.007725737
1.029e-06,0.007778318
1.009e-06,0.007932573
9.97e-07,0.008024072
1.013e-06,0.007893438
9.99e-07,0.008008008
9.87e-07,0.008109477
1e-06,0.008
9.93e-07,0.008052341
1.014e-06,0.007889546
9.95e-07,0.008040201
1.009e-06,0.007928642
9.96e-07,0.008032128
9.99e-07,0.008008008
1.009e-06,0.007928642
1.001e-06,0.007992008
1.046e-06,0.007644529
1.081e-06,0.007400555
1.009e-06,0.007932573
1.05e-06,0.007622677
1.011e-06,0.007916872
1.017e-06,0.007870142
1e-06,0.008004002
1.012e-06,0.007901235
1.013e-06,0.007893438
1e-06,0.008004002
9.97e-07,0.008024072
1.028e-06,0.007785888
9.95e-07,0.008040201
9.95e-07,0.008040201
1.01e-06,0.007924715
1e-06,0.008004002
1.029e-06,0.007778318
1.031e-06,0.007759457
1.005e-06,0.007960199
1.014e-06,0.007889546
9.93e-07,0.008056395
9.93e-07,0.008052341
1.008e-06,0.007936507
1.011e-06,0.007916872
1.002e-06,0.007984032
1.01e-06,0.007924715
1.014e-06,0.007889546
9.97e-07,0.008028098
1.017e-06,0.007866273
9.88e-07,0.008101266
9.98e-07,0.00802005
1.018e-06,0.007858546
1.029e-06,0.007774538
1.054e-06,0.007590133
1.014e-06,0.007889546
1.002e-06,0.007980051
1.004e-06,0.007968128
1.004e-06,0.007968128
1.007e-06,0.007944389
1.02e-06,0.007843137
9.86e-07,0.00811359
1.002e-06,0.007984032
1.013e-06,0.007897335
1e-06,0.008
1.004e-06,0.007968128
1.002e-06,0.007980051
9.99e-07,0.008008008
9.96e-07,0.008036163
1.023e-06,0.007820137
1.045e-06,0.007651841
9.95e-07,0.008040201
9.99e-07,0.008012018
9.99e-07,0.008008008
