0_Transfer Time_s,0_Bandwidth_GB/s
8.9309e-05,0.000156421
6.8862e-05,0.000202867
8.2717e-05,0.000168887
8.0445e-05,0.000173657
6.7581e-05,0.000206713
7.6222e-05,0.000183278
6.851e-05,0.000203909
7.0718e-05,0.000197543
8.2237e-05,0.000169873
7.8621e-05,0.000177686
6.787e-05,0.000205832
8.8125e-05,0.000158523
7.8494e-05,0.000177973
9.67e-05,0.000144466
8.9469e-05,0.000156142
7.8365e-05,0.000178266
7.0558e-05,0.000197991
6.611e-05,0.000211312
6.6526e-05,0.000209991
6.6302e-05,0.0002107
7.9934e-05,0.000174767
7.3917e-05,0.000188994
6.7325e-05,0.000207499
8.8285e-05,0.000158236
7.059e-05,0.000197901
8.2526e-05,0.000169278
7.1582e-05,0.000195159
8.9853e-05,0.000155474
7.9742e-05,0.000175188
7.1549e-05,0.000195249
7.2382e-05,0.000193002
6.5278e-05,0.000214005
6.819e-05,0.000204866
6.7006e-05,0.000208486
6.6686e-05,0.000209487
7.1997e-05,0.000194034
6.5534e-05,0.000213169
6.7614e-05,0.000206612
6.563e-05,0.000212858
6.8766e-05,0.00020315
6.7582e-05,0.000206709
7.1294e-05,0.000195947
7.3854e-05,0.000189155
7.9549e-05,0.000175613
7.4142e-05,0.00018842
7.6798e-05,0.000181904
7.8174e-05,0.000178702
7.6286e-05,0.000183125
7.3566e-05,0.000189895
9.35e-05,0.00014941
6.8798e-05,0.000203056
6.7007e-05,0.000208483
7.6542e-05,0.000182512
7.3213e-05,0.000190811
7.8974e-05,0.000176892
6.6942e-05,0.000208686
7.3022e-05,0.00019131
8.8765e-05,0.00015738
8.6494e-05,0.000161512
6.9278e-05,0.000201649
6.883e-05,0.000202961
9.9773e-05,0.000140016
7.0558e-05,0.000197991
7.955e-05,0.000175611
7.0717e-05,0.000197546
6.6814e-05,0.000209086
6.5054e-05,0.000214742
9.6701e-05,0.000144464
7.7405e-05,0.000180477
6.7326e-05,0.000207495
7.1838e-05,0.000194463
6.5438e-05,0.000213482
6.4414e-05,0.000216876
8.3005e-05,0.000168301
6.7678e-05,0.000206416
8.0669e-05,0.000173175
6.7326e-05,0.000207495
7.5933e-05,0.000183976
6.8094e-05,0.000205155
8.0509e-05,0.000173519
8.2173e-05,0.000170005
7.8526e-05,0.000177901
8.5821e-05,0.000162779
6.6238e-05,0.000210904
9.4141e-05,0.000148393
8.4701e-05,0.000164931
7.3213e-05,0.000190811
6.643e-05,0.000210294
8.2461e-05,0.000169411
7.0141e-05,0.000199168
6.7581e-05,0.000206713
7.4429e-05,0.000187693
6.7422e-05,0.0002072
8.5149e-05,0.000164063
7.1166e-05,0.000196299
7.0142e-05,0.000199165
6.7102e-05,0.000208188
6.7838e-05,0.000205929
7.6446e-05,0.000182741
7.6638e-05,0.000182283
