0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.017236993,7.251845032
0.01251328,9.989387343
0.012396544,10.083455341
0.012094464,10.335306998
0.011916288,10.489843663
0.012561408,9.951113862
0.012341248,10.128635394
0.012361728,10.111855194
0.012152832,10.285668393
0.012469248,10.024662342
0.012065792,10.359866578
0.012172288,10.269227718
0.012519425,9.984484286
0.012654591,9.877837737
0.012396544,10.083455341
0.012121088,10.31260571
0.012215296,10.233071878
0.0123392,10.130316478
0.01205248,10.37130936
0.01199104,10.424450387
0.012346368,10.124434743
0.012957696,9.646776807
0.01184768,10.55058842
0.012315648,10.149689507
0.012386304,10.091791442
0.012025856,10.394270122
0.011826175,10.569774014
0.012270592,10.186957438
0.012115967,10.316963991
0.012269569,10.187807231
0.012325888,10.141257521
0.012096512,10.333557197
0.011830272,10.566113643
0.012523521,9.98121875
0.012298239,10.164056495
0.012219392,10.229641738
0.012089344,10.339684492
0.012289024,10.171678436
0.012106752,10.324817074
0.015693825,7.96491627
0.012148736,10.289136215
0.01210368,10.327437956
0.01215488,10.283935358
0.012166144,10.274413705
0.011959297,10.452119689
0.013370368,9.349032339
0.011982848,10.431576923
0.01193472,10.473643304
0.012430336,10.056043273
0.0123648,10.109342578
0.011932672,10.475440872
0.011927553,10.479937085
0.013044736,9.582409078
0.011889664,10.513333682
0.012191744,10.252840299
0.01255936,9.95273653
0.012127232,10.307381107
0.011963393,10.448541154
0.011923457,10.483537163
0.012411905,10.0709766
0.012392448,10.086788128
0.017128449,7.297800314
0.011948032,10.461973722
0.012624896,9.901071557
0.012166144,10.274413705
0.012092416,10.337057392
0.012189697,10.254562085
0.012955649,9.648301038
0.012265473,10.191209367
0.012532736,9.973879467
0.012031999,10.38896327
0.012484607,10.012329353
0.011968511,10.444072647
0.012035073,10.386310268
0.0122368,10.215088875
0.016272385,7.681725974
0.01206272,10.362505286
0.012476415,10.018903368
0.012003329,10.413778014
0.012168192,10.27268446
0.011963393,10.448541154
0.012212224,10.235645602
0.011744256,10.64350084
0.012506112,9.995112425
0.012136448,10.299553724
0.012891136,9.69658523
0.011671552,10.709801517
0.012233729,10.21765356
0.012502016,9.99838706
0.011977728,10.436036363
0.012334079,10.134522012
0.012526592,9.97877137
0.012316672,10.148845294
0.012635136,9.893047433
0.01206272,10.362505286
0.012550144,9.960044718
0.012638208,9.890642367
0.011907072,10.497963062
0.011988992,10.426231108
0.011876352,10.525117361
