0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
22.82,0.0,0.0,26.51,0.0,0.0
22.86,0.0,0.0,22.65,0.0,0.0
47.97,0.0,0.0,35.93,0.0,0.0
36.65,0.0,0.0,28.14,0.0,0.0
23.26,0.0,0.0,26.7,0.0,0.0
22.93,0.0,0.0,22.71,0.0,0.0
42.36,0.0,0.0,51.09,0.0,0.0
22.78,0.0,0.0,22.77,0.0,0.0
22.93,0.0,0.0,22.85,0.0,0.0
29.49,0.0,0.0,35.8,0.0,0.0
38.21,0.0,0.0,39.14,0.0,0.0
22.47,0.0,0.0,22.44,0.0,0.0
73.58,0.0,0.0,24.76,0.0,0.0
22.63,0.0,0.0,22.6,0.0,0.0
22.51,0.0,0.0,22.41,0.0,0.0
27.17,0.0,0.0,22.63,0.0,0.0
22.75,0.0,0.0,22.95,0.0,0.0
22.75,0.0,0.0,22.94,0.0,0.0
22.63,0.0,0.0,23.48,0.0,0.0
27.0,0.0,0.0,29.79,0.0,0.0
22.65,0.0,0.0,22.51,0.0,0.0
22.82,0.0,0.0,22.82,0.0,0.0
22.82,0.0,0.0,22.7,0.0,0.0
22.64,0.0,0.0,22.6,0.0,0.0
55.46,0.0,0.0,70.97,0.0,0.0
43.29,0.0,0.0,35.77,0.0,0.0
22.66,0.0,0.0,22.68,0.0,0.0
64.18,0.0,0.0,34.08,0.0,0.0
