0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s
2.438e-06,4.82e-07,4.701e-06,2.538e-06
2.419e-06,5.58e-07,4.65e-06,2.444e-06
2.397e-06,4.88e-07,4.576e-06,2.471e-06
2.404e-06,9.23e-07,4.321e-06,2.376e-06
2.408e-06,1.147e-06,4.083e-06,2.417e-06
2.419e-06,1.406e-06,4.077e-06,2.385e-06
2.396e-06,1.385e-06,3.829e-06,2.464e-06
2.501e-06,1.173e-06,4.044e-06,2.536e-06
2.536e-06,7.04e-07,4.58e-06,2.56e-06
2.41e-06,8.46e-07,4.24e-06,2.555e-06
2.335e-06,8.52e-07,4.231e-06,2.438e-06
2.439e-06,1.149e-06,4.022e-06,2.529e-06
2.339e-06,9.48e-07,4.181e-06,2.473e-06
2.383e-06,1.29e-06,3.957e-06,2.389e-06
2.408e-06,5.22e-07,4.502e-06,2.932e-06
2.31e-06,1.168e-06,3.948e-06,2.376e-06
2.431e-06,1.276e-06,3.912e-06,2.534e-06
2.315e-06,1.171e-06,3.941e-06,2.248e-06
2.777e-06,5.39e-07,7.426e-06,2.024e-06
2.433e-06,5.89e-07,4.513e-06,2.507e-06
2.38e-06,1.131e-06,4.431e-06,2.188e-06
2.383e-06,1.209e-06,3.837e-06,2.464e-06
2.747e-06,1.508e-06,3.921e-06,2.788e-06
2.492e-06,4.7e-07,4.439e-06,2.709e-06
2.492e-06,4.62e-07,4.242e-06,2.798e-06
2.568e-06,8.83e-07,4.76e-06,2.549e-06
2.389e-06,7.65e-07,4.037e-06,2.62e-06
2.419e-06,4.21e-07,4.501e-06,2.707e-06
2.399e-06,4.7e-07,4.352e-06,2.732e-06
2.585e-06,4.19e-07,4.787e-06,2.541e-06
2.435e-06,4.72e-07,4.672e-06,2.612e-06
2.455e-06,4.9e-07,4.558e-06,2.557e-06
2.382e-06,4.37e-07,4.175e-06,2.661e-06
2.418e-06,4.72e-07,4.908e-06,2.552e-06
2.316e-06,4.49e-07,4.242e-06,2.554e-06
2.3e-06,4.39e-07,4.283e-06,2.529e-06
2.388e-06,4.5e-07,4.4e-06,2.595e-06
2.459e-06,4.51e-07,4.389e-06,2.766e-06
2.392e-06,4.37e-07,4.616e-06,2.559e-06
2.344e-06,4.45e-07,4.18e-06,2.581e-06
3.463e-06,4.26e-07,6.583e-06,3.147e-06
2.396e-06,6.98e-07,4.368e-06,2.565e-06
2.478e-06,5.34e-07,5.267e-06,2.545e-06
2.4e-06,4.4e-07,4.532e-06,2.62e-06
2.352e-06,5.08e-07,4.436e-06,2.54e-06
2.439e-06,5.45e-07,4.34e-06,2.629e-06
2.567e-06,5.16e-07,4.304e-06,2.887e-06
2.347e-06,4.31e-07,4.405e-06,2.58e-06
2.471e-06,4.4e-07,4.762e-06,2.617e-06
2.449e-06,4.36e-07,4.741e-06,2.585e-06
2.377e-06,5.71e-07,4.378e-06,2.511e-06
2.334e-06,4.17e-07,4.466e-06,2.564e-06
2.532e-06,5.23e-07,4.694e-06,2.866e-06
2.364e-06,4.75e-07,4.487e-06,2.569e-06
2.439e-06,5.23e-07,4.538e-06,2.546e-06
2.47e-06,4.45e-07,4.097e-06,2.871e-06
2.432e-06,4.91e-07,4.628e-06,2.492e-06
2.367e-06,6.05e-07,4.143e-06,2.562e-06
2.414e-06,5.81e-07,4.501e-06,2.489e-06
2.287e-06,5.06e-07,3.987e-06,2.504e-06
2.425e-06,5.35e-07,4.612e-06,2.572e-06
2.412e-06,4.89e-07,4.298e-06,2.563e-06
2.482e-06,3.98e-07,4.514e-06,2.595e-06
2.364e-06,8.41e-07,4.032e-06,2.517e-06
2.422e-06,5.38e-07,4.628e-06,2.564e-06
2.421e-06,4.91e-07,4.365e-06,2.691e-06
2.446e-06,4.82e-07,4.808e-06,2.541e-06
2.403e-06,4.25e-07,4.351e-06,2.614e-06
2.41e-06,4.88e-07,4.773e-06,2.531e-06
3.064e-06,4.3e-07,6.753e-06,2.539e-06
5.601e-06,4.66e-07,1.3817e-05,2.576e-06
8.097e-06,4.83e-07,2.14e-05,2.566e-06
1.0306e-05,4.65e-07,3.5765e-05,2.49e-06
7.203e-06,4.52e-07,2.7256e-05,2.499e-06
5.375e-06,6.83e-07,1.3e-05,2.733e-06
3.527e-06,4.29e-07,7.187e-06,2.814e-06
2.488e-06,4.68e-07,4.934e-06,2.563e-06
1.1432e-05,4.64e-07,2.1174e-05,1.3091e-05
1.3903e-05,8.87e-07,2.5807e-05,1.5159e-05
1.563e-05,4.33e-07,2.9783e-05,1.7305e-05
1.7051e-05,5.42e-07,3.1891e-05,1.9096e-05
1.3174e-05,4.5e-07,2.5927e-05,1.3142e-05
8.946e-06,4.54e-07,1.8114e-05,8.628e-06
7.063e-06,4.45e-07,1.3857e-05,7.039e-06
4.269e-06,5.28e-07,8.057e-06,4.254e-06
2.45e-06,5.07e-07,4.532e-06,2.791e-06
2.437e-06,4.34e-07,4.646e-06,2.6e-06
2.432e-06,4.3e-07,4.639e-06,2.651e-06
2.405e-06,4.56e-07,4.778e-06,2.505e-06
2.287e-06,4.42e-07,4.252e-06,2.494e-06
2.37e-06,4.22e-07,4.615e-06,2.509e-06
2.328e-06,4.54e-07,4.455e-06,2.503e-06
2.499e-06,4.14e-07,4.961e-06,2.555e-06
2.353e-06,4.98e-07,4.14e-06,2.529e-06
2.495e-06,4.36e-07,4.506e-06,2.598e-06
2.281e-06,4.69e-07,4.073e-06,2.5e-06
2.403e-06,4.13e-07,4.648e-06,2.62e-06
2.326e-06,4.35e-07,4.424e-06,2.517e-06
2.394e-06,4.2e-07,4.889e-06,2.503e-06
2.376e-06,5.58e-07,4.344e-06,2.641e-06
2.488e-06,4.26e-07,4.765e-06,2.736e-06
2.381e-06,5.91e-07,4.479e-06,2.508e-06
2.423e-06,4.33e-07,4.544e-06,2.561e-06
2.338e-06,4.57e-07,4.343e-06,2.47e-06
2.343e-06,5.86e-07,4.303e-06,2.474e-06
2.381e-06,4.82e-07,4.462e-06,2.571e-06
2.337e-06,4.81e-07,4.488e-06,2.549e-06
2.625e-06,6.12e-07,4.6e-06,2.731e-06
2.443e-06,4.66e-07,4.428e-06,2.754e-06
2.502e-06,5.8e-07,4.685e-06,2.566e-06
2.357e-06,5.56e-07,4.175e-06,2.628e-06
2.506e-06,5.87e-07,4.563e-06,2.568e-06
2.382e-06,5.19e-07,4.083e-06,2.54e-06
2.394e-06,5.73e-07,4.48e-06,2.578e-06
2.494e-06,5.02e-07,4.553e-06,2.835e-06
2.363e-06,4.31e-07,4.605e-06,2.524e-06
2.387e-06,4.71e-07,4.274e-06,2.529e-06
2.32e-06,7.59e-07,4.122e-06,2.499e-06
2.41e-06,7.59e-07,4.197e-06,2.585e-06
2.389e-06,5.87e-07,4.111e-06,2.561e-06
2.378e-06,5.14e-07,4.285e-06,2.552e-06
2.398e-06,1.068e-06,4.015e-06,2.535e-06
2.339e-06,9.55e-07,3.952e-06,2.554e-06
2.528e-06,8.88e-07,4.088e-06,2.843e-06
2.362e-06,5.64e-07,4.084e-06,2.531e-06
2.462e-06,5.13e-07,4.947e-06,2.544e-06
4.376e-06,4.67e-07,8.236e-06,4.79e-06
2.495e-06,4.33e-07,5.153e-06,2.54e-06
3.004e-06,1.337e-06,4.36e-06,2.961e-06
2.535e-06,5.86e-07,4.679e-06,2.99e-06
3.571e-06,4.56e-07,6.975e-06,3.608e-06
7.783e-06,4.45e-07,2.06e-05,2.492e-06
1.138e-05,4.19e-07,3.1537e-05,2.525e-06
1.0269e-05,5.08e-07,2.711e-05,3.692e-06
2.0268e-05,3.92e-07,4.521e-05,1.551e-05
2.503e-06,4.59e-07,4.43e-06,2.718e-06
2.489e-06,4.58e-07,4.835e-06,2.647e-06
2.309e-06,5.09e-07,4.274e-06,2.5e-06
2.445e-06,4.92e-07,4.46e-06,2.698e-06
2.331e-06,7.43e-07,4.287e-06,2.499e-06
2.513e-06,6.4e-07,4.307e-06,2.559e-06
2.395e-06,5.86e-07,4.04e-06,2.53e-06
2.427e-06,5e-07,4.705e-06,2.589e-06
2.521e-06,6.15e-07,4.532e-06,2.808e-06
2.463e-06,4.75e-07,5.163e-06,2.577e-06
2.584e-06,5.15e-07,5.232e-06,2.573e-06
2.446e-06,5.28e-07,4.387e-06,2.667e-06
2.584e-06,5.33e-07,5.137e-06,2.507e-06
2.95e-06,4.88e-07,4.648e-06,3.677e-06
6.593e-06,4.88e-07,1.1838e-05,7.915e-06
1.3626e-05,3.49e-07,2.6054e-05,1.4752e-05
1.3132e-05,4.16e-07,2.9451e-05,9.98e-06
2.6552e-05,3.42e-07,7.4014e-05,1.5887e-05
3.7235e-05,3.84e-07,0.000116752,1.7488e-05
1.4573e-05,4.02e-07,4.0812e-05,8.04e-06
1.098e-05,5.11e-07,4.0001e-05,2.548e-06
4.702e-06,4.85e-07,1.8116e-05,2.623e-06
2.481e-06,6.09e-07,4.643e-06,2.545e-06
2.376e-06,6.88e-07,4.223e-06,2.513e-06
2.602e-06,5.05e-07,5.239e-06,2.51e-06
4.21e-06,4.16e-07,1.5259e-05,2.658e-06
2.474e-06,5.01e-07,4.733e-06,2.62e-06
2.585e-06,4.3e-07,5.01e-06,2.596e-06
2.41e-06,5.27e-07,4.28e-06,2.634e-06
2.482e-06,4.54e-07,4.775e-06,2.61e-06
2.417e-06,5e-07,4.373e-06,2.702e-06
2.543e-06,5.44e-07,4.783e-06,2.593e-06
2.476e-06,5.1e-07,4.799e-06,2.567e-06
2.303e-06,4.57e-07,4.071e-06,2.529e-06
2.421e-06,4.98e-07,4.471e-06,2.732e-06
2.484e-06,4.92e-07,4.837e-06,2.618e-06
2.435e-06,5.27e-07,4.525e-06,2.574e-06
2.355e-06,4.16e-07,4.424e-06,2.543e-06
2.412e-06,3.97e-07,4.407e-06,2.541e-06
2.462e-06,4.8e-07,4.688e-06,2.524e-06
2.441e-06,4.7e-07,4.216e-06,2.731e-06
2.415e-06,4.15e-07,4.427e-06,2.608e-06
2.595e-06,5.1e-07,4.731e-06,2.765e-06
2.36e-06,4.65e-07,4.005e-06,2.575e-06
2.63e-06,4.47e-07,4.866e-06,3.011e-06
2.58e-06,4.56e-07,5.235e-06,2.56e-06
2.627e-06,4.13e-07,4.734e-06,2.91e-06
2.495e-06,4.32e-07,4.498e-06,2.721e-06
2.409e-06,4.09e-07,4.638e-06,2.592e-06
2.452e-06,4.34e-07,4.859e-06,2.607e-06
2.429e-06,5e-07,4.514e-06,2.63e-06
2.487e-06,4.5e-07,4.866e-06,2.744e-06
2.528e-06,4.17e-07,4.708e-06,2.591e-06
2.396e-06,4.31e-07,4.292e-06,2.532e-06
2.531e-06,4.2e-07,4.66e-06,2.686e-06
2.469e-06,4.39e-07,4.184e-06,2.598e-06
2.44e-06,4.3e-07,4.739e-06,2.595e-06
2.37e-06,4.44e-07,4.767e-06,2.532e-06
2.414e-06,4.11e-07,4.582e-06,2.681e-06
2.469e-06,4.43e-07,4.843e-06,2.634e-06
2.38e-06,4.46e-07,4.594e-06,2.554e-06
3.063e-06,4.93e-07,6.633e-06,2.587e-06
2.48e-06,4.26e-07,5.173e-06,2.578e-06
2.469e-06,4.43e-07,4.782e-06,2.605e-06
2.399e-06,4.69e-07,4.552e-06,2.568e-06
2.425e-06,4.77e-07,4.894e-06,2.539e-06
2.528e-06,6.04e-07,4.682e-06,2.565e-06
2.385e-06,4.6e-07,4.481e-06,2.688e-06
2.508e-06,4.1e-07,4.959e-06,2.635e-06
2.413e-06,4.11e-07,4.712e-06,2.555e-06
2.43e-06,4.71e-07,4.659e-06,2.645e-06
2.417e-06,4.56e-07,4.654e-06,2.596e-06
2.573e-06,6.06e-07,4.6e-06,2.804e-06
2.532e-06,5.25e-07,4.724e-06,2.804e-06
2.52e-06,5.1e-07,4.534e-06,2.664e-06
2.473e-06,6.19e-07,4.715e-06,2.562e-06
2.54e-06,5.51e-07,4.949e-06,2.589e-06
7.348e-06,4.59e-07,1.5341e-05,6.971e-06
1.3071e-05,5.61e-07,2.6642e-05,1.2738e-05
1.3546e-05,4.23e-07,3.0877e-05,1.0055e-05
1.653e-05,4.39e-07,2.6334e-05,2.3314e-05
1.4619e-05,5.12e-07,2.6245e-05,1.7597e-05
1.3179e-05,5.08e-07,3.2791e-05,7.673e-06
8.743e-06,4.04e-07,2.6452e-05,5.72e-06
5.741e-06,6.16e-07,1.7569e-05,4.234e-06
6.724e-06,4.92e-07,1.4005e-05,6.5e-06
2.428e-06,8.1e-07,4.67e-06,2.455e-06
2.434e-06,8.17e-07,4.329e-06,2.634e-06
2.475e-06,1.411e-06,3.989e-06,2.562e-06
2.404e-06,1.434e-06,3.974e-06,2.405e-06
2.362e-06,1.696e-06,3.405e-06,2.127e-06
2.381e-06,1.749e-06,3.427e-06,2.152e-06
2.52e-06,1.529e-06,3.777e-06,2.501e-06
2.382e-06,1.67e-06,3.485e-06,2.191e-06
2.471e-06,1.849e-06,3.215e-06,2.292e-06
