# ststem: haicgu, experiment: a2a_b, nnodes: 8, process-per-node: 128
# msg_size, extra, datafile
1B, cn-eth, ./data/haicgu/2024-07-30_11:14:26/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_11:24:27/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_11:34:28/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_11:44:29/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_11:54:30/data.csv
1B, cn-ib, ./data/haicgu/2024-07-30_20:25:07/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_20:35:08/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_20:45:10/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_20:55:11/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_21:05:12/data.csv
1B, haicgu2, ./data/haicgu/2024-08-06_16:39:43/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_16:49:45/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_16:59:47/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:09:48/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_17:19:50/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_10:34:26/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_10:44:27/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_10:54:29/data.csv
1B, cn-eth, ./data/haicgu/2024-07-30_11:14:26/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_11:24:27/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_11:34:28/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_11:44:29/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_11:54:30/data.csv
1B, cn-ib, ./data/haicgu/2024-07-30_20:25:07/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_20:35:08/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_20:45:10/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_20:55:11/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_21:05:12/data.csv
1B, haicgu2, ./data/haicgu/2024-08-06_16:39:43/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_16:49:45/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_16:59:47/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:09:48/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_17:19:50/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_10:34:26/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_10:44:27/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_10:54:29/data.csv
1B, cn-eth, ./data/haicgu/2024-07-30_11:14:26/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_11:24:27/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_11:34:28/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_11:44:29/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_11:54:30/data.csv
1B, cn-ib, ./data/haicgu/2024-07-30_20:25:07/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_20:35:08/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_20:45:10/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_20:55:11/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_21:05:12/data.csv
1B, haicgu2, ./data/haicgu/2024-08-06_16:39:43/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_16:49:45/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_16:59:47/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:09:48/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_17:19:50/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_10:34:26/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_10:44:27/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_10:54:29/data.csv
