# ststem: haicgu, experiment: a2a_b, nnodes: 8, process-per-node: 1
# msg_size, extra, datafile
1B, cn-eth, ./data/haicgu/2024-07-30_11:04:39/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_11:05:06/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_11:05:34/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_11:06:02/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_11:06:29/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_11:06:57/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_11:07:24/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_11:07:52/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_11:08:21/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_11:08:50/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_11:09:33/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_11:13:58/data.csv
1B, cn-ib, ./data/haicgu/2024-07-30_20:17:10/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_20:17:37/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_20:18:03/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_20:18:32/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_20:19:02/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-30_20:19:29/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-30_20:19:56/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-30_20:20:23/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-30_20:20:52/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-30_20:21:21/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-30_20:22:00/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-30_20:24:40/data.csv
1B, haicgu2, ./data/haicgu/2024-08-06_16:30:12/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_16:30:40/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_16:31:08/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_16:31:36/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_16:32:04/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-06_16:32:32/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-06_16:33:00/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-06_16:33:28/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-06_16:33:58/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-06_16:34:27/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-06_16:35:10/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-06_16:39:14/data.csv
1B, haicgu2, ./data/haicgu/2024-08-07_10:24:34/data.csv
4B, haicgu2, ./data/haicgu/2024-08-07_10:25:03/data.csv
8B, haicgu2, ./data/haicgu/2024-08-07_10:25:31/data.csv
64B, haicgu2, ./data/haicgu/2024-08-07_10:25:58/data.csv
512B, haicgu2, ./data/haicgu/2024-08-07_10:26:26/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-07_10:26:53/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-07_10:27:21/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-07_10:27:49/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-07_10:28:19/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-07_10:28:48/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-07_10:29:32/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-07_10:33:57/data.csv
1B, cn-eth, ./data/haicgu/2024-07-30_11:04:39/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_11:05:06/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_11:05:34/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_11:06:02/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_11:06:29/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_11:06:57/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_11:07:24/data.csv
