1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
7.82,15.36,29.989052
7.709999999999999,15.54,30.338968
4.01,15.29,29.865408
11.54,15.23,29.736970000000003
7.630000000000001,14.87,29.040583
11.41,15.200000000000001,29.681497
12.04,15.419999999999998,30.119979
7.7,15.510000000000002,30.289083
3.92,15.780000000000001,30.815182999999998
0.0,15.64,30.552375
