0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
24.12,0.0,0.0,21.44,0.0,0.0
21.34,0.0,0.0,21.32,0.0,0.0
21.43,0.0,0.0,21.4,0.0,0.0
21.45,0.0,0.0,21.55,0.0,0.0
21.75,0.0,0.0,21.75,0.0,0.0
26.95,0.0,0.0,27.0,0.0,0.0
21.49,0.0,0.0,21.37,0.0,0.0
21.45,0.0,0.0,21.37,0.0,0.0
21.94,0.0,0.0,21.61,0.0,0.0
21.31,0.0,0.0,21.38,0.0,0.0
21.87,0.0,0.0,23.33,0.0,0.0
21.6,0.0,0.0,21.5,0.0,0.0
21.3,0.0,0.0,25.83,0.0,0.0
21.43,0.0,0.0,24.07,0.0,0.0
21.46,0.0,0.0,21.34,0.0,0.0
21.42,0.0,0.0,21.39,0.0,0.0
