0_init_s,0_finalize_s
999.894043,0.010986
999.886963,0.011963
999.893066,0.010986
999.900146,0.010986
999.866943,0.010986
999.859131,0.011963
999.856934,0.010986
999.852051,0.010986
999.860107,0.011963
999.86499,0.010986
999.86499,0.010986
999.866943,0.011963
999.863037,0.010986
999.859131,0.011963
999.863037,0.011963
999.860107,0.010986
999.924072,0.010986
999.922119,0.010986
999.918945,0.010986
999.919922,0.010986
999.918945,0.011963
999.919922,0.010986
999.910156,0.011963
999.907959,0.010986
999.921143,0.010986
999.922119,0.010986
999.918945,0.010986
999.918945,0.010986
999.918945,0.010986
999.912109,0.011963
999.911133,0.011963
999.894043,0.010986
999.886963,0.011963
999.893066,0.010986
999.900146,0.010986
999.866943,0.010986
999.858154,0.011963
999.856934,0.010986
999.852051,0.010986
999.861084,0.011963
999.86499,0.010986
999.86499,0.010986
999.866943,0.011963
999.859131,0.011963
999.861084,0.011963
999.859131,0.010986
999.924072,0.010986
999.921143,0.010986
999.919922,0.010986
999.919922,0.010986
999.919922,0.011963
999.919922,0.010986
999.908936,0.011963
999.908936,0.010986
999.922119,0.010986
999.918945,0.010986
999.918945,0.010986
999.913086,0.011963
999.894043,0.010986
999.894043,0.010986
999.886963,0.011963
999.86792,0.010986
999.856934,0.010986
999.852051,0.010986
999.860107,0.011963
999.86499,0.010986
999.86499,0.010986
999.863037,0.010986
999.859131,0.011963
999.863037,0.011963
999.861084,0.011963
999.925049,0.010986
999.919922,0.010986
999.919922,0.011963
999.908936,0.011963
999.919922,0.010986
999.918945,0.010986
999.912109,0.011963
999.894043,0.010986
999.886963,0.011963
999.866943,0.010986
999.852051,0.010986
999.860107,0.011963
999.86499,0.010986
999.863037,0.011963
999.859131,0.011963
999.863037,0.011963
999.859131,0.010986
999.918945,0.010986
999.918945,0.010986
999.912109,0.011963
999.908936,0.010986
999.886963,0.011963
999.852051,0.010986
999.86499,0.010986
999.863037,0.011963
999.859131,0.011963
999.913086,0.011963
999.886963,0.011963
999.86499,0.010986
999.863037,0.011963
999.859131,0.010986
999.913086,0.011963
999.852051,0.010986
999.863037,0.011963
999.910156,0.012207
999.851074,0.012207
999.917969,0.012207
999.910156,0.012207
999.914062,0.013184
999.891113,0.012207
999.890137,0.012207
999.851074,0.012207
999.851074,0.012207
999.919922,0.012207
999.88916,0.012207
999.906982,0.012207
999.917969,0.013184
999.851074,0.012207
999.910156,0.012207
999.906982,0.012207
999.914062,0.013184
999.893066,0.012207
999.910156,0.012207
999.921143,0.012207
999.914062,0.013184
999.885986,0.012207
999.910156,0.012207
999.921143,0.012207
999.921143,0.012207
999.914062,0.013184
999.885986,0.012207
999.89502,0.012207
999.890137,0.012207
999.852051,0.012207
999.851074,0.012207
999.89502,0.012207
999.910156,0.012207
999.85498,0.012207
999.851074,0.012207
999.851074,0.012207
999.907959,0.012207
999.921143,0.012207
999.850098,0.012207
999.851074,0.012207
999.906982,0.012207
999.862061,0.012207
999.907959,0.012207
999.914062,0.013184
999.89502,0.012207
999.862061,0.012207
999.910156,0.012207
999.922119,0.012207
999.914062,0.013184
999.885986,0.012207
999.852051,0.012207
999.917969,0.012207
999.913086,0.013184
999.894043,0.012207
999.890137,0.012207
999.862061,0.012207
999.921143,0.012207
999.917969,0.012207
999.885986,0.012207
999.89502,0.012207
999.852051,0.012207
999.851074,0.012207
999.921143,0.013184
999.917969,0.012207
999.890137,0.012207
999.894043,0.012207
999.88916,0.012207
999.862061,0.013184
999.852051,0.012207
999.910156,0.013184
999.906982,0.013184
999.917969,0.012207
999.88916,0.012207
999.890137,0.012207
999.890137,0.013184
999.861084,0.013184
999.885986,0.013184
999.890137,0.013184
999.885986,0.013184
999.861084,0.013184
999.851074,0.013184
999.890137,0.013184
999.921143,0.013184
999.885986,0.013184
999.890137,0.013184
999.914062,0.01416
999.890137,0.013184
999.852051,0.013184
999.922119,0.013184
999.89502,0.013184
999.890137,0.013184
999.917969,0.013184
999.885986,0.013184
999.890137,0.013184
999.862061,0.013184
999.88916,0.01416
999.88916,0.01416
999.906982,0.01416
999.88916,0.01416
999.86792,0.01416
999.866943,0.01416
999.866943,0.01416
999.86792,0.01416
999.88916,0.01416
999.86792,0.01416
999.866943,0.015137
999.86792,0.015137
999.88916,0.015137
999.907959,0.015137
999.88916,0.015137
999.86792,0.015137
999.88916,0.015137
999.88916,0.015137
999.863037,0.01416
999.863037,0.01416
999.863037,0.01416
999.863037,0.01416
999.863037,0.01416
999.863037,0.01416
999.863037,0.01416
999.863037,0.01416
999.863037,0.012207
999.863037,0.012207
999.863037,0.012207
999.863037,0.013184
999.863037,0.013184
999.863037,0.012207
999.863037,0.013184
999.863037,0.012207
999.89209,0.011963
999.893066,0.010986
999.89209,0.010986
999.89209,0.011963
999.89209,0.011963
999.893066,0.010986
999.89209,0.011963
999.89209,0.010986
999.88501,0.010986
999.884033,0.010986
999.88501,0.010986
999.88501,0.01001
999.88501,0.010986
999.88501,0.01001
999.884033,0.010986
999.88501,0.010986
999.760986,0.010986
999.761963,0.01001
999.760986,0.01001
999.761963,0.010986
999.761963,0.01001
999.761963,0.01001
999.761963,0.01001
999.760986,0.010986
999.860107,0.011963
999.860107,0.010986
999.859131,0.011963
999.860107,0.011963
999.859131,0.011963
999.860107,0.011963
999.860107,0.011963
999.859131,0.010986
999.89209,0.010986
999.89209,0.01001
999.893066,0.01001
999.893066,0.010986
999.89209,0.010986
999.89209,0.01001
999.893066,0.010986
999.89209,0.01001
999.861084,0.01416
999.861084,0.013184
999.860107,0.010986
999.860107,0.013184
999.860107,0.010986
999.860107,0.013184
999.860107,0.010986
999.860107,0.010986
999.919922,0.010986
999.921143,0.010986
999.919922,0.01001
999.921143,0.010986
999.921143,0.010986
999.919922,0.010986
999.919922,0.01001
999.919922,0.010986
999.88916,0.010986
999.88916,0.01001
999.88916,0.010986
999.88916,0.01001
999.88916,0.010986
999.88916,0.010986
999.88916,0.010986
999.88916,0.010986
999.923096,0.01001
999.923096,0.01001
999.923096,0.010986
999.923096,0.01001
999.923096,0.010986
999.923096,0.01001
999.923096,0.01001
999.86499,0.010986
999.864014,0.01001
999.86499,0.010986
999.864014,0.01001
999.864014,0.01001
999.864014,0.01001
999.864014,0.010986
999.864014,0.01001
999.923096,0.010986
