0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
1.16e-05,22.598621368
1.32e-05,19.859394073
1.0995e-05,23.842111588
9.835e-06,26.654193878
1.0255e-05,25.562553406
1.1345e-05,23.106567383
1.25e-05,20.971521378
1.287e-05,20.368608475
9.385e-06,27.932231903
1.033e-05,25.376960754
1.129e-05,23.219133377
1.23e-05,21.312520981
1.2425e-05,21.098108292
8.765e-06,29.908044815
9.285e-06,28.233064651
1.0085e-05,25.993455887
1.1405e-05,22.985006332
1.299e-05,20.180446625
1.056e-05,24.824241638
9.225e-06,28.416692734
9.67e-06,27.108997345
1.111e-05,23.595319748
1.2335e-05,21.252046585
1.2735e-05,20.584529877
9.185e-06,28.540447235
9.555e-06,27.435268402
1.06e-05,24.730566025
1.2205e-05,21.478410721
1.19e-05,22.028907776
8.975e-06,29.208244324
9.36e-06,28.006837845
1.008e-05,26.006349564
1.161e-05,22.579154968
1.2685e-05,20.665668488
1.0885e-05,24.083049774
9.2e-06,28.493913651
9.62e-06,27.249895096
1.085e-05,24.160737991
1.213e-05,21.611211777
1.3055e-05,20.079969406
8.92e-06,29.388339996
9.41e-06,27.858024597
1.051e-05,24.942340851
1.1805e-05,22.20618248
1.1995e-05,21.854438782
8.6e-06,30.481861115
9.49e-06,27.623182297
1.0625e-05,24.672376633
1.156e-05,22.67681694
1.29e-05,20.321239471
1.086e-05,24.138490677
9.27e-06,28.278747559
9.66e-06,27.137060165
1.121e-05,23.384836197
1.2045e-05,21.763719559
1.2505e-05,20.963134766
8.875e-06,29.537351608
9.61e-06,27.278251648
1.0695e-05,24.510892868
1.214e-05,21.593410492
1.194e-05,21.955108643
8.91e-06,29.421323776
9.26e-06,28.309286118
1.008e-05,26.006349564
1.144e-05,22.914686203
1.2505e-05,20.963134766
1.42e-05,18.460845947
1.058e-05,24.77731514
1.0225e-05,25.637556076
1.129e-05,23.219133377
1.2235e-05,21.42574501
1.236e-05,21.209060669
8.65e-06,30.305664062
9.52e-06,27.536132812
1.03e-05,25.450872421
1.172e-05,22.367235184
1.2305e-05,21.303859711
8.82e-06,29.721540451
9.205e-06,28.478433609
1.04e-05,25.20615387
1.1615e-05,22.56943512
1.249e-05,20.988311768
1.0595e-05,24.742237091
9.33e-06,28.096893311
1.0045e-05,26.096963882
1.105e-05,23.72344017
1.2295e-05,21.321187973
1.297e-05,20.211565018
9.025e-06,29.04642868
9.67e-06,27.108997345
1.0785e-05,24.306350708
1.194e-05,21.955108643
1.2605e-05,20.796827316
8.48e-06,30.9132061
9.265e-06,28.294010162
1.0065e-05,26.04510498
1.131e-05,23.178071976
1.257e-05,20.854734421
1.093e-05,23.983898163
9.58e-06,27.363676071
9.51e-06,27.565088272
1.1215e-05,23.374408722
1.2015e-05,21.818061829
1.2475e-05,21.01354599
8.765e-06,29.908044815
9.48e-06,27.652320862
1.0565e-05,24.812494278
1.1955e-05,21.927560806
1.218e-05,21.52249527
