0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
21.37,0.0,0.0,21.33,0.0,0.0
25.51,0.0,0.0,21.25,0.0,0.0
21.3,0.0,0.0,21.35,0.0,0.0
21.54,0.0,0.0,21.52,0.0,0.0
21.47,0.0,0.0,29.24,0.0,0.0
21.39,0.0,0.0,21.42,0.0,0.0
21.51,0.0,0.0,24.26,0.0,0.0
97.37,0.0,0.0,28.73,0.0,0.0
21.52,0.0,0.0,21.42,0.0,0.0
21.36,0.0,0.0,21.31,0.0,0.0
21.42,0.0,0.0,21.41,0.0,0.0
21.45,0.0,0.0,21.37,0.0,0.0
21.42,0.0,0.0,21.41,0.0,0.0
27.95,0.0,0.0,23.57,0.0,0.0
21.49,0.0,0.0,21.48,0.0,0.0
21.41,0.0,0.0,21.32,0.0,0.0
