1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
61.61,125.00000000000001,30.518528000000003
29.58,123.35000000000001,30.112724
30.27,122.91,30.007001
58.57,121.89999999999999,29.761042999999997
60.379999999999995,123.36,30.115939000000004
29.03,125.11,30.54486
95.49000000000001,123.93,30.256173
89.47,119.05,29.062535999999998
30.0,125.14,30.553276999999998
91.84,121.35000000000001,29.629072
