0_Transfer Time_s,0_Bandwidth_GB/s
0.071071744,27.700882097
0.055703551,35.343348487
0.058463231,33.675012062
0.05576909,35.301813492
0.058604546,33.593810345
0.059009027,33.363539596
0.059819009,32.911778844
0.056245245,35.002958892
0.055495683,35.475732343
0.055574529,35.425401527
0.058097664,33.886904488
0.057843711,34.035679216
0.057510912,34.232633725
0.062318593,31.591695141
0.057263102,34.380777815
0.05879296,33.486152141
0.056443904,34.879763351
0.057777151,34.074888603
0.060132351,32.740279977
0.057255935,34.385081697
0.069706745,28.243321179
0.055937022,35.195831502
0.068947971,28.554139814
0.075078659,26.222498277
0.057607166,34.175435465
0.056219645,35.01889785
0.060302339,32.647987068
0.056957949,34.564973567
0.056317952,34.957770063
0.055656448,35.373259892
0.058145791,33.858856441
0.055209983,35.659311741
0.052742146,37.327832691
0.056497149,34.846891019
0.055245824,35.636177575
0.055947267,35.189386765
0.053712893,36.6532108
0.057904128,34.000166629
0.053328894,36.917135336
0.060197886,32.704636794
0.059280384,33.210817072
0.055796739,35.284320291
0.052578304,37.444151896
0.054010879,36.450989641
0.056906752,34.596070252
0.057103358,34.476956553
0.056293376,34.973031416
0.068466693,28.754857421
0.059406336,33.140404196
0.056975361,34.554410307
0.058003455,33.941943396
0.055910401,35.212589485
0.062242817,31.630155746
0.053757954,36.622487265
0.054331392,36.235957256
0.059236351,33.235504103
0.059553791,33.05834897
0.056038398,35.132160445
0.055038974,35.770107399
0.057284608,34.367870395
0.055571456,35.427360719
0.06916403,28.464940414
0.057947136,33.97493164
0.061662208,31.927984006
0.057368577,34.317567547
0.057847809,34.033268199
0.055612415,35.401267816
0.056240126,35.006144596
0.056503296,34.843100189
0.061654016,31.932226248
0.05693952,34.576160846
0.070188031,28.049654381
0.052862976,37.242511837
0.057565186,34.200358427
0.056253441,34.997859265
0.056624126,34.768748763
0.056027137,35.139222071
0.055278592,35.615053414
0.046554111,42.289498394
0.051231742,38.428324449
0.057250816,34.388155919
0.056474626,34.860788591
0.05514035,35.704343543
0.056289282,34.975575113
0.05879296,33.486152141
0.059716605,32.968217325
0.054014977,36.448224305
0.067660794,29.097353038
0.055800829,35.281733845
0.054435842,36.166428902
0.054161407,36.34968342
0.054090753,36.397163722
0.05362381,36.71410116
0.055176195,35.681148522
0.054767616,35.947337869
0.063394815,31.055379031
0.060393471,32.598722322
0.05646541,34.866478621
0.055215102,35.656006052
0.053838849,36.567460748
