0_Transfer Time_s,0_Bandwidth_GB/s
0.003155968,9.824516652
0.003171328,9.776932401
0.003162112,9.805427044
0.003084288,10.052841884
0.003043328,10.188142692
0.003021824,10.260643897
0.003070976,10.096418262
0.003072,10.093052825
0.003089408,10.036181732
0.003045376,10.181290511
0.003030016,10.232903347
0.003028992,10.23636271
0.0030464,10.177868265
0.00302592,10.246754847
0.003074048,10.086328677
0.003106816,9.9799472
0.003028992,10.23636271
0.003030016,10.232903347
0.003017728,10.27457065
0.003055616,10.14717204
0.003023872,10.253694668
0.003039232,10.201873198
0.003040256,10.198437103
0.003055616,10.14717204
0.003032064,10.225990845
0.003042304,10.191571852
0.003049472,10.167615317
0.00307712,10.076259238
0.003037184,10.208752338
0.003068928,10.10315664
0.003045376,10.181290511
0.003063808,10.120040079
0.003045376,10.181290511
0.003013632,10.28853526
0.003044352,10.18471506
0.003106816,9.9799472
0.003014656,10.28504055
0.00303616,10.212195388
0.002999296,10.33771256
0.003060736,10.130197255
0.002998272,10.341243162
0.003039232,10.201873198
0.003074048,10.086328677
0.0030464,10.177868265
0.003002368,10.327135203
0.00304128,10.195003322
0.00315392,9.830896141
0.003068928,10.10315664
0.003050496,10.164202256
0.003032064,10.225990845
0.00301056,10.299033654
0.003062784,10.123423541
0.003068928,10.10315664
0.003033088,10.222538488
0.003035136,10.215640762
0.003027968,10.239824412
0.003062784,10.123423541
0.00301568,10.281548213
0.00305152,10.160791486
0.00304128,10.195003322
0.003049472,10.167615317
0.003064832,10.116658879
0.002999296,10.33771256
0.003063808,10.120040079
0.003037184,10.208752338
0.003033088,10.222538488
0.004199424,7.383360349
0.003038208,10.205311608
0.003033088,10.222538488
0.003037184,10.208752338
0.003002368,10.327135203
0.003045376,10.181290511
0.003004416,10.320095649
0.00303616,10.212195388
0.0030464,10.177868265
0.003044352,10.18471506
0.003689472,8.40387473
0.003040256,10.198437103
0.003106816,9.9799472
0.003028992,10.23636271
0.004666368,6.644537957
0.003038208,10.205311608
0.003026944,10.243288457
0.004132864,7.502269342
0.003023872,10.253694668
0.003058688,10.136980041
0.003913728,7.922333627
0.003011584,10.29553181
0.003040256,10.198437103
0.003026944,10.243288457
0.003049472,10.167615317
0.00301568,10.281548213
0.003042304,10.191571852
0.00307712,10.076259238
0.003049472,10.167615317
0.003019776,10.267601759
0.003054592,10.150573671
0.003037184,10.208752338
0.003073024,10.089689631
0.00304128,10.195003322
