0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
4.6585e-05,4.564e-05,4.7531e-05,4.6585e-05,4.7531e-05
4.809e-05,4.7526e-05,4.8654e-05,4.809e-05,4.8654e-05
4.4473e-05,4.3761e-05,4.5184e-05,4.4473e-05,4.3761e-05
4.3991e-05,4.371e-05,4.4271e-05,4.3991e-05,4.371e-05
4.4232e-05,4.4063e-05,4.4401e-05,4.4232e-05,4.4401e-05
4.3057e-05,4.274e-05,4.3373e-05,4.3057e-05,4.274e-05
4.4078e-05,4.3646e-05,4.451e-05,4.4078e-05,4.3646e-05
4.2602e-05,4.2453e-05,4.2752e-05,4.2602e-05,4.2752e-05
4.3088e-05,4.3086e-05,4.309e-05,4.3088e-05,4.3086e-05
4.2383e-05,4.2265e-05,4.2501e-05,4.2383e-05,4.2501e-05
4.4154e-05,4.3333e-05,4.4976e-05,4.4154e-05,4.3333e-05
4.2913e-05,4.246e-05,4.3366e-05,4.2913e-05,4.3366e-05
4.2861e-05,4.2133e-05,4.3589e-05,4.2861e-05,4.3589e-05
4.2418e-05,4.1932e-05,4.2903e-05,4.2418e-05,4.1932e-05
4.2837e-05,4.1594e-05,4.408e-05,4.2837e-05,4.1594e-05
4.3861e-05,4.3778e-05,4.3944e-05,4.3861e-05,4.3944e-05
4.3042e-05,4.3003e-05,4.3081e-05,4.3042e-05,4.3081e-05
4.3631e-05,4.2485e-05,4.4777e-05,4.3631e-05,4.2485e-05
4.3424e-05,4.3117e-05,4.3732e-05,4.3424e-05,4.3117e-05
4.2717e-05,4.1919e-05,4.3515e-05,4.2717e-05,4.3515e-05
4.6468e-05,4.6342e-05,4.6595e-05,4.6468e-05,4.6595e-05
4.2596e-05,4.2183e-05,4.3009e-05,4.2596e-05,4.2183e-05
4.4499e-05,4.4152e-05,4.4845e-05,4.4499e-05,4.4152e-05
4.1843e-05,4.1787e-05,4.19e-05,4.1843e-05,4.1787e-05
4.3387e-05,4.3158e-05,4.3616e-05,4.3387e-05,4.3158e-05
4.3212e-05,4.3035e-05,4.3389e-05,4.3212e-05,4.3035e-05
4.3293e-05,4.2676e-05,4.391e-05,4.3293e-05,4.391e-05
4.2065e-05,4.1794e-05,4.2336e-05,4.2065e-05,4.2336e-05
4.3458e-05,4.2943e-05,4.3973e-05,4.3458e-05,4.3973e-05
4.3021e-05,4.2911e-05,4.313e-05,4.3021e-05,4.313e-05
4.3794e-05,4.3508e-05,4.4081e-05,4.3794e-05,4.3508e-05
4.1961e-05,4.1894e-05,4.2028e-05,4.1961e-05,4.2028e-05
4.286e-05,4.2853e-05,4.2867e-05,4.286e-05,4.2867e-05
4.2684e-05,4.2439e-05,4.2929e-05,4.2684e-05,4.2439e-05
4.3244e-05,4.3242e-05,4.3245e-05,4.3244e-05,4.3245e-05
4.1717e-05,4.1558e-05,4.1877e-05,4.1717e-05,4.1877e-05
4.3642e-05,4.3036e-05,4.4247e-05,4.3642e-05,4.3036e-05
4.5531e-05,4.3409e-05,4.7653e-05,4.5531e-05,4.3409e-05
4.3754e-05,4.246e-05,4.5049e-05,4.3754e-05,4.246e-05
4.3027e-05,4.2752e-05,4.3302e-05,4.3027e-05,4.3302e-05
