0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
2.285e-06,0.003501094
2.39e-06,0.00334728
2.335e-06,0.003426124
2.315e-06,0.003455723
2.255e-06,0.003547672
2.31e-06,0.003463204
2.42e-06,0.003305785
2.285e-06,0.003501094
2.505e-06,0.003193613
2.515e-06,0.003180915
2.36e-06,0.00338983
2.37e-06,0.003375527
2.31e-06,0.003463204
2.325e-06,0.00344086
2.34e-06,0.003418803
2.31e-06,0.003463204
2.31e-06,0.003463204
2.315e-06,0.003455723
2.295e-06,0.003485839
2.365e-06,0.003382664
2.36e-06,0.00338983
2.315e-06,0.003455723
2.33e-06,0.003433476
2.325e-06,0.00344086
2.38e-06,0.003361344
2.4e-06,0.003333333
2.33e-06,0.003433476
2.365e-06,0.003382664
2.29e-06,0.00349345
2.36e-06,0.00338983
2.27e-06,0.003524229
2.345e-06,0.003411514
2.325e-06,0.00344086
2.36e-06,0.00338983
2.36e-06,0.00338983
2.335e-06,0.003426124
2.345e-06,0.003411514
2.355e-06,0.003397027
2.325e-06,0.00344086
2.445e-06,0.003271983
2.32e-06,0.003448276
2.485e-06,0.003219316
2.315e-06,0.003455723
2.34e-06,0.003418803
2.315e-06,0.003455723
2.345e-06,0.003411514
2.305e-06,0.003470716
2.36e-06,0.00338983
2.325e-06,0.00344086
2.31e-06,0.003463204
2.315e-06,0.003455723
2.375e-06,0.003368421
2.325e-06,0.00344086
2.345e-06,0.003411514
2.29e-06,0.00349345
2.285e-06,0.003501094
2.345e-06,0.003411514
4.36e-06,0.001834863
2.375e-06,0.003368421
2.3e-06,0.003478261
2.34e-06,0.003418803
2.275e-06,0.003516483
2.28e-06,0.003508772
2.3e-06,0.003478261
2.31e-06,0.003463204
2.305e-06,0.003470716
2.285e-06,0.003501094
2.315e-06,0.003455723
2.27e-06,0.003524229
2.27e-06,0.003524229
2.315e-06,0.003455723
2.29e-06,0.00349345
2.315e-06,0.003455723
2.335e-06,0.003426124
2.375e-06,0.003368421
2.29e-06,0.00349345
2.32e-06,0.003448276
2.26e-06,0.003539823
2.335e-06,0.003426124
2.28e-06,0.003508772
2.35e-06,0.003404255
2.295e-06,0.003485839
2.295e-06,0.003485839
2.31e-06,0.003463204
2.305e-06,0.003470716
2.305e-06,0.003470716
2.305e-06,0.003470716
2.285e-06,0.003501094
2.35e-06,0.003404255
2.335e-06,0.003426124
2.305e-06,0.003470716
2.315e-06,0.003455723
2.335e-06,0.003426124
2.295e-06,0.003485839
2.35e-06,0.003404255
2.285e-06,0.003501094
2.345e-06,0.003411514
2.3e-06,0.003478261
2.295e-06,0.003485839
2.28e-06,0.003508772
2.285e-06,0.003501094
2.3e-06,0.003478261
2.325e-06,0.00344086
2.33e-06,0.003433476
2.375e-06,0.003368421
2.315e-06,0.003455723
2.3e-06,0.003478261
2.39e-06,0.00334728
2.355e-06,0.003397027
2.33e-06,0.003433476
2.35e-06,0.003404255
2.3e-06,0.003478261
2.32e-06,0.003448276
2.325e-06,0.00344086
2.32e-06,0.003448276
2.305e-06,0.003470716
2.305e-06,0.003470716
2.39e-06,0.00334728
2.295e-06,0.003485839
2.3e-06,0.003478261
2.375e-06,0.003368421
2.345e-06,0.003411514
2.39e-06,0.00334728
2.345e-06,0.003411514
2.28e-06,0.003508772
2.31e-06,0.003463204
2.33e-06,0.003433476
2.295e-06,0.003485839
2.42e-06,0.003305785
2.33e-06,0.003433476
2.325e-06,0.00344086
2.3e-06,0.003478261
2.31e-06,0.003463204
2.29e-06,0.00349345
2.37e-06,0.003375527
2.315e-06,0.003455723
2.38e-06,0.003361344
2.315e-06,0.003455723
2.32e-06,0.003448276
2.31e-06,0.003463204
2.305e-06,0.003470716
2.325e-06,0.00344086
2.325e-06,0.00344086
2.275e-06,0.003516483
2.33e-06,0.003433476
2.41e-06,0.003319502
2.37e-06,0.003375527
2.305e-06,0.003470716
2.37e-06,0.003375527
2.265e-06,0.003532009
2.345e-06,0.003411514
2.28e-06,0.003508772
2.405e-06,0.003326403
2.325e-06,0.00344086
2.355e-06,0.003397027
2.31e-06,0.003463204
2.38e-06,0.003361344
2.34e-06,0.003418803
2.345e-06,0.003411514
2.3e-06,0.003478261
2.325e-06,0.00344086
2.315e-06,0.003455723
2.34e-06,0.003418803
2.295e-06,0.003485839
2.355e-06,0.003397027
2.335e-06,0.003426124
2.345e-06,0.003411514
2.315e-06,0.003455723
2.35e-06,0.003404255
2.34e-06,0.003418803
2.33e-06,0.003433476
2.33e-06,0.003433476
2.335e-06,0.003426124
2.305e-06,0.003470716
2.39e-06,0.00334728
2.265e-06,0.003532009
2.365e-06,0.003382664
2.28e-06,0.003508772
2.325e-06,0.00344086
2.32e-06,0.003448276
2.315e-06,0.003455723
2.285e-06,0.003501094
2.34e-06,0.003418803
2.305e-06,0.003470716
2.36e-06,0.00338983
2.285e-06,0.003501094
2.355e-06,0.003397027
2.325e-06,0.00344086
2.34e-06,0.003418803
2.33e-06,0.003433476
2.28e-06,0.003508772
2.35e-06,0.003404255
2.325e-06,0.00344086
2.31e-06,0.003463204
2.37e-06,0.003375527
2.32e-06,0.003448276
2.315e-06,0.003455723
2.265e-06,0.003532009
2.325e-06,0.00344086
2.42e-06,0.003305785
2.385e-06,0.003354298
2.37e-06,0.003375527
2.34e-06,0.003418803
2.32e-06,0.003448276
2.37e-06,0.003375527
2.32e-06,0.003448276
2.405e-06,0.003326403
2.41e-06,0.003319502
2.35e-06,0.003404255
2.32e-06,0.003448276
2.34e-06,0.003418803
2.335e-06,0.003426124
2.34e-06,0.003418803
2.315e-06,0.003455723
2.35e-06,0.003404255
2.31e-06,0.003463204
2.38e-06,0.003361344
2.365e-06,0.003382664
2.345e-06,0.003411514
2.3e-06,0.003478261
2.345e-06,0.003411514
2.285e-06,0.003501094
2.365e-06,0.003382664
2.305e-06,0.003470716
2.29e-06,0.00349345
2.295e-06,0.003485839
2.345e-06,0.003411514
2.3e-06,0.003478261
2.32e-06,0.003448276
2.295e-06,0.003485839
2.305e-06,0.003470716
2.35e-06,0.003404255
2.34e-06,0.003418803
2.395e-06,0.003340292
2.365e-06,0.003382664
2.33e-06,0.003433476
2.335e-06,0.003426124
2.32e-06,0.003448276
2.355e-06,0.003397027
2.315e-06,0.003455723
2.36e-06,0.00338983
2.445e-06,0.003271983
2.32e-06,0.003448276
2.355e-06,0.003397027
2.33e-06,0.003433476
2.315e-06,0.003455723
2.315e-06,0.003455723
2.34e-06,0.003418803
2.45e-06,0.003265306
2.815e-06,0.002841918
2.385e-06,0.003354298
2.365e-06,0.003382664
2.37e-06,0.003375527
2.325e-06,0.00344086
2.345e-06,0.003411514
2.3e-06,0.003478261
2.32e-06,0.003448276
2.34e-06,0.003418803
2.365e-06,0.003382664
2.355e-06,0.003397027
2.345e-06,0.003411514
2.335e-06,0.003426124
2.355e-06,0.003397027
2.3e-06,0.003478261
2.33e-06,0.003433476
2.36e-06,0.00338983
2.335e-06,0.003426124
2.33e-06,0.003433476
2.27e-06,0.003524229
2.455e-06,0.003258656
2.305e-06,0.003470716
2.32e-06,0.003448276
2.285e-06,0.003501094
2.405e-06,0.003326403
2.3e-06,0.003478261
